Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19102016,460588001,0001676
Trade Date <19-OCT-2016>,Settlement Type <N>,Settlement No <2016196>,Settlement Date <21-OCT-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,310553,177505,57.16
20,2,3IINFOTECH,EQ,3794775,1679965,44.27
20,3,3MINDIA,EQ,267,217,81.27
20,4,8KMILES,EQ,43589,15873,36.42
20,5,A2ZINFRA,EQ,379237,189981,50.10
20,6,AARTIDRUGS,EQ,30958,19413,62.71
20,7,AARTIIND,EQ,66013,31771,48.13
20,8,AARVEEDEN,EQ,291556,76921,26.38
20,9,ABAN,EQ,2266428,369973,16.32
20,10,ABB,EQ,90609,74280,81.98
20,11,ABBOTINDIA,EQ,2467,1450,58.78
20,12,ABFRL,EQ,1079035,885750,82.09
20,13,ABGSHIP,EQ,7239999,1716842,23.71
20,14,ABIRLANUVO,EQ,182695,29493,16.14
20,15,ACC,EQ,158539,54357,34.29
20,16,ACCELYA,EQ,2639,2199,83.33
20,17,ACE,EQ,119009,68375,57.45
20,18,ADANIENT,EQ,2055706,628944,30.60
20,19,ADANIPORTS,EQ,4745567,1053139,22.19
20,20,ADANIPOWER,EQ,13151366,3377870,25.68
20,21,ADANITRANS,EQ,1055474,664068,62.92
20,22,ADFFOODS,EQ,339597,183070,53.91
20,23,ADHUNIK,EQ,29692,20274,68.28
20,24,ADHUNIKIND,EQ,26494,905,3.42
20,25,ADI,EQ,33340,22700,68.09
20,26,ADLABS,EQ,366274,109922,30.01
20,27,ADORWELD,EQ,2694,1525,56.61
20,28,ADSL,EQ,350099,220745,63.05
20,29,ADVANIHOTR,EQ,6235,3811,61.12
20,30,ADVENZYMES,EQ,571449,129981,22.75
20,31,AEGISCHEM,EQ,255297,148722,58.25
20,32,AFL,EQ,84882,45918,54.10
20,33,AGARIND,EQ,31502,10254,32.55
20,34,AGCNET,EQ,15492,11036,71.24
20,35,AGRITECH,EQ,2999,2999,100.00
20,36,AHLEAST,EQ,1261,991,78.59
20,37,AHLUCONT,EQ,21088,16896,80.12
20,38,AHLWEST,EQ,537,433,80.63
20,39,AIAENG,EQ,42953,36832,85.75
20,40,AIFL,EQ,208630,71255,34.15
20,41,AJANTPHARM,EQ,57084,20159,35.31
20,42,AJMERA,EQ,33661,18011,53.51
20,43,AKSHOPTFBR,EQ,2502226,1127315,45.05
20,44,AKZOINDIA,EQ,8457,7150,84.55
20,45,ALANKIT,EQ,2205091,277286,12.57
20,46,ALBERTDAVD,EQ,2004,1370,68.36
20,47,ALBK,EQ,2805657,278296,9.92
20,48,ALCHEM,EQ,11891,10401,87.47
20,49,ALEMBICLTD,EQ,362474,183248,50.55
20,50,ALICON,EQ,20229,11674,57.71
20,51,ALKALI,EQ,37408,25441,68.01
20,52,ALKEM,EQ,127255,97434,76.57
20,53,ALKYLAMINE,EQ,3050,2291,75.11
20,54,ALLCARGO,EQ,150998,63697,42.18
