Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02052017,523493005,0001637
Trade Date <02-MAY-2017>,Settlement Type <N>,Settlement No <2017081>,Settlement Date <04-MAY-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,93115,56996,61.21
20,2,3IINFOTECH,EQ,5735285,3146755,54.87
20,3,3MINDIA,EQ,406,313,77.09
20,4,63MOONS,EQ,36479,20693,56.73
20,5,8KMILES,EQ,70800,27417,38.72
20,6,A2ZINFRA,EQ,596669,218496,36.62
20,7,AARTIDRUGS,EQ,10897,6506,59.70
20,8,AARTIIND,EQ,30647,18129,59.15
20,9,AARVEEDEN,EQ,5347,3986,74.55
20,10,ABAN,EQ,336383,103098,30.65
20,11,ABB,EQ,35173,24029,68.32
20,12,ABBOTINDIA,EQ,7491,4993,66.65
20,13,ABFRL,EQ,247851,109618,44.23
20,14,ABIRLANUVO,EQ,235454,87349,37.10
20,15,ACC,EQ,357316,105206,29.44
20,16,ACCELYA,EQ,3284,2658,80.94
20,17,ACE,EQ,345947,160785,46.48
20,18,ADANIENT,EQ,31196578,5953096,19.08
20,19,ADANIPORTS,EQ,4233839,2830100,66.84
20,20,ADANIPOWER,EQ,8234086,2945911,35.78
20,21,ADANITRANS,EQ,1241336,685042,55.19
20,22,ADFFOODS,EQ,94448,41483,43.92
20,23,ADHUNIK,EQ,77915,52328,67.16
20,24,ADHUNIKIND,EQ,49263,450,0.91
20,25,ADLABS,EQ,681832,317088,46.51
20,26,ADORWELD,EQ,7243,4584,63.29
20,27,ADVANIHOTR,EQ,6734,5620,83.46
20,28,ADVENZYMES,EQ,40321,16837,41.76
20,29,AEGISCHEM,EQ,258398,205547,79.55
20,30,AGCNET,EQ,15025,5708,37.99
20,31,AGRITECH,EQ,27409,21877,79.82
20,32,AGROPHOS,SM,36000,36000,100.00
20,33,AHLEAST,EQ,1759,798,45.37
20,34,AHLUCONT,EQ,19070,16318,85.57
20,35,AHLWEST,EQ,1485,1125,75.76
20,36,AIAENG,EQ,21192,15908,75.07
20,37,AIFL,EQ,173823,35319,20.32
20,38,AIRAN,SM,27000,21000,77.78
20,39,AJANTPHARM,EQ,114860,74565,64.92
20,40,AJMERA,EQ,388192,117817,30.35
20,41,AKASH,SM,4000,3000,75.00
20,42,AKSHARCHEM,EQ,6769,5871,86.73
20,43,AKSHOPTFBR,EQ,915707,421954,46.08
20,44,AKZOINDIA,EQ,9332,4822,51.67
20,45,ALANKIT,EQ,103113,76690,74.37
20,46,ALBERTDAVD,EQ,2640,1753,66.40
20,47,ALBK,EQ,5093902,986709,19.37
20,48,ALCHEM,EQ,356413,241495,67.76
20,49,ALEMBICLTD,EQ,514723,326555,63.44
20,50,ALICON,EQ,15448,11016,71.31
20,51,ALKALI,EQ,11254,5656,50.26
20,52,ALKEM,EQ,46460,30559,65.77
20,53,ALKYLAMINE,EQ,18994,8552,45.02
20,54,ALLCARGO,EQ,1082741,674005,62.25
20,55,ALLSEC,EQ,33603,24915,74.15
20,56,ALMONDZ,EQ,24451,17149,70.14
20,57,ALOKTEXT,EQ,2401718,1337178,55.68
20,58,ALPHAGEO,EQ,31672,18115,57.20
20,59,ALPSINDUS,EQ,45227,39491,87.32
20,60,AMARAJABAT,EQ,371067,175968,47.42
20,61,AMBIKCO,EQ,766,527,68.80
20,62,AMBUJACEM,EQ,4524291,1461758,32.31
20,63,AMDIND,EQ,8183,5647,69.01
20,64,AMRUTANJAN,EQ,12803,9169,71.62
20,65,AMTEKAUTO,EQ,18073885,7292896,40.35
20,66,ANANTRAJ,EQ,1793210,732937,40.87
20,67,ANDHRABANK,EQ,4601904,1073931,23.34
20,68,ANDHRSUGAR,EQ,52278,31652,60.55
20,69,ANGIND,EQ,38631,23362,60.47
20,70,ANKITMETAL,EQ,36316,17630,48.55
20,71,ANSALAPI,EQ,1159285,854251,73.69
20,72,ANSALHSG,EQ,201569,79448,39.41
20,73,APARINDS,EQ,47155,27062,57.39
20,74,APCL,EQ,3519,2373,67.43
20,75,APCOTEXIND,EQ,16942,10266,60.59
20,76,APLAPOLLO,EQ,16544,11194,67.66
20,77,APLLTD,EQ,52778,34894,66.11
20,78,APOLLOHOSP,EQ,530508,363291,68.48
