Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19032015,362689766,0001521
Trade Date <19-MAR-2015>,Settlement Type <N>,Settlement No <2015053>,Settlement Date <23-MAR-2015>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,35215,22135,62.86
20,2,3IINFOTECH,EQ,459531,346098,75.32
20,3,3MINDIA,EQ,534,458,85.77
20,4,8KMILES,EQ,14416,7820,54.25
20,5,A2ZINFRA,EQ,137464,83551,60.78
20,6,AARTIDRUGS,EQ,38152,22896,60.01
20,7,AARTIIND,EQ,136064,43438,31.92
20,8,AARVEEDEN,EQ,1781,1750,98.26
20,9,ABAN,EQ,708231,171822,24.26
20,10,ABB,EQ,156626,91096,58.16
20,11,ABBOTINDIA,EQ,1272,862,67.77
20,12,ABCIL,EQ,9165,6993,76.30
20,13,ABGSHIP,EQ,278518,98351,35.31
20,14,ABIRLANUVO,EQ,206332,107762,52.23
20,15,ACC,EQ,217372,78820,36.26
20,16,ACCELYA,EQ,4731,3975,84.02
20,17,ACE,EQ,335083,178941,53.40
20,18,ACROPETAL,EQ,20492,17124,83.56
20,19,ADANIENT,EQ,1303932,446006,34.20
20,20,ADANIPORTS,EQ,1470026,587576,39.97
20,21,ADANIPOWER,EQ,5218422,1833626,35.14
20,22,ADFFOODS,EQ,27573,14854,53.87
20,23,ADHUNIK,EQ,276910,138052,49.85
20,24,ADORWELD,EQ,106039,29537,27.85
20,25,ADSL,EQ,49539,37388,75.47
20,26,ADVANIHOTR,EQ,3972,500,12.59
20,27,ADVANTA,EQ,53839,24328,45.19
20,28,AEGISCHEM,EQ,172008,50581,29.41
20,29,AFL,EQ,2887,2164,74.96
20,30,AGARIND,EQ,27425,24027,87.61
20,31,AGCNET,EQ,2856,2021,70.76
20,32,AGRITECH,EQ,1987,1927,96.98
20,33,AGRODUTCH,EQ,16636,13980,84.03
20,34,AHLEAST,EQ,1408,810,57.53
20,35,AHLUCONT,EQ,36678,24566,66.98
20,36,AHLWEST,EQ,464,438,94.40
20,37,AHMEDFORGE,EQ,149205,96145,64.44
20,38,AIAENG,EQ,41621,24321,58.43
20,39,AIL,EQ,85962,79215,92.15
20,40,AJANTPHARM,EQ,61695,31841,51.61
20,41,AJMERA,EQ,19610,15681,79.96
20,42,AKSHOPTFBR,EQ,223144,141231,63.29
20,43,AKZOINDIA,EQ,17241,15657,90.81
20,44,ALBK,EQ,1830307,608961,33.27
20,45,ALCHEM,EQ,6055,4976,82.18
20,46,ALEMBICLTD,EQ,534046,304657,57.05
20,47,ALICON,EQ,4809,3872,80.52
20,48,ALKALI,EQ,3918,2803,71.54
20,49,ALKYLAMINE,EQ,1402,867,61.84
20,50,ALLCARGO,EQ,35693,23759,66.56
20,51,ALLSEC,EQ,3894,3476,89.27
