Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18102017,517188052,0001660
Trade Date <18-OCT-2017>,Settlement Type <N>,Settlement No <2017198>,Settlement Date <24-OCT-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,55039,29671,53.91
20,2,3IINFOTECH,EQ,1441308,960145,66.62
20,3,3MINDIA,EQ,799,718,89.86
20,4,63MOONS,EQ,3041871,718692,23.63
20,5,8KMILES,EQ,113525,44333,39.05
20,6,A2ZINFRA,EQ,2266886,948307,41.83
20,7,AARTIDRUGS,EQ,9510,7960,83.70
20,8,AARTIIND,EQ,10460,8716,83.33
20,9,AARVI,SM,22000,20000,90.91
20,10,ABAN,EQ,1046093,187099,17.89
20,11,ABB,EQ,27534,13279,48.23
20,12,ABBOTINDIA,EQ,759,594,78.26
20,13,ABCAPITAL,EQ,3401693,2603800,76.54
20,14,ABFRL,EQ,631568,452575,71.66
20,15,ACC,EQ,493200,108788,22.06
20,16,ACCELYA,EQ,3832,2781,72.57
20,17,ACE,EQ,174398,93249,53.47
20,18,ADANIENT,EQ,5756535,965496,16.77
20,19,ADANIPORTS,EQ,3641132,2800546,76.91
20,20,ADANIPOWER,EQ,10013170,4923250,49.17
20,21,ADANITRANS,EQ,2354620,680237,28.89
20,22,ADFFOODS,EQ,93737,34463,36.77
20,23,ADHUNIK,EQ,215803,119296,55.28
20,24,ADHUNIKIND,EQ,45716,36058,78.87
20,25,ADLABS,EQ,201829,105986,52.51
20,26,ADORWELD,EQ,72821,17593,24.16
20,27,ADSL,EQ,19532,10542,53.97
20,28,ADVANIHOTR,EQ,62212,37313,59.98
20,29,ADVENZYMES,EQ,111440,40385,36.24
20,30,AEGISCHEM,EQ,1560235,226946,14.55
20,31,AGCNET,EQ,187,97,51.87
20,32,AGLSL,EQ,3254,2296,70.56
20,33,AGRITECH,EQ,159902,88697,55.47
20,34,AGROPHOS,SM,36000,36000,100.00
20,35,AHLEAST,EQ,823,563,68.41
20,36,AHLUCONT,EQ,14752,12236,82.94
20,37,AHLWEST,EQ,41,31,75.61
20,38,AIAENG,EQ,13162,5627,42.75
20,39,AIFL,EQ,129583,37204,28.71
20,40,AIRAN,SM,16000,13000,81.25
20,41,AIROLAM,SM,75000,72000,96.00
20,42,AJANTPHARM,EQ,95169,46729,49.10
20,43,AJMERA,EQ,76032,38846,51.09
20,44,AKSHARCHEM,EQ,13785,7046,51.11
20,45,AKSHOPTFBR,EQ,1519407,713828,46.98
20,46,AKZOINDIA,EQ,12366,4506,36.44
20,47,ALANKIT,EQ,1234657,265153,21.48
