Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22112012,182946316,0001467
Trade Date <22-NOV-2012>,Settlement Type <N>,Settlement No <2012222>,Settlement Date <26-NOV-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,925131,196554,21.25
20,2,3MINDIA,EQ,395,367,92.91
20,3,A2ZMES,EQ,214463,62204,29.00
20,4,AANJANEYA,EQ,179366,29998,16.72
20,5,AARTIDRUGS,EQ,39463,18484,46.84
20,6,AARTIIND,EQ,19705,12553,63.70
20,7,AARVEEDEN,EQ,5408,3491,64.55
20,8,ABAN,EQ,217910,39231,18.00
20,9,ABB,EQ,21949,5336,24.31
20,10,ABBOTINDIA,EQ,481,430,89.40
20,11,ABCIL,EQ,1024,1000,97.66
20,12,ABGSHIP,EQ,11936,8080,67.69
20,13,ABHISHEK,EQ,275,275,100.00
20,14,ABIRLANUVO,EQ,265863,190330,71.59
20,15,ACC,EQ,151796,46044,30.33
20,16,ACE,EQ,38380,21251,55.37
20,17,ACROPETAL,EQ,64081,36248,56.57
20,18,ADANIENT,EQ,689746,112516,16.31
20,19,ADANIPORTS,EQ,251196,79853,31.79
20,20,ADANIPOWER,EQ,432234,129968,30.07
20,21,ADFFOODS,EQ,6504,3564,54.80
20,22,ADHUNIK,EQ,108893,55269,50.76
20,23,ADORWELD,EQ,1218,879,72.17
20,24,ADSL,EQ,43570,35698,81.93
20,25,ADVANTA,EQ,39482,10633,26.93
20,26,AEGISCHEM,EQ,35380,23888,67.52
20,27,AFL,EQ,22134,1314,5.94
20,28,AFTEK,EQ,81505,42370,51.98
20,29,AGCNET,EQ,1507,996,66.09
20,30,AGRODUTCH,EQ,4735,4735,100.00
20,31,AHLEAST,EQ,55,39,70.91
20,32,AHLUCONT,EQ,5562,3027,54.42
20,33,AHLWEST,EQ,2065,2045,99.03
20,34,AHMEDFORGE,EQ,2751,2104,76.48
20,35,AIAENG,EQ,600,378,63.00
20,36,AIL,EQ,16540,7863,47.54
20,37,AJANTPHARM,EQ,33757,11526,34.14
20,38,AKSHOPTFBR,EQ,103498,72842,70.38
20,39,AKZOINDIA,EQ,6478,5527,85.32
20,40,ALBK,EQ,1773712,535531,30.19
20,41,ALCHEM,EQ,8714,3770,43.26
20,42,ALEMBICLTD,EQ,47660,32983,69.20
20,43,ALICON,EQ,9196,7177,78.04
20,44,ALKALI,EQ,920,782,85.00
20,45,ALKYLAMINE,EQ,265,253,95.47
20,46,ALLCARGO,EQ,3596,1976,54.95
20,47,ALMONDZ,EQ,658,658,100.00
20,48,ALOKTEXT,EQ,2944701,1897421,64.44
20,49,ALPA,EQ,15114,13848,91.62
20,50,ALPINEHOU,EQ,304,303,99.67
20,51,ALPSINDUS,EQ,17853,16600,92.98
20,52,ALSTOMT&D,EQ,11714,8947,76.38
20,53,AMAR,EQ,36204,26614,73.51
20,54,AMARAJABAT,EQ,117024,39747,33.96
20,55,AMBIKCO,EQ,7116,3892,54.69
20,56,AMBUJACEM,EQ,2197257,1022794,46.55
20,57,AMDIND,EQ,573,573,100.00
20,58,AMLSTEEL,EQ,100,100,100.00
20,59,AMRUTANJAN,EQ,34281,8082,23.58
20,60,AMTEKAUTO,EQ,161670,91173,56.39
20,61,AMTEKINDIA,EQ,40596,18770,46.24
20,62,ANANTRAJ,EQ,2840316,613316,21.59
20,63,ANDHRABANK,EQ,557793,211779,37.97
20,64,ANDHRSUGAR,EQ,15382,12358,80.34
20,65,ANGIND,EQ,3654,3555,97.29
20,66,ANIKINDS,EQ,34694,17720,51.08
20,67,ANSALAPI,EQ,76625,41514,54.18
20,68,ANSALHSG,EQ,1462,1248,85.36
20,69,ANTGRAPHIC,EQ,722524,539551,74.68
20,70,APARINDS,EQ,473,407,86.05
20,71,APCOTEXIND,EQ,207,199,96.14
20,72,APLAB,EQ,77,77,100.00
20,73,APLAPOLLO,EQ,11275,2164,19.19
20,74,APLLTD,EQ,58283,44573,76.48
20,75,APOLLOHOSP,EQ,181670,104539,57.54
20,76,APOLLOTYRE,EQ,6680028,2729038,40.85
20,77,APPAPER,EQ,122883,17445,14.20
20,78,APTECHT,EQ,98770,34194,34.62
20,79,AQUA,EQ,21905,16089,73.45
20,80,ARCHIDPLY,EQ,1362,1261,92.58
20,81,ARCHIES,EQ,67519,55158,81.69
20,82,ARIES,EQ,9250,5347,57.81
20,83,ARIHANT,EQ,904,904,100.00
20,84,ARROWTEX,EQ,1801,1801,100.00
20,85,ARSHIYA,EQ,214333,69908,32.62
20,86,ARVIND,EQ,692763,91372,13.19
20,87,ARVINDREM,EQ,24403,20886,85.59
20,88,ASAHIINDIA,EQ,15419,12548,81.38
20,89,ASAHISONG,EQ,3197,2717,84.99
20,90,ASAL,EQ,1378,1328,96.37
20,91,ASHIANA,EQ,1407,880,62.54
20,92,ASHOKA,EQ,5240,3842,73.32
20,93,ASHOKLEY,EQ,12445588,4149551,33.34
20,94,ASIANHOTNR,EQ,1286,1236,96.11
20,95,ASIANPAINT,EQ,68610,38987,56.82
20,96,ASIANTILES,EQ,100,100,100.00
20,97,ASSAMCO,EQ,852093,474323,55.67
20,98,ASTRAL,EQ,2518,1675,66.52
20,99,ASTRAMICRO,EQ,100320,74595,74.36
20,100,ASTRAZEN,EQ,11775,5284,44.87
20,101,ATFL,EQ,21170,9798,46.28
20,102,ATLANTA,EQ,96198,36711,38.16
20,103,ATLASCYCLE,EQ,11906,3359,28.21
20,104,ATNINTER,EQ,17000,17000,100.00
20,105,ATUL,EQ,21624,6494,30.03
20,106,AURIONPRO,EQ,1128,1095,97.07
20,107,AUROPHARMA,EQ,2193804,525030,23.93
20,108,AUTOAXLES,EQ,461,297,64.43
20,109,AUTOIND,EQ,77820,34396,44.20
20,110,AVANTI,EQ,1783,1212,67.98
20,111,AVTNPL,EQ,30253,21976,72.64
20,112,AXIS-IT&T,EQ,9307,6152,66.10
20,113,AXISBANK,EQ,1652923,647185,39.15
20,114,AXISGOLD,EQ,1004,783,77.99
20,115,BAFNAPHARM,EQ,2773,1483,53.48
20,116,BAGFILMS,EQ,532030,290550,54.61
20,117,BAJAJ-AUTO,EQ,140437,74497,53.05
20,118,BAJAJCORP,EQ,58084,26791,46.12
20,119,BAJAJELEC,EQ,26239,21180,80.72
20,120,BAJAJFINSV,EQ,167127,56363,33.72
20,121,BAJAJHIND,EQ,646498,238364,36.87
20,122,BAJAJHLDNG,EQ,240595,232372,96.58
20,123,BAJFINANCE,EQ,16870,15482,91.77
20,124,BALAJITELE,EQ,70109,25581,36.49
20,125,BALAMINES,EQ,16016,7050,44.02
20,126,BALKRISIND,EQ,23124,14188,61.36
20,127,BALLARPUR,EQ,323443,238102,73.61
20,128,BALMLAWRIE,EQ,24387,21049,86.31
20,129,BALPHARMA,EQ,10463,8721,83.35
20,130,BALRAMCHIN,EQ,543879,291218,53.54
20,131,BANARISUG,EQ,131,127,96.95
20,132,BANCOINDIA,EQ,15083,12606,83.58
20,133,BANG,EQ,1388,1386,99.86
20,134,BANKBARODA,EQ,348665,155512,44.60
20,135,BANKBEES,EQ,1120,896,80.00
20,136,BANKINDIA,EQ,536395,124671,23.24
20,137,BANSWRAS,EQ,2414,1426,59.07
20,138,BARTRONICS,EQ,57502,34890,60.68
20,139,BASF,EQ,5626,2655,47.19
20,140,BATAINDIA,EQ,138746,40846,29.44
20,141,BAYERCROP,EQ,4208,2398,56.99
20,142,BBL,EQ,1630,1163,71.35
20,143,BBTC,EQ,48676,20494,42.10
20,144,BEARDSELL,EQ,5,5,100.00
20,145,BEDMUTHA,EQ,17886,9510,53.17
20,146,BEL,EQ,28354,27384,96.58
20,147,BEML,EQ,35607,14435,40.54
20,148,BEPL,EQ,100618,100600,99.98
20,149,BERGEPAINT,EQ,39977,19424,48.59
20,150,BFINVEST,EQ,3184,2676,84.05
20,151,BFUTILITIE,EQ,114671,34446,30.04
20,152,BGLOBAL,EQ,3077,3065,99.61
20,153,BGRENERGY,EQ,122144,56145,45.97
20,154,BHAGWATIHO,EQ,6497,1778,27.37
20,155,BHAGYNAGAR,EQ,3785,3285,86.79
20,156,BHARATFORG,EQ,401500,126823,31.59
20,157,BHARATGEAR,EQ,1482,1266,85.43
20,158,BHARATRAS,EQ,4610,292,6.33
20,159,BHARTIARTL,EQ,5261752,3383563,64.30
20,160,BHARTISHIP,EQ,66498,34670,52.14
20,161,BHEL,EQ,2901697,1132181,39.02
20,162,BHUSANSTL,EQ,39909,3560,8.92
20,163,BIL,EQ,56352,44216,78.46
20,164,BILPOWER,EQ,23226,16224,69.85
20,165,BIMETAL,EQ,225,225,100.00
20,166,BINANIIND,EQ,104336,34124,32.71
20,167,BINDALAGRO,EQ,20044,11321,56.48
20,168,BIOCON,EQ,764098,112460,14.72
20,169,BIRLACORPN,EQ,115317,36051,31.26
20,170,BIRLAERIC,EQ,33490,28514,85.14
20,171,BLBLIMITED,EQ,11430,9428,82.48
20,172,BLISSGVS,EQ,23278,15989,68.69
20,173,BLKASHYAP,EQ,73646,50494,68.56
20,174,BLUECHIP,EQ,2100,2000,95.24
20,175,BLUECOAST,EQ,80,60,75.00
20,176,BLUEDART,EQ,249062,48893,19.63
20,177,BLUESTARCO,EQ,19752,10272,52.00
20,178,BLUESTINFO,EQ,1086,1005,92.54
20,179,BOC,EQ,46034,12656,27.49
20,180,BOMDYEING,EQ,209704,67282,32.08
20,181,BOSCHLTD,EQ,2816,2670,94.82
20,182,BPCL,EQ,573513,392791,68.49
20,183,BPL,EQ,37033,19541,52.77
20,184,BRANDHOUSE,EQ,133149,53173,39.93
20,185,BRFL,EQ,5243,2816,53.71
20,186,BRIGADE,EQ,44216,20124,45.51
20,187,BRITANNIA,EQ,202160,131597,65.10
20,188,BRITANNIA,N1,54,44,81.48
20,189,BROADCAST,EQ,650,600,92.31
20,190,BROOKS,EQ,120124,44015,36.64
20,191,BSELINFRA,EQ,10373,8862,85.43
20,192,BSL,EQ,255,255,100.00
20,193,BSLGOLDETF,EQ,33,30,90.91
20,194,BSLNIFTY,EQ,662,321,48.49
20,195,BSTRANSCOM,EQ,67482,13424,19.89
20,196,CADILAHC,EQ,211801,179335,84.67
20,197,CAIRN,EQ,1666871,1229393,73.75
20,198,CALSOFT,EQ,310,305,98.39
20,199,CANBK,EQ,485501,75273,15.50
20,200,CANDC,EQ,8823,5217,59.13
20,201,CANFINHOME,EQ,38422,21316,55.48
20,202,CANTABIL,EQ,14836,7003,47.20
20,203,CARBORUNIV,EQ,30117,28251,93.80
20,204,CAREERP,EQ,8036,3117,38.79
20,205,CASTROL,EQ,67103,52991,78.97
20,206,CCCL,EQ,3193,2584,80.93
20,207,CCL,EQ,8010,4433,55.34
20,208,CEATLTD,EQ,205477,48533,23.62
20,209,CEBBCO,EQ,360239,273268,75.86
20,210,CELEBRITY,EQ,944,733,77.65
20,211,CELESTIAL,EQ,69427,34025,49.01
20,212,CENTENKA,EQ,34601,20214,58.42
20,213,CENTEXT,EQ,15102,12652,83.78
20,214,CENTRALBK,EQ,365313,95988,26.28
20,215,CENTUM,EQ,12671,9459,74.65
20,216,CENTURYPLY,EQ,3550,1813,51.07
20,217,CENTURYTEX,EQ,535396,97622,18.23
20,218,CERA,EQ,14245,11187,78.53
20,219,CESC,EQ,217969,40410,18.54
20,220,CHAMBLFERT,EQ,1688932,977625,57.88
20,221,CHEMFALKAL,EQ,157,157,100.00
20,222,CHENNPETRO,EQ,12316,8697,70.62
20,223,CHESLINTEX,EQ,613,407,66.39
20,224,CHETTINAD,EQ,1238,902,72.86
20,225,CHOLAFIN,EQ,3082,1931,62.65
20,226,CHROMATIC,EQ,85711,31655,36.93
20,227,CILNOVA,EQ,250,250,100.00
20,228,CIMMCO,EQ,1023,516,50.44
20,229,CINEMAXIN,EQ,64416,42766,66.39
20,230,CINEPRO,EQ,184023,45784,24.88
20,231,CIPLA,EQ,2337369,1080206,46.21
20,232,CLNINDIA,EQ,3375,2764,81.90
20,233,CLUTCHAUTO,EQ,9160,4411,48.16
20,234,CMAHENDRA,EQ,27536,8605,31.25
20,235,CMC,EQ,2278,1192,52.33
20,236,COALINDIA,EQ,803077,476332,59.31
20,237,COLPAL,EQ,19633,12396,63.14
20,238,COMPUSOFT,EQ,470509,210042,44.64
20,239,CONCOR,EQ,25441,20035,78.75
20,240,CONSOFINVT,EQ,2755,2455,89.11
20,241,CORDSCABLE,EQ,978,670,68.51
20,242,COREEDUTEC,EQ,178261,99424,55.77
20,243,COROENGG,EQ,213,213,100.00
20,244,COROMANDEL,EQ,80812,54925,67.97
20,245,COROMANDEL,N1,73068,71656,98.07
20,246,CORPBANK,EQ,95558,83015,86.87
20,247,COSMOFILMS,EQ,23620,19511,82.60
20,248,COUNCODOS,EQ,53856,48856,90.72
20,249,COX&KINGS,EQ,169723,107763,63.49
20,250,CRESTANI,EQ,33154,21309,64.27
20,251,CREWBOS,EQ,154381,106960,69.28
20,252,CRISIL,EQ,5603,4552,81.24
20,253,CRMFGETF,EQ,401,400,99.75
20,254,CROMPGREAV,EQ,1851751,1039625,56.14
20,255,CTE,EQ,213,209,98.12
20,256,CUB,EQ,1651513,1093817,66.23
20,257,CUBEXTUB,EQ,208,208,100.00
20,258,CUMMINSIND,EQ,135191,123813,91.58
20,259,CURATECH,EQ,2276,2276,100.00
20,260,CYBERTECH,EQ,1708,1708,100.00
20,261,DAAWAT,EQ,29836,14763,49.48
20,262,DABUR,EQ,875665,468705,53.53
20,263,DALMIABEL,EQ,2056,1553,75.54
20,264,DATAMATICS,EQ,18452,13705,74.27
20,265,DBCORP,EQ,23204,22423,96.63
20,266,DBREALTY,EQ,2034329,507888,24.97
20,267,DBSTOCKBRO,EQ,92173,10000,10.85
20,268,DCB,EQ,556717,180595,32.44
20,269,DCHL,EQ,1677353,913852,54.48
20,270,DCM,EQ,50585,26498,52.38
20,271,DCMSRMCONS,EQ,14757,9149,62.00
20,272,DCW,EQ,164392,102273,62.21
20,273,DECCANCE,EQ,2401,2300,95.79
20,274,DEEPAKFERT,EQ,29599,22616,76.41
20,275,DEEPAKNTR,EQ,723,467,64.59
20,276,DEEPIND,EQ,9009,2772,30.77
20,277,DELTACORP,EQ,1643645,258982,15.76
20,278,DEN,EQ,351794,169435,48.16
20,279,DENABANK,EQ,1442404,148875,10.32
20,280,DENORA,EQ,13632,6688,49.06
20,281,DENSO,EQ,192,114,59.38
20,282,DHAMPURSUG,EQ,28027,15000,53.52
20,283,DHANBANK,EQ,443650,172136,38.80
20,284,DHANUKA,EQ,3303,3040,92.04
20,285,DHANUS,EQ,124328,83190,66.91
20,286,DHARSUGAR,EQ,4895,3357,68.58
20,287,DHFL,EQ,153390,108707,70.87
20,288,DHUNINV,EQ,4,4,100.00
20,289,DIAPOWER,EQ,22732,12572,55.31
20,290,DICIND,EQ,2370,1324,55.86
20,291,DIGJAM,EQ,65006,51206,78.77
20,292,DISHMAN,EQ,1072373,307128,28.64
20,293,DISHTV,EQ,2350262,1244934,52.97
20,294,DIVISLAB,EQ,159340,93874,58.91
20,295,DLF,EQ,5162442,1003322,19.44
20,296,DLINKINDIA,EQ,19469,9164,47.07
20,297,DOLPHINOFF,EQ,1207,887,73.49
20,298,DONEAR,EQ,4300,4299,99.98
20,299,DPSCLTD,EQ,138208,114104,82.56
20,300,DPTL,EQ,1025,967,94.34
20,301,DQE,EQ,17602,17301,98.29
20,302,DREDGECORP,EQ,109572,15422,14.07
20,303,DRREDDY,EQ,84159,50599,60.12
20,304,DRREDDY,N1,20635,20623,99.94
20,305,DSKULKARNI,EQ,18590,10777,57.97
20,306,DSSL,EQ,1065,1065,100.00
20,307,DUNCANSIND,EQ,39514,21017,53.19
20,308,DWARKESH,EQ,1194,982,82.24
20,309,DYNATECH,EQ,500,500,100.00
20,310,EASTSILK,EQ,4135,2785,67.35
20,311,EASUNREYRL,EQ,4400,3980,90.45
20,312,ECEIND,EQ,5146,2029,39.43
20,313,ECLERX,EQ,18770,10063,53.61
20,314,EDELWEISS,EQ,96551,43843,45.41
20,315,EDL,EQ,40031,23293,58.19
20,316,EDSERV,EQ,335398,198555,59.20
