Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31072012,220039081,0001420
Trade Date <31-JUL-2012>,Settlement Type <N>,Settlement No <2012146>,Settlement Date <02-AUG-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,116624,71421,61.24
20,2,3MINDIA,EQ,2185,2139,97.89
20,3,A2ZMES,EQ,291332,106768,36.65
20,4,AANJANEYA,EQ,17869,10199,57.08
20,5,AARTIDRUGS,EQ,653,628,96.17
20,6,AARTIIND,EQ,8840,6272,70.95
20,7,AARVEEDEN,EQ,1400,1250,89.29
20,8,ABAN,EQ,499246,59617,11.94
20,9,ABB,EQ,28584,10741,37.58
20,10,ABBOTINDIA,EQ,772,569,73.70
20,11,ABCIL,EQ,1831,1156,63.13
20,12,ABGSHIP,EQ,28473,18771,65.93
20,13,ABHISHEK,EQ,67,67,100.00
20,14,ABIRLANUVO,EQ,107757,69542,64.54
20,15,ACC,EQ,464226,262308,56.50
20,16,ACE,EQ,21279,12636,59.38
20,17,ACROPETAL,EQ,105774,58356,55.17
20,18,ADANIENT,EQ,1954829,312185,15.97
20,19,ADANIPORTS,EQ,715123,420549,58.81
20,20,ADANIPOWER,EQ,1714224,487155,28.42
20,21,ADFFOODS,EQ,8891,6864,77.20
20,22,ADHUNIK,EQ,70820,37852,53.45
20,23,ADORWELD,EQ,448,300,66.96
20,24,ADSL,EQ,24471,16002,65.39
20,25,ADVANIHOTR,EQ,53,53,100.00
20,26,ADVANTA,EQ,24683,13397,54.28
20,27,AEGISCHEM,EQ,11462,8859,77.29
20,28,AFL,EQ,9507,8261,86.89
20,29,AFTEK,EQ,71225,46068,64.68
20,30,AGCNET,EQ,2778,2020,72.71
20,31,AGRODUTCH,EQ,17858,12692,71.07
20,32,AHLEAST,EQ,1109,817,73.67
20,33,AHLUCONT,EQ,761,609,80.03
20,34,AHLWEST,EQ,387,358,92.51
20,35,AHMEDFORGE,EQ,1217,359,29.50
20,36,AIAENG,EQ,415942,415474,99.89
20,37,AIL,EQ,39854,12985,32.58
20,38,AJANTPHARM,EQ,19477,7145,36.68
20,39,AJMERA,EQ,5336,3177,59.54
20,40,AKSHOPTFBR,EQ,58498,45707,78.13
20,41,AKZOINDIA,EQ,469,356,75.91
20,42,ALBK,EQ,2523937,919858,36.45
20,43,ALCHEM,EQ,359,356,99.16
20,44,ALEMBICLTD,EQ,150412,40077,26.64
20,45,ALICON,EQ,1708,1493,87.41
20,46,ALKALI,EQ,3517,1931,54.90
20,47,ALKYLAMINE,EQ,2877,338,11.75
20,48,ALLCARGO,EQ,547,307,56.12
20,49,ALMONDZ,EQ,1005,501,49.85
20,50,ALOKTEXT,EQ,8463250,4732459,55.92
20,51,ALPA,EQ,653,552,84.53
20,52,ALPINEHOU,EQ,1,1,100.00
20,53,ALPSINDUS,EQ,13698,10581,77.24
20,54,ALSTOMT&D,EQ,14762,11373,77.04
20,55,AMAR,EQ,361880,348363,96.26
20,56,AMARAJABAT,EQ,12139,8369,68.94
20,57,AMARJOTHI,EQ,601,601,100.00
20,58,AMBIKCO,EQ,6663,2341,35.13
20,59,AMBUJACEM,EQ,2140644,1379875,64.46
20,60,AMDIND,EQ,1241,1204,97.02
20,61,AMRUTANJAN,EQ,8674,2177,25.10
20,62,AMTEKAUTO,EQ,68928,34801,50.49
20,63,AMTEKINDIA,EQ,232696,22984,9.88
20,64,ANANTRAJ,EQ,115493,65785,56.96
20,65,ANDHRABANK,EQ,661325,233007,35.23
20,66,ANDHRACEMT,EQ,783,606,77.39
20,67,ANDHRSUGAR,EQ,63708,45701,71.74
20,68,ANGIND,EQ,104,100,96.15
20,69,ANIKINDS,EQ,59623,28779,48.27
20,70,ANSALAPI,EQ,42037,29422,69.99
20,71,ANSALHSG,EQ,3620,3392,93.70
20,72,ANTGRAPHIC,EQ,10521,10521,100.00
20,73,APARINDS,EQ,2637,1964,74.48
20,74,APCOTEXIND,EQ,436,362,83.03
20,75,APLAPOLLO,EQ,1231,1203,97.73
20,76,APLLTD,EQ,110428,38410,34.78
20,77,APOLLOHOSP,EQ,21422,14909,69.60
20,78,APOLLOTYRE,EQ,2477761,1302537,52.57
20,79,APPAPER,EQ,147769,37478,25.36
20,80,APTECHT,EQ,128013,51040,39.87
20,81,AQUA,EQ,168251,166347,98.87
20,82,ARCHIDPLY,EQ,63,63,100.00
20,83,ARCHIES,EQ,1267612,262725,20.73
20,84,ARIES,EQ,2162,1279,59.16
20,85,ARIHANT,EQ,100,0,0.00
20,86,AROGRANITE,EQ,937,937,100.00
20,87,ARSHIYA,EQ,12521,6493,51.86
20,88,ARSSINFRA,EQ,589300,183219,31.09
20,89,ARVIND,EQ,849728,119945,14.12
20,90,ARVINDREM,EQ,32540,26813,82.40
20,91,ASAHIINDIA,EQ,2296,1491,64.94
20,92,ASAHISONG,EQ,1745,1023,58.62
20,93,ASAL,EQ,1745,1698,97.31
20,94,ASHAPURMIN,EQ,531706,290363,54.61
20,95,ASHIANA,EQ,1131,1027,90.80
20,96,ASHOKA,EQ,2884,2325,80.62
20,97,ASHOKLEY,EQ,3749533,976073,26.03
20,98,ASIANHOTNR,EQ,393,318,80.92
20,99,ASIANPAINT,EQ,74419,31137,41.84
20,100,ASSAMCO,EQ,104934,78662,74.96
20,101,ASTEC,EQ,1885,1239,65.73
20,102,ASTERSILI,EQ,2340,2130,91.03
20,103,ASTRAL,EQ,1866,1768,94.75
20,104,ASTRAMICRO,EQ,143487,90912,63.36
20,105,ASTRAZEN,EQ,5700,2371,41.60
20,106,ATFL,EQ,12506,8978,71.79
20,107,ATLANTA,EQ,17625,7518,42.66
20,108,ATLASCYCLE,EQ,8963,1669,18.62
20,109,ATNINTER,EQ,38000,34500,90.79
20,110,ATUL,EQ,19434,13130,67.56
20,111,AUROPHARMA,EQ,1375342,691717,50.29
20,112,AUTOAXLES,EQ,453,246,54.30
20,113,AUTOIND,EQ,21097,8072,38.26
20,114,AUTOLITIND,EQ,250,250,100.00
20,115,AVANTI,EQ,6080,3949,64.95
20,116,AVTNPL,EQ,48728,35785,73.44
20,117,AXIS-IT&T,EQ,7819,4456,56.99
20,118,AXISBANK,EQ,2331008,537565,23.06
20,119,AXISGOLD,EQ,303,211,69.64
20,120,BAJAJ-AUTO,EQ,503997,350265,69.50
20,121,BAJAJCORP,EQ,38683,20933,54.11
20,122,BAJAJELEC,EQ,90419,67758,74.94
20,123,BAJAJFINSV,EQ,199874,83025,41.54
20,124,BAJAJHIND,EQ,3248353,571058,17.58
20,125,BAJAJHLDNG,EQ,18573,12670,68.22
20,126,BAJFINANCE,EQ,11591,7516,64.84
20,127,BALAJITELE,EQ,131530,65871,50.08
20,128,BALAMINES,EQ,19489,18995,97.47
20,129,BALKRISIND,EQ,66546,55055,82.73
20,130,BALLARPUR,EQ,120382,83817,69.63
20,131,BALMLAWRIE,EQ,4657,4179,89.74
20,132,BALPHARMA,EQ,1261,1213,96.19
20,133,BALRAMCHIN,EQ,5454708,3774431,69.20
20,134,BANARISUG,EQ,181,93,51.38
20,135,BANCOINDIA,EQ,6302,4562,72.39
20,136,BANKBARODA,EQ,1778835,858493,48.26
20,137,BANKBEES,EQ,7238,4820,66.59
20,138,BANKINDIA,EQ,927767,266531,28.73
20,139,BANSWRAS,EQ,150,150,100.00
20,140,BARTRONICS,EQ,21052,12946,61.50
20,141,BASF,EQ,2915,2236,76.71
20,142,BASML,EQ,2632,1329,50.49
20,143,BATAINDIA,EQ,357057,42792,11.98
20,144,BAYERCROP,EQ,35881,22259,62.04
20,145,BBL,EQ,1522,1246,81.87
20,146,BBTC,EQ,2713,1681,61.96
20,147,BEARDSELL,EQ,50,50,100.00
20,148,BECREL,EQ,3031,1588,52.39
20,149,BEL,EQ,474198,397423,83.81
20,150,BEML,EQ,233152,50719,21.75
