Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29062012,358230411,0001513
Trade Date <29-JUN-2012>,Settlement Type <N>,Settlement No <2012124>,Settlement Date <04-JUL-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,121703,62100,51.03
20,2,3IINFOTECH,EQ,2028660,997051,49.15
20,3,3MINDIA,EQ,366,296,80.87
20,4,A2ZMES,EQ,346591,98913,28.54
20,5,AANJANEYA,EQ,59257,16707,28.19
20,6,AARTIDRUGS,EQ,2209,1637,74.11
20,7,AARTIIND,EQ,34883,25999,74.53
20,8,AARVEEDEN,EQ,827,826,99.88
20,9,ABAN,EQ,1171690,148349,12.66
20,10,ABB,EQ,81208,30610,37.69
20,11,ABBOTINDIA,EQ,3360,2752,81.90
20,12,ABCIL,EQ,2247,1430,63.64
20,13,ABGSHIP,EQ,232196,134144,57.77
20,14,ABHISHEK,EQ,1631,1631,100.00
20,15,ABIRLANUVO,EQ,151067,73004,48.33
20,16,ACC,EQ,440598,222628,50.53
20,17,ACE,EQ,38136,33634,88.19
20,18,ACROPETAL,EQ,161385,51597,31.97
20,19,ADANIENT,EQ,3569633,1936241,54.24
20,20,ADANIPORTS,EQ,916783,599022,65.34
20,21,ADANIPOWER,EQ,4521651,1661066,36.74
20,22,ADFFOODS,EQ,4086,3405,83.33
20,23,ADHUNIK,EQ,99293,68895,69.39
20,24,ADORWELD,EQ,4210,3448,81.90
20,25,ADSL,EQ,90482,50600,55.92
20,26,ADVANTA,EQ,51061,30432,59.60
20,27,AEGISCHEM,EQ,8646,3293,38.09
20,28,AFL,EQ,6360,5042,79.28
20,29,AFTEK,EQ,217327,120509,55.45
20,30,AGCNET,EQ,2812,1657,58.93
20,31,AGRODUTCH,EQ,13413,11445,85.33
20,32,AHLEAST,EQ,894,446,49.89
20,33,AHLUCONT,EQ,4625,3595,77.73
20,34,AHLWEST,EQ,10091,9976,98.86
20,35,AHMEDFORGE,EQ,2995,2058,68.71
20,36,AIAENG,EQ,11089,10061,90.73
20,37,AJANTPHARM,EQ,66581,11674,17.53
20,38,AJMERA,EQ,6001,4653,77.54
20,39,AKSHOPTFBR,EQ,73045,50779,69.52
20,40,AKZOINDIA,EQ,3386,2882,85.12
20,41,ALBK,EQ,2079672,1215286,58.44
20,42,ALCHEM,EQ,5237,2350,44.87
20,43,ALEMBICLTD,EQ,109957,56465,51.35
20,44,ALICON,EQ,5322,4771,89.65
20,45,ALKALI,EQ,102228,38412,37.57
