Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30102014,432508359,0001518
Trade Date <30-OCT-2014>,Settlement Type <N>,Settlement No <2014202>,Settlement Date <03-NOV-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,78925,34069,43.17
20,2,3IINFOTECH,EQ,563388,463026,82.19
20,3,3MINDIA,EQ,521,297,57.01
20,4,8KMILES,EQ,101870,50638,49.71
20,5,A2ZMES,EQ,223453,149432,66.87
20,6,AARTIDRUGS,EQ,8194,4442,54.21
20,7,AARTIIND,EQ,62207,40486,65.08
20,8,AARVEEDEN,EQ,2876,2105,73.19
20,9,ABAN,EQ,592725,157225,26.53
20,10,ABB,EQ,91864,62719,68.27
20,11,ABBOTINDIA,EQ,4704,2744,58.33
20,12,ABCIL,EQ,63502,15747,24.80
20,13,ABGSHIP,EQ,32033,11513,35.94
20,14,ABIRLANUVO,EQ,206259,97572,47.31
20,15,ACC,EQ,627343,239277,38.14
20,16,ACCELYA,EQ,14521,9229,63.56
20,17,ACE,EQ,861386,431437,50.09
20,18,ACROPETAL,EQ,49256,28392,57.64
20,19,ADANIENT,EQ,828817,352109,42.48
20,20,ADANIPORTS,EQ,2122837,1040930,49.03
20,21,ADANIPOWER,EQ,3604916,1788217,49.60
20,22,ADFFOODS,EQ,92753,49733,53.62
20,23,ADHUNIK,EQ,28032,13824,49.32
20,24,ADORWELD,EQ,1701,758,44.56
20,25,ADSL,EQ,68686,32078,46.70
20,26,ADVANIHOTR,EQ,1686,1452,86.12
20,27,ADVANTA,EQ,18374,10190,55.46
20,28,AEGISCHEM,EQ,64577,36249,56.13
20,29,AFL,EQ,7323,5864,80.08
20,30,AGARIND,EQ,2055,1520,73.97
20,31,AGCNET,EQ,1148,1048,91.29
20,32,AGRODUTCH,EQ,5020,4110,81.87
20,33,AHLEAST,EQ,203,102,50.25
20,34,AHLUCONT,EQ,51099,30325,59.35
20,35,AHLWEST,EQ,129,69,53.49
20,36,AHMEDFORGE,EQ,344105,142100,41.30
20,37,AIAENG,EQ,14838,9166,61.77
20,38,AIL,EQ,188463,172126,91.33
20,39,AJANTPHARM,EQ,255831,45532,17.80
20,40,AJMERA,EQ,16402,11690,71.27
20,41,AKSHOPTFBR,EQ,22205,11581,52.15
20,42,AKZOINDIA,EQ,13260,10129,76.39
20,43,ALBK,EQ,9761970,1473292,15.09
20,44,ALCHEM,EQ,4633,4032,87.03
20,45,ALEMBICLTD,EQ,268614,144971,53.97
20,46,ALICON,EQ,17205,15464,89.88
20,47,ALKALI,EQ,7655,6057,79.12
20,48,ALKYLAMINE,EQ,5622,2408,42.83
20,49,ALLCARGO,EQ,24355,15304,62.84
20,50,ALLSEC,EQ,8119,8000,98.53
20,51,ALMONDZ,EQ,19163,17578,91.73
20,52,ALOKTEXT,EQ,8301238,3167837,38.16
20,53,ALPHAGEO,EQ,30143,18553,61.55
20,54,ALPSINDUS,EQ,21,21,100.00
20,55,ALSTOMT&D,EQ,136231,88153,64.71
20,56,AMARAJABAT,EQ,43377,20284,46.76
20,57,AMARJOTHI,EQ,4240,4237,99.93
20,58,AMBIKCO,EQ,1207,697,57.75
20,59,AMBUJACEM,EQ,2990018,1848020,61.81
20,60,AMDIND,EQ,12262,7634,62.26
20,61,AMLSTEEL,EQ,1,1,100.00
20,62,AMRUTANJAN,EQ,140331,31190,22.23
20,63,AMTEKAUTO,EQ,781132,273733,35.04
20,64,AMTEKINDIA,EQ,167614,74499,44.45
20,65,AMTL,EQ,606,365,60.23
20,66,ANANTRAJ,EQ,792987,301724,38.05
20,67,ANDHRABANK,EQ,12524361,2414952,19.28
20,68,ANDHRACEMT,EQ,55576,32900,59.20
20,69,ANDHRSUGAR,EQ,11486,8265,71.96
20,70,ANGIND,EQ,3481,2677,76.90
20,71,ANKITMETAL,EQ,16918,16121,95.29
20,72,ANSALAPI,EQ,494805,197157,39.85
20,73,ANSALHSG,EQ,77934,42302,54.28
20,74,APARINDS,EQ,62234,32218,51.77
20,75,APCOTEXIND,EQ,11308,6534,57.78
20,76,APLAPOLLO,EQ,528,319,60.42
20,77,APLLTD,EQ,77326,39558,51.16
20,78,APOLLOHOSP,EQ,152700,92783,60.76
20,79,APOLLOTYRE,EQ,2589868,905129,34.95
20,80,APTECHT,EQ,337308,124624,36.95
20,81,ARCHIDPLY,EQ,78660,40253,51.17
20,82,ARCHIES,EQ,139539,61524,44.09
20,83,ARCOTECH,EQ,16201,4471,27.60
20,84,ARIES,EQ,61426,23736,38.64
20,85,ARIHANT,EQ,1289,1238,96.04
20,86,AROGRANITE,EQ,16447,11457,69.66
20,87,ARROWTEX,EQ,14114,10885,77.12
20,88,ARSSINFRA,EQ,56650,32838,57.97
20,89,ARVIND,EQ,2587169,438503,16.95
20,90,ARVINDREM,EQ,1370299,704549,51.42
20,91,ASAHIINDIA,EQ,39483,19593,49.62
20,92,ASAHISONG,EQ,75933,29798,39.24
20,93,ASAL,EQ,5238,3873,73.94
20,94,ASHAPURMIN,EQ,57325,22545,39.33
20,95,ASHIANA,EQ,29998,20458,68.20
20,96,ASHIMASYN,EQ,7914,7414,93.68
20,97,ASHOKA,EQ,20220,12157,60.12
20,98,ASHOKLEY,EQ,15331437,6775584,44.19
20,99,ASIANHOTNR,EQ,1525,990,64.92
20,100,ASIANPAINT,EQ,1961313,1658070,84.54
20,101,ASIANTILES,EQ,294507,190377,64.64
20,102,ASSAMCO,EQ,236200,119652,50.66
20,103,ASTEC,EQ,3032879,551972,18.20
20,104,ASTRAL,EQ,40024,26699,66.71
20,105,ASTRAMICRO,EQ,5427052,1211017,22.31
20,106,ASTRAZEN,EQ,13657,4700,34.41
20,107,ATFL,EQ,31688,18920,59.71
20,108,ATLANTA,EQ,81294,26937,33.14
20,109,ATLASCYCLE,EQ,37994,8871,23.35
20,110,ATNINTER,EQ,999,999,100.00
20,111,ATUL,EQ,94070,46067,48.97
20,112,ATULAUTO,EQ,31431,18642,59.31
20,113,AURIONPRO,EQ,18226,13031,71.50
20,114,AUROPHARMA,EQ,1541334,790625,51.29
20,115,AUSTRAL,EQ,81154,61153,75.35
20,116,AUTOAXLES,EQ,1190,809,67.98
20,117,AUTOIND,EQ,101656,25733,25.31
20,118,AUTOLITIND,EQ,26592,26516,99.71
20,119,AVANTI,EQ,5189,2556,49.26
20,120,AVTNPL,EQ,61891,44530,71.95
20,121,AXISBANK,EQ,4258888,1232402,28.94
20,122,AXISCADES,EQ,10885,5865,53.88
20,123,AXISGOLD,EQ,258,144,55.81
20,124,BAFNAPHARM,EQ,19332,14416,74.57
20,125,BAGFILMS,EQ,58274,44915,77.08
20,126,BAJAJ-AUTO,EQ,231014,137933,59.71
20,127,BAJAJCORP,EQ,69129,44954,65.03
20,128,BAJAJELEC,EQ,35645,22313,62.60
20,129,BAJAJFINSV,EQ,43144,38367,88.93
20,130,BAJAJHIND,EQ,753332,402107,53.38
20,131,BAJAJHLDNG,EQ,27820,26284,94.48
20,132,BAJFINANCE,EQ,12378,9186,74.21
20,133,BALAJITELE,EQ,288224,190060,65.94
20,134,BALAMINES,EQ,15461,11813,76.41
20,135,BALKRISIND,EQ,35148,22630,64.38
20,136,BALLARPUR,EQ,455821,230224,50.51
20,137,BALMLAWRIE,EQ,50167,33884,67.54
20,138,BALPHARMA,EQ,670149,147576,22.02
20,139,BALRAMCHIN,EQ,352299,233675,66.33
20,140,BANARBEADS,EQ,10746,7368,68.57
20,141,BANARISUG,EQ,192,115,59.90
20,142,BANCOINDIA,EQ,399942,200139,50.04
20,143,BANG,EQ,427,373,87.35
