Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27032018,566321945,0001721
Trade Date <27-MAR-2018>,Settlement Type <N>,Settlement No <2018059>,Settlement Date <03-APR-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,118346,68068,57.52
20,2,3IINFOTECH,EQ,4759522,2203777,46.30
20,3,3MINDIA,EQ,1099,801,72.88
20,4,63MOONS,EQ,502754,330188,65.68
20,5,8KMILES,EQ,174493,103414,59.27
20,6,A2ZINFRA,EQ,1062054,677858,63.83
20,7,AARTIDRUGS,EQ,9380,5531,58.97
20,8,AARTIIND,EQ,82049,53647,65.38
20,9,AARVEEDEN,EQ,16672,11239,67.41
20,10,AARVI,SM,12000,12000,100.00
20,11,ABAN,EQ,846357,178637,21.11
20,12,ABB,EQ,51840,27262,52.59
20,13,ABBOTINDIA,EQ,3794,3106,81.87
20,14,ABCAPITAL,EQ,2146470,1361524,63.43
20,15,ABFRL,EQ,636699,483077,75.87
20,16,ACC,EQ,249518,84559,33.89
20,17,ACCELYA,EQ,3441,1882,54.69
20,18,ACCORD,SM,12000,12000,100.00
20,19,ACE,EQ,737540,403475,54.71
20,20,ADANIENT,EQ,12016092,3187162,26.52
20,21,ADANIPORTS,EQ,2631162,524627,19.94
20,22,ADANIPOWER,EQ,11940363,2371139,19.86
20,23,ADANITRANS,EQ,1568800,948104,60.43
20,24,ADFFOODS,EQ,120624,44699,37.06
20,25,ADHUNIK,EQ,91180,87529,96.00
20,26,ADHUNIKIND,EQ,106757,63824,59.78
20,27,ADLABS,EQ,101046,57050,56.46
20,28,ADORWELD,EQ,22813,14402,63.13
20,29,ADSL,EQ,30285,20438,67.49
20,30,ADVANIHOTR,EQ,24602,14981,60.89
20,31,ADVENZYMES,EQ,143604,82970,57.78
20,32,AEGISCHEM,EQ,154316,93653,60.69
20,33,AFL,EQ,1975,1975,100.00
20,34,AGCNET,EQ,4708,4539,96.41
20,35,AGLSL,EQ,4254,3456,81.24
20,36,AGRITECH,EQ,31023,11611,37.43
20,37,AGROPHOS,SM,6000,6000,100.00
20,38,AHLUCONT,EQ,7687,6120,79.61
20,39,AHLWEST,EQ,1541,1474,95.65
20,40,AIAENG,EQ,54417,48993,90.03
20,41,AIFL,EQ,110170,37753,34.27
20,42,AIRAN,SM,4500,4500,100.00
20,43,AISL,SM,76800,64800,84.38
20,44,AJANTPHARM,EQ,419466,111571,26.60
20,45,AJMERA,EQ,58386,31056,53.19
20,46,AJOONI,SM,20000,20000,100.00
20,47,AKSHARCHEM,EQ,9443,5243,55.52
20,48,AKSHOPTFBR,EQ,544100,335718,61.70
20,49,AKZOINDIA,EQ,18682,13868,74.23
20,50,ALANKIT,EQ,126360,45099,35.69
20,51,ALBK,EQ,4453336,511107,11.48
20,52,ALEMBICLTD,EQ,217107,129112,59.47
20,53,ALICON,EQ,2569,2375,92.45
20,54,ALKALI,EQ,23681,15046,63.54
20,55,ALKEM,EQ,18472,13896,75.23
20,56,ALKYLAMINE,EQ,4467,3591,80.39
20,57,ALLCARGO,EQ,294932,173800,58.93
20,58,ALLSEC,EQ,12587,9495,75.43
20,59,ALMONDZ,EQ,23414,22309,95.28
20,60,ALOKTEXT,EQ,5072772,2653068,52.30
20,61,ALPA,EQ,31605,21688,68.62
20,62,ALPHAGEO,EQ,71852,19237,26.77
20,63,AMARAJABAT,EQ,217929,53369,24.49
20,64,AMBER,EQ,45890,26114,56.91
20,65,AMBIKCO,EQ,3615,2755,76.21
20,66,AMBUJACEM,EQ,2987115,1572959,52.66
20,67,AMJLAND,EQ,4385,3617,82.49
20,68,AMJUMBO,SM,14000,10000,71.43
20,69,AMRUTANJAN,EQ,10792,10193,94.45
20,70,AMTEKAUTO,EQ,631928,362407,57.35
20,71,ANANTRAJ,EQ,1051351,591845,56.29
20,72,ANDHRABANK,EQ,6073631,788282,12.98
20,73,ANDHRACEMT,EQ,132266,99267,75.05
20,74,ANDHRSUGAR,EQ,40184,24431,60.80
20,75,ANIKINDS,EQ,10844,8799,81.14
20,76,ANSALAPI,EQ,376770,350895,93.13
20,77,ANSALHSG,EQ,66018,45575,69.03
20,78,APARINDS,EQ,11617,6880,59.22
20,79,APCL,EQ,4176,2908,69.64
20,80,APCOTEXIND,EQ,3949,3219,81.51
20,81,APEX,EQ,124900,48371,38.73
20,82,APLAPOLLO,EQ,22204,8528,38.41
20,83,APLLTD,EQ,23122,18898,81.73
20,84,APOLLO,EQ,58925,34900,59.23
20,85,APOLLOHOSP,EQ,384056,137978,35.93
20,86,APOLLOTYRE,EQ,3310412,811724,24.52
20,87,APOLSINHOT,EQ,121,100,82.64
20,88,APTECHT,EQ,447205,192693,43.09
20,89,ARCHIDPLY,EQ,93828,66010,70.35
20,90,ARCHIES,EQ,113372,64412,56.81
20,91,ARCOTECH,EQ,1973323,926387,46.95
20,92,ARIES,EQ,45030,34462,76.53
20,93,ARIHANTSUP,EQ,173018,105484,60.97
20,94,ARMANFIN,EQ,9650,8132,84.27
20,95,AROGRANITE,EQ,18850,14865,78.86
20,96,ARROWGREEN,EQ,176909,48395,27.36
20,97,ARROWTEX,EQ,20723,11592,55.94
20,98,ARSHIYA,EQ,275518,228720,83.01
20,99,ARVEE,SM,4000,2000,50.00
20,100,ARVIND,EQ,1077882,293025,27.19
20,101,ARVSMART,EQ,16570,9814,59.23
20,102,ASAHIINDIA,EQ,24585,20666,84.06
20,103,ASAHISONG,EQ,5412,4282,79.12
20,104,ASAL,EQ,28260,12935,45.77
20,105,ASHAPURMIN,EQ,94800,53511,56.45
20,106,ASHIANA,EQ,66256,45550,68.75
20,107,ASHIMASYN,EQ,152406,94032,61.70
20,108,ASHOKA,EQ,140025,48763,34.82
20,109,ASHOKLEY,EQ,12007027,4095702,34.11
20,110,ASIANPAINT,EQ,672158,392941,58.46
20,111,ASIANTILES,EQ,37114,25185,67.86
20,112,ASPINWALL,EQ,5316,4753,89.41
20,113,ASSAMCO,EQ,168079,121376,72.21
20,114,ASTEC,EQ,11230,6949,61.88
20,115,ASTERDM,EQ,181346,111382,61.42
20,116,ASTRAL,EQ,53112,29402,55.36
20,117,ASTRAMICRO,EQ,577519,428711,74.23
20,118,ASTRAZEN,EQ,2879,2182,75.79
20,119,ASTRON,EQ,111750,66513,59.52
20,120,ATFL,EQ,32127,29196,90.88
20,121,ATLANTA,EQ,202622,141403,69.79
20,122,ATUL,EQ,4101,2964,72.28
20,123,ATULAUTO,EQ,20231,14789,73.10
20,124,AUBANK,EQ,425367,233937,55.00
20,125,AURIONPRO,EQ,25757,14959,58.08
20,126,AUROPHARMA,EQ,2326121,1039236,44.68
20,127,AUSOMENT,EQ,17805,9249,51.95
20,128,AUTOAXLES,EQ,13158,6445,48.98
20,129,AUTOIND,EQ,85443,66261,77.55
20,130,AUTOLITIND,EQ,4729,2753,58.22
20,131,AVADHSUGAR,EQ,248840,47364,19.03
20,132,AVANTIFEED,EQ,72479,26261,36.23
20,133,AVTNPL,EQ,88533,50238,56.74
20,134,AXISBANK,EQ,6423140,2791137,43.45
20,135,AXISCADES,EQ,91091,50036,54.93
20,136,AXISGOLD,EQ,1041,1003,96.35
20,137,AXISNIFTY,EQ,158,155,98.10
20,138,AYMSYNTEX,EQ,33568,28778,85.73
20,139,BAFNAPHARM,EQ,15012,11112,74.02
20,140,BAGFILMS,EQ,444495,260861,58.69
20,141,BAJAJ-AUTO,EQ,304403,184508,60.61
20,142,BAJAJCORP,EQ,45872,31862,69.46
20,143,BAJAJELEC,EQ,583773,107855,18.48
20,144,BAJAJFINSV,EQ,129719,50867,39.21
20,145,BAJAJHIND,EQ,4222589,3081145,72.97
20,146,BAJAJHLDNG,EQ,9121,5994,65.72
20,147,BAJFINANCE,EQ,1670239,778826,46.63
20,148,BALAJITELE,EQ,76366,39222,51.36
20,149,BALAMINES,EQ,29508,15046,50.99
20,150,BALKRISHNA,EQ,14424,3893,26.99
20,151,BALKRISIND,EQ,490342,191054,38.96
20,152,BALLARPUR,EQ,1111888,580960,52.25
20,153,BALMLAWRIE,EQ,90451,49696,54.94
20,154,BALPHARMA,EQ,41020,26853,65.46
20,155,BALRAMCHIN,EQ,7540307,2064378,27.38
20,156,BANARBEADS,EQ,1608,1036,64.43
20,157,BANARISUG,EQ,517,475,91.88
20,158,BANCOINDIA,EQ,48924,17271,35.30
20,159,BANDHANBNK,EQ,91036634,43942456,48.27
20,160,BANG,EQ,23126,8669,37.49
20,161,BANKBARODA,EQ,16874932,2653894,15.73
20,162,BANKBEES,EQ,2342,1824,77.88
20,163,BANKINDIA,EQ,13149721,1380438,10.50
20,164,BANSAL,SM,56000,12000,21.43
20,165,BANSWRAS,EQ,60854,45705,75.11
20,166,BARTRONICS,EQ,46415,36701,79.07
20,167,BASF,EQ,27887,22250,79.79
20,168,BASML,EQ,1274,994,78.02
20,169,BATAINDIA,EQ,637860,121171,19.00
20,170,BAYERCROP,EQ,13433,8473,63.08
20,171,BBL,EQ,7480,3080,41.18
20,172,BBTC,EQ,408057,130090,31.88
20,173,BCONCEPTS,SM,36000,24000,66.67
20,174,BDL,EQ,515536,236236,45.82
20,175,BEARDSELL,EQ,1929,1795,93.05
20,176,BEDMUTHA,EQ,16191,9877,61.00
20,177,BEL,EQ,2959243,1574594,53.21
20,178,BEML,EQ,487033,64235,13.19
20,179,BEPL,EQ,499527,211195,42.28
20,180,BERGEPAINT,EQ,375447,194218,51.73
20,181,BETA,SM,17600,12800,72.73
20,182,BFINVEST,EQ,349257,83227,23.83
20,183,BFUTILITIE,EQ,750754,168960,22.51
20,184,BGRENERGY,EQ,66200,33468,50.56
20,185,BHAGERIA,EQ,75191,63632,84.63
20,186,BHAGYANGR,EQ,51972,29309,56.39
20,187,BHAGYAPROP,EQ,2550,1356,53.18
20,188,BHANDARI,EQ,170344,146422,85.96
20,189,BHARATFIN,EQ,608148,281030,46.21
20,190,BHARATFORG,EQ,1243535,858933,69.07
20,191,BHARATGEAR,EQ,28288,12442,43.98
20,192,BHARATIWIN,EQ,908567,856572,94.28
20,193,BHARATRAS,EQ,290,203,70.00
20,194,BHARATWIRE,EQ,469970,318953,67.87
20,195,BHARTIARTL,EQ,6080433,2433435,40.02
20,196,BHEL,EQ,5473439,1553199,28.38
20,197,BHUSANSTL,EQ,2035842,940035,46.17
20,198,BIGBLOC,EQ,65920,6534,9.91
20,199,BIL,EQ,45734,20766,45.41
20,200,BILENERGY,EQ,179203,140771,78.55
20,201,BINANIIND,EQ,96255,55414,57.57
20,202,BINDALAGRO,EQ,43707,40402,92.44
20,203,BIOCON,EQ,4948590,708962,14.33
20,204,BIRLACABLE,EQ,11862,10662,89.88
20,205,BIRLACORPN,EQ,202096,83356,41.25
20,206,BIRLAMONEY,EQ,212020,143956,67.90
20,207,BKMINDST,EQ,131028,126998,96.92
20,208,BLBLIMITED,EQ,9313,8666,93.05
20,209,BLISSGVS,EQ,182367,28922,15.86
20,210,BLKASHYAP,EQ,231255,147186,63.65
