Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29072011,279146036,0001461
Trade Date <29-JUL-2011>,Settlement Type <N>,Settlement No <2011145>,Settlement Date <02-AUG-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,87180,23432,26.88
20,2,3IINFOTECH,EQ,440049,184307,41.88
20,3,3MINDIA,EQ,639,410,64.16
20,4,A2ZMES,EQ,91434,16413,17.95
20,5,AANJANEYA,EQ,109529,39622,36.17
20,6,AARTIDRUGS,EQ,2602,1721,66.14
20,7,AARTIIND,EQ,10082,7891,78.27
20,8,AARVEEDEN,EQ,890,777,87.30
20,9,ABAN,EQ,500743,136439,27.25
20,10,ABB,EQ,42394,8185,19.31
20,11,ABBOTINDIA,EQ,1839,1343,73.03
20,12,ABCIL,EQ,2562,1717,67.02
20,13,ABGSHIP,EQ,456115,127153,27.88
20,14,ABHISHEK,EQ,1295,1250,96.53
20,15,ABIRLANUVO,EQ,48370,23750,49.10
20,16,ACC,EQ,228860,85696,37.44
20,17,ACE,EQ,266801,142739,53.50
20,18,ACKRUTI,EQ,14046,7837,55.80
20,19,ACROPETAL,EQ,154513,56988,36.88
20,20,ADANIENT,EQ,11692093,2609343,22.32
20,21,ADANIPOWER,EQ,11364047,5194326,45.71
20,22,ADFFOODS,EQ,14043,10236,72.89
20,23,ADHUNIK,EQ,113225,103371,91.30
20,24,ADORWELD,EQ,13245,7336,55.39
20,25,ADSL,EQ,55501,31925,57.52
20,26,ADVANIHOTR,EQ,3300,775,23.48
20,27,ADVANTA,EQ,218697,40487,18.51
20,28,AEGISCHEM,EQ,269442,27311,10.14
20,29,AFL,EQ,3139,2408,76.71
20,30,AFTEK,EQ,134251,67363,50.18
20,31,AGCNET,EQ,1229,1054,85.76
20,32,AGRE,EQ,3303,2743,83.05
20,33,AGRODUTCH,EQ,39175,26524,67.71
20,34,AHLEAST,EQ,1295,935,72.20
20,35,AHLUCONT,EQ,39829,38267,96.08
20,36,AHLWEST,EQ,3313,2780,83.91
20,37,AHMEDFORGE,EQ,16559,9791,59.13
20,38,AIAENG,EQ,4791,3868,80.73
20,39,AJANTPHARM,EQ,33863,20614,60.87
20,40,AJMERA,EQ,41463,5711,13.77
20,41,AKSHOPTFBR,EQ,97647,78876,80.78
20,42,AKZOINDIA,EQ,25388,18633,73.39
20,43,ALBK,EQ,938326,387585,41.31
20,44,ALCHEM,EQ,103056,19118,18.55
20,45,ALEMBICLTD,EQ,100311,54874,54.70
20,46,ALFALAVAL,EQ,1584,1343,84.79
20,47,ALKALI,EQ,12031,6251,51.96
20,48,ALKYLAMINE,EQ,1718,318,18.51
20,49,ALLCARGO,EQ,4205,3701,88.01
20,50,ALLSEC,EQ,2436,2002,82.18
20,51,ALMONDZ,EQ,279,279,100.00
20,52,ALOKTEXT,EQ,7133400,2267431,31.79
20,53,ALPA,EQ,205,175,85.37
