Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30052017,416728692,0001666
Trade Date <30-MAY-2017>,Settlement Type <N>,Settlement No <2017101>,Settlement Date <01-JUN-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,26736,17188,64.29
20,2,3IINFOTECH,EQ,2425515,1420850,58.58
20,3,3MINDIA,EQ,1832,1007,54.97
20,4,63MOONS,EQ,43117,28552,66.22
20,5,8KMILES,EQ,49087,34616,70.52
20,6,A2ZINFRA,EQ,906971,297234,32.77
20,7,AARTIDRUGS,EQ,7688,4936,64.20
20,8,AARTIIND,EQ,37992,19644,51.71
20,9,AARVEEDEN,EQ,43122,8804,20.42
20,10,ABAN,EQ,953138,384503,40.34
20,11,ABB,EQ,37494,20202,53.88
20,12,ABBOTINDIA,EQ,2672,2213,82.82
20,13,ABFRL,EQ,264575,138260,52.26
20,14,ABIRLANUVO,EQ,244614,70398,28.78
20,15,ACC,EQ,300631,70912,23.59
20,16,ACCELYA,EQ,1278,911,71.28
20,17,ACE,EQ,952939,161072,16.90
20,18,ADANIENT,EQ,20862798,2248717,10.78
20,19,ADANIPORTS,EQ,3680879,1506427,40.93
20,20,ADANIPOWER,EQ,13584241,1568107,11.54
20,21,ADANITRANS,EQ,1137688,516805,45.43
20,22,ADFFOODS,EQ,242131,64130,26.49
20,23,ADHUNIK,EQ,260033,187192,71.99
20,24,ADHUNIKIND,EQ,36436,717,1.97
20,25,ADLABS,EQ,169462,63166,37.27
20,26,ADORWELD,EQ,19282,16933,87.82
20,27,ADVANIHOTR,EQ,1957,1434,73.28
20,28,ADVENZYMES,EQ,668749,409775,61.27
20,29,AEGISCHEM,EQ,259642,161917,62.36
20,30,AGRITECH,EQ,30819,23430,76.02
20,31,AGROPHOS,SM,12000,12000,100.00
20,32,AHLEAST,EQ,1065,887,83.29
20,33,AHLUCONT,EQ,11971,7368,61.55
20,34,AHLWEST,EQ,223,167,74.89
20,35,AIAENG,EQ,60447,36315,60.08
20,36,AIFL,EQ,78077,24423,31.28
20,37,AIRAN,SM,9000,9000,100.00
20,38,AJANTPHARM,EQ,119526,25298,21.17
20,39,AJMERA,EQ,141145,78585,55.68
20,40,AKASH,SM,2000,2000,100.00
20,41,AKSHARCHEM,EQ,21788,12664,58.12
20,42,AKSHOPTFBR,EQ,503561,232324,46.14
20,43,AKZOINDIA,EQ,5617,4356,77.55
20,44,ALANKIT,EQ,6787899,329361,4.85
20,45,ALBERTDAVD,EQ,5049,3447,68.27
20,46,ALBK,EQ,7596231,1318728,17.36
20,47,ALCHEM,EQ,16128,10167,63.04
20,48,ALEMBICLTD,EQ,423025,208823,49.36
20,49,ALICON,EQ,698,504,72.21
20,50,ALKALI,EQ,3569,1740,48.75
20,51,ALKEM,EQ,23346,10715,45.90
20,52,ALKYLAMINE,EQ,2895,1909,65.94
20,53,ALLCARGO,EQ,60775,37678,62.00
20,54,ALLSEC,EQ,12511,9348,74.72
20,55,ALMONDZ,EQ,2833,2380,84.01
20,56,ALOKTEXT,EQ,1564600,760421,48.60
20,57,ALPHAGEO,EQ,201614,87054,43.18
20,58,ALPSINDUS,EQ,18214,16793,92.20
20,59,AMARAJABAT,EQ,229799,88666,38.58
20,60,AMBIKCO,EQ,1863,1384,74.29
20,61,AMBUJACEM,EQ,2348911,1153495,49.11
20,62,AMDIND,EQ,439101,125494,28.58
20,63,AMRUTANJAN,EQ,2792,1200,42.98
20,64,AMTEKAUTO,EQ,1616202,402465,24.90
20,65,ANANDAMRUB,EQ,600,600,100.00
20,66,ANANTRAJ,EQ,987472,391731,39.67
20,67,ANDHRABANK,EQ,3881516,347635,8.96
20,68,ANDHRACEMT,EQ,82821,64834,78.28
20,69,ANDHRSUGAR,EQ,89675,40711,45.40
20,70,ANGIND,EQ,17994,16012,88.99
20,71,ANKITMETAL,EQ,23699,22759,96.03
20,72,ANSALAPI,EQ,395906,205809,51.98
20,73,ANSALHSG,EQ,149363,59543,39.86
20,74,APARINDS,EQ,28639,16915,59.06
20,75,APCL,EQ,1976,1662,84.11
20,76,APCOTEXIND,EQ,15713,6245,39.74
20,77,APLAPOLLO,EQ,4961,2917,58.80
20,78,APLLTD,EQ,37025,20288,54.80
20,79,APOLLOHOSP,EQ,524881,186745,35.58
20,80,APOLLOTYRE,EQ,2050162,919479,44.85
20,81,APOLSINHOT,EQ,51,50,98.04
20,82,APTECHT,EQ,134233,52056,38.78
20,83,ARCHIDPLY,EQ,51895,17728,34.16
20,84,ARCHIES,EQ,54821,34798,63.48
20,85,ARCOTECH,EQ,42600,7136,16.75
20,86,ARIES,EQ,38396,20223,52.67
20,87,ARIHANTSUP,EQ,547412,109305,19.97
20,88,ARMANFIN,EQ,41749,28018,67.11
20,89,AROGRANITE,EQ,81584,32062,39.30
20,90,ARROWGREEN,EQ,32152,13198,41.05
20,91,ARROWTEX,EQ,8695,4892,56.26
20,92,ARSHIYA,EQ,34436,24390,70.83
20,93,ARSSINFRA,EQ,83743,35434,42.31
20,94,ARVIND,EQ,671261,279456,41.63
20,95,ARVSMART,EQ,55296,40674,73.56
20,96,ASAHIINDIA,EQ,20638,15301,74.14
20,97,ASAHISONG,EQ,12371,9140,73.88
20,98,ASAL,EQ,3906,1396,35.74
20,99,ASHAPURMIN,EQ,39279,24028,61.17
20,100,ASHIANA,EQ,24177,15260,63.12
20,101,ASHIMASYN,EQ,334712,179417,53.60
20,102,ASHOKA,EQ,143106,116345,81.30
20,103,ASHOKLEY,EQ,13966131,6208519,44.45
20,104,ASIANHOTNR,EQ,692,417,60.26
20,105,ASIANPAINT,EQ,460978,175817,38.14
20,106,ASIANTILES,EQ,154509,42919,27.78
20,107,ASIL,EQ,1104,1104,100.00
20,108,ASSAMCO,EQ,262549,173027,65.90
20,109,ASTEC,EQ,13862,9651,69.62
20,110,ASTRAL,EQ,18006,11356,63.07
20,111,ASTRAMICRO,EQ,193246,94568,48.94
20,112,ASTRAZEN,EQ,4717,2507,53.15
20,113,ATFL,EQ,13773,13307,96.62
20,114,ATLANTA,EQ,206078,81702,39.65
20,115,ATUL,EQ,10925,9256,84.72
20,116,ATULAUTO,EQ,7565,4344,57.42
20,117,AURIONPRO,EQ,19396,12740,65.68
20,118,AUROPHARMA,EQ,19391031,3690941,19.03
20,119,AUSOMENT,EQ,2312,1590,68.77
20,120,AUTOAXLES,EQ,28502,15009,52.66
20,121,AUTOIND,EQ,26163,16968,64.85
20,122,AUTOLITIND,EQ,3516,2276,64.73
20,123,AVANTIFEED,EQ,41045,18026,43.92
20,124,AVTNPL,EQ,196020,109583,55.90
20,125,AXISBANK,EQ,4725430,1690453,35.77
20,126,AXISCADES,EQ,40430,27315,67.56
20,127,AXISGOLD,EQ,137,113,82.48
20,128,AYMSYNTEX,EQ,54225,38687,71.35
20,129,BAFNAPHARM,EQ,15284,9932,64.98
20,130,BAGFILMS,EQ,103565,73618,71.08
20,131,BAJAJ-AUTO,EQ,98514,40232,40.84
20,132,BAJAJCORP,EQ,337673,278602,82.51
20,133,BAJAJELEC,EQ,82976,32621,39.31
20,134,BAJAJFINSV,EQ,181270,76277,42.08
20,135,BAJAJHIND,EQ,1853933,873509,47.12
20,136,BAJAJHLDNG,EQ,9972,6564,65.82
20,137,BAJFINANCE,EQ,513005,204921,39.95
20,138,BALAJITELE,EQ,125953,74340,59.02
20,139,BALAMINES,EQ,7834,5576,71.18
20,140,BALKRISHNA,EQ,9749,6582,67.51
20,141,BALKRISIND,EQ,38379,16683,43.47
20,142,BALLARPUR,EQ,1166973,722443,61.91
20,143,BALMLAWRIE,EQ,281492,168148,59.73
20,144,BALPHARMA,EQ,59516,29096,48.89
20,145,BALRAMCHIN,EQ,1361880,498450,36.60
20,146,BANARBEADS,EQ,3093,2251,72.78
20,147,BANARISUG,EQ,775,559,72.13
20,148,BANCOINDIA,EQ,38439,19973,51.96
20,149,BANG,EQ,7486,6984,93.29
20,150,BANKBARODA,EQ,10252246,3035769,29.61
20,151,BANKBEES,EQ,6022,812,13.48
20,152,BANKINDIA,EQ,5280472,515530,9.76
20,153,BANSWRAS,EQ,18799,12198,64.89
20,154,BARTRONICS,EQ,76960,56772,73.77
20,155,BASF,EQ,12242,7897,64.51
20,156,BASML,EQ,6373,6222,97.63
20,157,BATAINDIA,EQ,2010192,367409,18.28
20,158,BAYERCROP,EQ,6834,2983,43.65
20,159,BBL,EQ,8088,5147,63.64
20,160,BBTC,EQ,89450,18061,20.19
20,161,BEARDSELL,EQ,3511,1950,55.54
20,162,BEL,EQ,3892392,1673357,42.99
20,163,BEML,EQ,148711,20250,13.62
20,164,BEPL,EQ,935676,595895,63.69
20,165,BERGEPAINT,EQ,1693223,428151,25.29
20,166,BFINVEST,EQ,13649,4216,30.89
20,167,BFUTILITIE,EQ,273682,60536,22.12
20,168,BGRENERGY,EQ,199851,60289,30.17
20,169,BHAGERIA,EQ,25358,8748,34.50
20,170,BHANDARI,EQ,186246,136585,73.34
20,171,BHARATFIN,EQ,2999658,548986,18.30
20,172,BHARATFORG,EQ,537884,142973,26.58
20,173,BHARATGEAR,EQ,110576,52015,47.04
20,174,BHARATIDIL,EQ,16727,12561,75.09
20,175,BHARATRAS,EQ,983,677,68.87
20,176,BHARATWIRE,EQ,392704,214371,54.59
20,177,BHARTIARTL,EQ,1958269,813916,41.56
20,178,BHEL,EQ,29712339,5353459,18.02
20,179,BHUSANSTL,EQ,598489,179150,29.93
20,180,BIGBLOC,EQ,22342,5993,26.82
20,181,BIL,EQ,20882,2813,13.47
20,182,BINANIIND,EQ,29512,14830,50.25
20,183,BINDALAGRO,EQ,103662,66537,64.19
20,184,BIOCON,EQ,614900,216502,35.21
20,185,BIRLACABLE,EQ,19673,15086,76.68
20,186,BIRLACORPN,EQ,240134,107583,44.80
20,187,BIRLAMONEY,EQ,45884,31029,67.62
20,188,BLBLIMITED,EQ,3420,2350,68.71
20,189,BLISSGVS,EQ,732147,268801,36.71
20,190,BLKASHYAP,EQ,333763,189347,56.73
20,191,BLS,EQ,41009,24410,59.52
20,192,BLUEBLENDS,EQ,2921,1618,55.39
20,193,BLUEDART,EQ,1663,1128,67.83
20,194,BLUEDART,N1,77,77,100.00
20,195,BLUEDART,N2,44,44,100.00
20,196,BLUEDART,N3,1533,1533,100.00
20,197,BLUESTARCO,EQ,11833,5895,49.82
20,198,BODALCHEM,EQ,332018,148795,44.82
20,199,BOHRA,SM,16000,16000,100.00
20,200,BOMDYEING,EQ,984550,256820,26.09
20,201,BOSCHLTD,EQ,6787,3557,52.41
20,202,BPCL,EQ,2473708,978649,39.56
20,203,BPL,EQ,216055,59877,27.71
20,204,BRFL,EQ,375539,207199,55.17
20,205,BRIGADE,EQ,272558,245098,89.93
20,206,BRITANNIA,EQ,246655,180477,73.17
20,207,BROOKS,EQ,58714,30566,52.06
20,208,BSE,EQ,59791,29189,48.82
20,209,BSELINFRA,EQ,45495,30061,66.08
20,210,BSL,EQ,3595,2363,65.73
20,211,BSLGOLDETF,EQ,62,52,83.87
20,212,BSLIMITED,EQ,1333462,892129,66.90
20,213,BURNPUR,EQ,471669,322553,68.39
20,214,BUTTERFLY,EQ,5182,2593,50.04
20,215,BYKE,EQ,49676,26010,52.36
20,216,CADILAHC,EQ,1493470,673822,45.12
20,217,CAMLINFINE,EQ,166395,77579,46.62
20,218,CANBK,EQ,2374371,305501,12.87
20,219,CANFINHOME,EQ,124961,37761,30.22
20,220,CANTABIL,EQ,11224,7552,67.28
20,221,CAPF,EQ,312521,78771,25.21
20,222,CAPLIPOINT,EQ,79435,22546,28.38
20,223,CAPTRUST,EQ,4545,2874,63.23
20,224,CARBORUNIV,EQ,127647,106374,83.33
20,225,CAREERP,EQ,5322,3382,63.55
20,226,CARERATING,EQ,30478,19338,63.45
20,227,CASTEXTECH,EQ,797477,521884,65.44
20,228,CASTROLIND,EQ,829826,418316,50.41
20,229,CCCL,EQ,77242,65093,84.27
20,230,CCHHL,EQ,50725,33172,65.40
20,231,CCL,EQ,66932,51866,77.49
20,232,CEATLTD,EQ,839094,64834,7.73
20,233,CEBBCO,EQ,24670,19909,80.70
20,234,CELEBRITY,EQ,173454,133659,77.06
20,235,CELESTIAL,EQ,17126,12577,73.44
20,236,CENTENKA,EQ,23708,12767,53.85
20,237,CENTEXT,EQ,111390,52766,47.37
20,238,CENTRALBK,EQ,399096,42043,10.53
20,239,CENTUM,EQ,10022,7122,71.06
20,240,CENTURYPLY,EQ,111289,47682,42.85
20,241,CENTURYTEX,EQ,445039,60221,13.53
20,242,CERA,EQ,15383,13129,85.35
20,243,CEREBRAINT,EQ,172785,83644,48.41
20,244,CESC,EQ,338441,139769,41.30
20,245,CGCL,EQ,15373,11378,74.01
20,246,CGPOWER,EQ,6792160,1977552,29.12
20,247,CHAMBLFERT,EQ,884688,235920,26.67
20,248,CHENNPETRO,EQ,232061,99770,42.99
20,249,CHOLAFIN,EQ,347107,281450,81.08
20,250,CHROMATIC,EQ,433362,294504,67.96
20,251,CIGNITITEC,EQ,14837,8207,55.31
20,252,CIMMCO,EQ,36648,22753,62.09
20,253,CINELINE,EQ,23100,17721,76.71
20,254,CINEVISTA,EQ,7871,7801,99.11
20,255,CIPLA,EQ,1047968,258147,24.63
20,256,CKPPRODUCT,SM,36000,33000,91.67
20,257,CLEDUCATE,EQ,3266,2579,78.97
20,258,CLNINDIA,EQ,32481,21925,67.50
20,259,CMICABLES,EQ,26218,14674,55.97
20,260,CNOVAPETRO,EQ,4910,2735,55.70
20,261,COALINDIA,EQ,4782782,1608811,33.64
20,262,COFFEEDAY,EQ,39707,24412,61.48
20,263,COLPAL,EQ,125770,44459,35.35
20,264,COMPINFO,EQ,52498,29781,56.73
20,265,COMPUSOFT,EQ,248145,126375,50.93
20,266,CONCOR,EQ,131564,64248,48.83
20,267,CONSOFINVT,EQ,5514,2565,46.52
20,268,CONTROLPR,EQ,23248,14460,62.20
20,269,CORDSCABLE,EQ,11673,6380,54.66
