Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27092012,523101262,0001523
Trade Date <27-SEP-2012>,Settlement Type <N>,Settlement No <2012185>,Settlement Date <01-OCT-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,213993,97985,45.79
20,2,3MINDIA,EQ,279,258,92.47
20,3,A2ZMES,EQ,853166,186319,21.84
20,4,AANJANEYA,EQ,4504,2476,54.97
20,5,AARTIDRUGS,EQ,10636,8012,75.33
20,6,AARTIIND,EQ,11771,6511,55.31
20,7,AARVEEDEN,EQ,7579,6907,91.13
20,8,ABAN,EQ,2256280,660911,29.29
20,9,ABB,EQ,32898,13778,41.88
20,10,ABBOTINDIA,EQ,1177,658,55.90
20,11,ABCIL,EQ,9466,8710,92.01
20,12,ABGSHIP,EQ,223229,186470,83.53
20,13,ABHISHEK,EQ,8,8,100.00
20,14,ABIRLANUVO,EQ,391221,256715,65.62
20,15,ACC,EQ,566330,317891,56.13
20,16,ACE,EQ,34269,23685,69.11
20,17,ACROPETAL,EQ,56729,42606,75.10
20,18,ADANIENT,EQ,1322473,570762,43.16
20,19,ADANIPORTS,EQ,3694614,2703280,73.17
20,20,ADANIPOWER,EQ,4338577,1464059,33.75
20,21,ADFFOODS,EQ,1436,1132,78.83
20,22,ADHUNIK,EQ,76191,57408,75.35
20,23,ADORWELD,EQ,5337,3686,69.07
20,24,ADSL,EQ,32470,18056,55.61
20,25,ADVANIHOTR,EQ,135,135,100.00
20,26,ADVANTA,EQ,6533,1815,27.78
20,27,AEGISCHEM,EQ,241521,101328,41.95
20,28,AFL,EQ,5223,837,16.03
20,29,AFTEK,EQ,90435,68926,76.22
20,30,AGCNET,EQ,8925,4281,47.97
20,31,AGRODUTCH,EQ,6126,3648,59.55
20,32,AHLEAST,EQ,165,104,63.03
20,33,AHLUCONT,EQ,8248,5901,71.54
20,34,AHLWEST,EQ,2047,2020,98.68
20,35,AHMEDFORGE,EQ,3879,2752,70.95
20,36,AIAENG,EQ,3215,2298,71.48
20,37,AIL,EQ,216861,125181,57.72
20,38,AJANTPHARM,EQ,11093,6072,54.74
20,39,AJMERA,EQ,261502,53858,20.60
20,40,AKSHOPTFBR,EQ,61191,35268,57.64
20,41,AKZOINDIA,EQ,1218,895,73.48
20,42,ALBK,EQ,1458091,594335,40.76
20,43,ALCHEM,EQ,8661,5110,59.00
20,44,ALEMBICLTD,EQ,57842,43171,74.64
20,45,ALICON,EQ,1510,1410,93.38
20,46,ALKALI,EQ,1617,1316,81.39
20,47,ALKYLAMINE,EQ,271,236,87.08
20,48,ALLCARGO,EQ,833,413,49.58
20,49,ALLSEC,EQ,1688,1383,81.93
20,50,ALMONDZ,EQ,22244,20836,93.67
20,51,ALOKTEXT,EQ,8678220,3329997,38.37
20,52,ALPA,EQ,24914,21784,87.44
20,53,ALPHAGEO,EQ,24724,17245,69.75
20,54,ALPSINDUS,EQ,43762,37660,86.06
20,55,ALSTOMT&D,EQ,28863,15703,54.41
20,56,AMAR,EQ,93981,82338,87.61
20,57,AMARAJABAT,EQ,194781,140924,72.35
20,58,AMARJOTHI,EQ,135,135,100.00
20,59,AMBIKCO,EQ,1355,1250,92.25
20,60,AMBUJACEM,EQ,4590699,2453297,53.44
20,61,AMDIND,EQ,2949,2672,90.61
20,62,AMLSTEEL,EQ,810,800,98.77
20,63,AMRUTANJAN,EQ,12976,5810,44.77
20,64,AMTEKAUTO,EQ,2590291,1231152,47.53
20,65,AMTEKINDIA,EQ,195820,49785,25.42
20,66,AMTL,EQ,2878,2227,77.38
20,67,ANANTRAJ,EQ,3392182,919171,27.10
20,68,ANDHRABANK,EQ,775836,325520,41.96
20,69,ANDHRACEMT,EQ,62535,47779,76.40
20,70,ANDHRSUGAR,EQ,26765,21239,79.35
20,71,ANGIND,EQ,522,372,71.26
20,72,ANIKINDS,EQ,2258,1937,85.78
20,73,ANKURDRUGS,EQ,38124,30110,78.98
20,74,ANSALAPI,EQ,215840,128493,59.53
20,75,ANSALHSG,EQ,545,446,81.83
20,76,ANTGRAPHIC,EQ,36947,36756,99.48
20,77,APARINDS,EQ,38557,14053,36.45
20,78,APCOTEXIND,EQ,9503,3146,33.11
20,79,APLAB,EQ,205,200,97.56
20,80,APLAPOLLO,EQ,905,473,52.27
20,81,APLLTD,EQ,188894,101744,53.86
20,82,APOLLOHOSP,EQ,274179,172650,62.97
20,83,APOLLOTYRE,EQ,4982997,2328991,46.74
20,84,APPAPER,EQ,211497,70976,33.56
20,85,APTECHT,EQ,665881,253268,38.04
20,86,AQUA,EQ,616441,470971,76.40
20,87,ARCHIDPLY,EQ,3942,3789,96.12
20,88,ARCHIES,EQ,32072,18099,56.43
20,89,ARIES,EQ,9715,7605,78.28
20,90,ARIHANT,EQ,200,200,100.00
20,91,AROGRANITE,EQ,560,528,94.29
20,92,ARROWTEX,EQ,2838,2838,100.00
20,93,ARSHIYA,EQ,66212,29272,44.21
20,94,ARSSINFRA,EQ,1787275,359547,20.12
20,95,ARVIND,EQ,2811803,772028,27.46
20,96,ARVINDREM,EQ,183730,127450,69.37
20,97,ASAHIINDIA,EQ,44367,25182,56.76
20,98,ASAHISONG,EQ,5153,4249,82.46
20,99,ASAL,EQ,1813,1396,77.00
20,100,ASHIANA,EQ,2407,2205,91.61
20,101,ASHIMASYN,EQ,4100,4100,100.00
20,102,ASHOKA,EQ,2280,2063,90.48
20,103,ASHOKLEY,EQ,7773217,4040898,51.98
20,104,ASIANHOTNR,EQ,325,299,92.00
20,105,ASIANPAINT,EQ,104926,65769,62.68
20,106,ASIANTILES,EQ,729,550,75.45
20,107,ASIL,EQ,850,850,100.00
20,108,ASSAMCO,EQ,191116,126071,65.97
20,109,ASTRAL,EQ,17842,8554,47.94
20,110,ASTRAMICRO,EQ,308639,139008,45.04
20,111,ASTRAZEN,EQ,6321,3301,52.22
20,112,ATFL,EQ,35231,34269,97.27
20,113,ATLANTA,EQ,167073,103306,61.83
20,114,ATLASCYCLE,EQ,75835,15408,20.32
20,115,ATNINTER,EQ,3800,3700,97.37
20,116,ATUL,EQ,32605,18427,56.52
20,117,AURIONPRO,EQ,1661,1418,85.37
20,118,AUROPHARMA,EQ,1652201,522218,31.61
20,119,AUSOMENT,EQ,130,130,100.00
20,120,AUSTRAL,EQ,73734,47193,64.00
20,121,AUTOAXLES,EQ,2209,1049,47.49
20,122,AUTOIND,EQ,620819,147852,23.82
20,123,AVANTI,EQ,4882,3718,76.16
20,124,AVTNPL,EQ,602948,337245,55.93
20,125,AXIS-IT&T,EQ,16450,11800,71.73
20,126,AXISBANK,EQ,2323129,742387,31.96
20,127,AXISGOLD,EQ,691,429,62.08
20,128,BAGFILMS,EQ,48187,33141,68.78
20,129,BAJAJ-AUTO,EQ,432500,259823,60.07
20,130,BAJAJCORP,EQ,266560,130733,49.04
20,131,BAJAJELEC,EQ,57062,25128,44.04
20,132,BAJAJFINSV,EQ,310857,179021,57.59
20,133,BAJAJHIND,EQ,8884428,4089178,46.03
20,134,BAJAJHLDNG,EQ,76519,53058,69.34
20,135,BAJFINANCE,EQ,20568,8819,42.88
20,136,BALAJITELE,EQ,377492,113635,30.10
20,137,BALAMINES,EQ,63282,47461,75.00
20,138,BALKRISIND,EQ,42685,26610,62.34
20,139,BALLARPUR,EQ,138506,90815,65.57
20,140,BALMLAWRIE,EQ,7405,5165,69.75
20,141,BALPHARMA,EQ,802,802,100.00
20,142,BALRAMCHIN,EQ,10440794,7573201,72.53
20,143,BANARISUG,EQ,848,785,92.57
20,144,BANCOINDIA,EQ,5059,2557,50.54
20,145,BANG,EQ,12904,12883,99.84
20,146,BANKBARODA,EQ,1195698,882468,73.80
20,147,BANKBEES,EQ,4652,3865,83.08
20,148,BANKINDIA,EQ,2213320,1315114,59.42
20,149,BANSWRAS,EQ,2281,2246,98.47
20,150,BARTRONICS,EQ,47964,24403,50.88
20,151,BASF,EQ,8438,5036,59.68
20,152,BATAINDIA,EQ,281727,88319,31.35
20,153,BAYERCROP,EQ,15767,11303,71.69
20,154,BBL,EQ,5846,3656,62.54
20,155,BBTC,EQ,3223,1419,44.03
20,156,BEDMUTHA,EQ,48618,28758,59.15
20,157,BEL,EQ,245276,235439,95.99
20,158,BEML,EQ,237773,154199,64.85
20,159,BEPL,EQ,502,1,0.20
20,160,BERGEPAINT,EQ,366179,228754,62.47
20,161,BFINVEST,EQ,5063,3404,67.23
20,162,BFUTILITIE,EQ,745344,317472,42.59
20,163,BGLOBAL,EQ,48819,31944,65.43
20,164,BGRENERGY,EQ,805206,239200,29.71
20,165,BHAGWATIHO,EQ,9147,4790,52.37
20,166,BHAGYNAGAR,EQ,2549,2309,90.58
20,167,BHARATFORG,EQ,340972,202658,59.44
20,168,BHARATGEAR,EQ,5333,4772,89.48
20,169,BHARATRAS,EQ,61,31,50.82
20,170,BHARTIARTL,EQ,5375581,3030819,56.38
20,171,BHARTISHIP,EQ,93559,32921,35.19
20,172,BHEL,EQ,6506378,3312907,50.92
20,173,BHUSANSTL,EQ,211119,59162,28.02
20,174,BIL,EQ,4075,3070,75.34
20,175,BILENERGY,EQ,14549,11199,76.97
20,176,BILPOWER,EQ,39225,13835,35.27
20,177,BIMETAL,EQ,245,135,55.10
20,178,BINANIIND,EQ,535081,119826,22.39
20,179,BINDALAGRO,EQ,522248,207788,39.79
20,180,BIOCON,EQ,481090,327834,68.14
20,181,BIRLACORPN,EQ,447443,407179,91.00
20,182,BIRLAERIC,EQ,21076,13817,65.56
20,183,BIRLAMONEY,EQ,12136,9377,77.27
20,184,BLBLIMITED,EQ,561,561,100.00
20,185,BLISSGVS,EQ,97097,76562,78.85
20,186,BLKASHYAP,EQ,94345,78800,83.52
20,187,BLUECHIP,EQ,3931,3001,76.34
20,188,BLUEDART,EQ,2607,2125,81.51
20,189,BLUESTARCO,EQ,6971,5201,74.61
20,190,BLUESTINFO,EQ,5263,3368,63.99
20,191,BOC,EQ,6908,4054,58.69
20,192,BODALCHEM,EQ,2200,2000,90.91
20,193,BOMDYEING,EQ,290736,73184,25.17
20,194,BOSCHLTD,EQ,8507,6732,79.13
20,195,BPCL,EQ,1311163,777144,59.27
20,196,BPL,EQ,58456,44973,76.93
20,197,BRANDHOUSE,EQ,26665,15077,56.54
20,198,BRFL,EQ,23997,19536,81.41
20,199,BRIGADE,EQ,31042,21434,69.05
20,200,BRITANNIA,EQ,58468,41452,70.90
20,201,BRITANNIA,N1,56,56,100.00
20,202,BROADCAST,EQ,701,701,100.00
20,203,BROOKS,EQ,16384,12603,76.92
20,204,BSELINFRA,EQ,37296,22906,61.42
20,205,BSL,EQ,5051,4650,92.06
20,206,BSLGOLDETF,EQ,21,20,95.24
20,207,BSLNIFTY,EQ,1007,1006,99.90
20,208,BSTRANSCOM,EQ,48623,13313,27.38
20,209,BURNPUR,EQ,45567,33065,72.56
20,210,BVCL,EQ,9544,7043,73.80
20,211,CADILAHC,EQ,66593,39954,60.00
20,212,CAIRN,EQ,21425633,15757297,73.54
20,213,CALSOFT,EQ,2490,830,33.33
20,214,CANBK,EQ,1165075,706910,60.68
20,215,CANDC,EQ,12811,7780,60.73
20,216,CANFINHOME,EQ,8054,7521,93.38
20,217,CANTABIL,EQ,10442,5004,47.92
20,218,CARBORUNIV,EQ,683129,652965,95.58
20,219,CAREERP,EQ,5040,3274,64.96
20,220,CASTROL,EQ,525526,327672,62.35
20,221,CCCL,EQ,10354,7512,72.55
20,222,CCL,EQ,18669,11019,59.02
20,223,CEATLTD,EQ,70114,29048,41.43
20,224,CEBBCO,EQ,138260,59325,42.91
20,225,CELEBRITY,EQ,2785,2742,98.46
20,226,CELESTIAL,EQ,72679,9228,12.70
20,227,CENTENKA,EQ,4962,3717,74.91
20,228,CENTEXT,EQ,10815,10160,93.94
20,229,CENTRALBK,EQ,1086836,473501,43.57
20,230,CENTUM,EQ,242,41,16.94
20,231,CENTURYPLY,EQ,15683,10768,68.66
20,232,CENTURYTEX,EQ,1110975,450235,40.53
20,233,CERA,EQ,6281,5309,84.52
20,234,CESC,EQ,322623,162288,50.30
20,235,CHAMBLFERT,EQ,4649415,1424349,30.64
20,236,CHEMFALKAL,EQ,9266,6474,69.87
20,237,CHENNPETRO,EQ,51986,39367,75.73
20,238,CHESLINTEX,EQ,6174,3577,57.94
20,239,CHETTINAD,EQ,25,15,60.00
20,240,CHOLAFIN,EQ,16473,9512,57.74
20,241,CHROMATIC,EQ,49173,1300,2.64
20,242,CILNOVA,EQ,650,650,100.00
20,243,CIMMCO,EQ,185,185,100.00
20,244,CINEPRO,EQ,24013,16474,68.60
20,245,CINEVISTA,EQ,10058,9700,96.44
20,246,CIPLA,EQ,1693677,940032,55.50
20,247,CLNINDIA,EQ,3517,3094,87.97
20,248,CLUTCHAUTO,EQ,14709,11447,77.82
20,249,CMAHENDRA,EQ,1138,434,38.14
20,250,CMC,EQ,10646,5596,52.56
20,251,COALINDIA,EQ,4214312,2500486,59.33
20,252,COLPAL,EQ,35547,17018,47.87
20,253,COMPUAGE,EQ,2,1,50.00
20,254,COMPUSOFT,EQ,7104,3781,53.22
20,255,CONCOR,EQ,9528,8576,90.01
20,256,CONSOFINVT,EQ,2161,1838,85.05
20,257,CORDSCABLE,EQ,535,495,92.52
20,258,COREEDUTEC,EQ,2239389,1362783,60.86
20,259,COROENGG,EQ,170,115,67.65
20,260,COROMANDEL,EQ,113630,66732,58.73
20,261,COROMANDEL,N1,9796,9796,100.00
20,262,CORPBANK,EQ,43926,22988,52.33
20,263,COSMOFILMS,EQ,8638,6399,74.08
20,264,COUNCODOS,EQ,704,704,100.00
20,265,COX&KINGS,EQ,378217,145641,38.51
20,266,CRESTANI,EQ,11973,10194,85.14
20,267,CREWBOS,EQ,84603,52464,62.01
20,268,CRISIL,EQ,23278,20824,89.46
20,269,CROMPGREAV,EQ,2914062,1837499,63.06
20,270,CUB,EQ,175804,124933,71.06
20,271,CUBEXTUB,EQ,151,151,100.00
20,272,CUMMINSIND,EQ,868497,449673,51.78
20,273,CURATECH,EQ,11,11,100.00
20,274,CYBERMEDIA,EQ,280,255,91.07
20,275,CYBERTECH,EQ,3086,2774,89.89
20,276,DAAWAT,EQ,20293,11364,56.00
20,277,DABUR,EQ,759116,496858,65.45
20,278,DALMIABEL,EQ,25347,21232,83.77
20,279,DATAMATICS,EQ,3862,3018,78.15
20,280,DBCORP,EQ,10870,9618,88.48
20,281,DBREALTY,EQ,265776,152289,57.30
20,282,DBSTOCKBRO,EQ,90590,30000,33.12
20,283,DCB,EQ,2866994,1579646,55.10
20,284,DCHL,EQ,1874331,964304,51.45
20,285,DCM,EQ,13145,7423,56.47
20,286,DCMSRMCONS,EQ,8433,6856,81.30
20,287,DCW,EQ,253529,126036,49.71
20,288,DECCANCE,EQ,363,60,16.53
20,289,DEEPAKFERT,EQ,180073,99571,55.29
20,290,DEEPAKNTR,EQ,876,862,98.40
20,291,DEEPIND,EQ,9412,5493,58.36
20,292,DELTACORP,EQ,6222723,1916169,30.79
20,293,DELTAMAGNT,EQ,150,150,100.00
20,294,DEN,EQ,219789,108345,49.30
20,295,DENABANK,EQ,3996126,1235407,30.92
20,296,DENORA,EQ,1502,423,28.16
20,297,DENSO,EQ,508,261,51.38
20,298,DHAMPURSUG,EQ,81006,22396,27.65
20,299,DHANBANK,EQ,626477,323911,51.70
20,300,DHANUKA,EQ,10304,2258,21.91
20,301,DHANUS,EQ,453852,359471,79.20
20,302,DHARSUGAR,EQ,8361,6544,78.27
20,303,DHFL,EQ,77796,49507,63.64
20,304,DHUNINV,EQ,240,200,83.33
20,305,DIAPOWER,EQ,13282,8684,65.38
20,306,DICIND,EQ,2084,1266,60.75
20,307,DIGJAM,EQ,72811,49863,68.48
20,308,DISHMAN,EQ,254184,110519,43.48
20,309,DISHTV,EQ,5709324,1970975,34.52
20,310,DIVISLAB,EQ,349078,190343,54.53
20,311,DLF,EQ,6136695,1816319,29.60
20,312,DLINKINDIA,EQ,31393,23963,76.33
20,313,DOLPHINOFF,EQ,13256,10086,76.09
20,314,DONEAR,EQ,8509,4081,47.96
20,315,DPSCLTD,EQ,5352,3521,65.79
20,316,DPTL,EQ,1095,939,85.75
20,317,DQE,EQ,196085,91165,46.49
20,318,DREDGECORP,EQ,16224,4407,27.16
20,319,DRREDDY,EQ,678858,344482,50.74
20,320,DRREDDY,N1,390,390,100.00
20,321,DSKULKARNI,EQ,8961,5313,59.29
20,322,DSSL,EQ,140,140,100.00
20,323,DUNCANSIND,EQ,22254,18561,83.41
20,324,DWARKESH,EQ,5808,3534,60.85
20,325,DYNAMATECH,EQ,467,411,88.01
20,326,EASTSILK,EQ,10799,10008,92.68
20,327,EASUNREYRL,EQ,31835,29007,91.12
20,328,ECEIND,EQ,235,150,63.83
20,329,ECLERX,EQ,142265,133643,93.94
20,330,EDELWEISS,EQ,90276,59073,65.44
20,331,EDL,EQ,29774,23755,79.78
20,332,EDSERV,EQ,144404,78343,54.25
20,333,EDUCOMP,EQ,1708253,414402,24.26
20,334,EICHERMOT,EQ,2244,1174,52.32
20,335,EIDPARRY,EQ,86092,62562,72.67
20,336,EIHAHOTELS,EQ,10682,7918,74.12
20,337,EIHOTEL,EQ,118046,65769,55.71
20,338,EIMCOELECO,EQ,312,265,84.94
20,339,EKC,EQ,1199815,339242,28.27
20,340,ELDERPHARM,EQ,6490,5212,80.31
20,341,ELECON,EQ,105318,63912,60.68
20,342,ELECTCAST,EQ,423104,290491,68.66
20,343,ELECTHERM,EQ,1736,1373,79.09
20,344,ELFORGE,EQ,1697,1448,85.33
20,345,ELGIEQUIP,EQ,8576,7871,91.78
20,346,ELGIRUBCO,EQ,3700,1950,52.70
20,347,ELNET,EQ,1568,844,53.83
20,348,EMAMIINFRA,EQ,3149,2618,83.14
20,349,EMAMILTD,EQ,317888,312283,98.24
20,350,EMCO,EQ,79207,51293,64.76
20,351,EMKAY,EQ,3503,2502,71.42
20,352,EMMBI,EQ,1348,1046,77.60
20,353,EMPEESUG,EQ,65239,65162,99.88
20,354,ENERGYDEV,EQ,3186,2476,77.72
20,355,ENGINERSIN,EQ,116857,91521,78.32
20,356,ENIL,EQ,37674,8573,22.76
20,357,ENTEGRA,EQ,10458,7498,71.70
20,358,EON,EQ,4033,2436,60.40
20,359,ERAINFRA,EQ,419774,194405,46.31
20,360,EROSMEDIA,EQ,103778,57768,55.66
20,361,ESABINDIA,EQ,1275,1058,82.98
20,362,ESCORTS,EQ,3824737,2230116,58.31
20,363,ESL,EQ,5321163,2889246,54.30
20,364,ESSAROIL,EQ,3975629,1993808,50.15
20,365,ESSARPORTS,EQ,64985,31882,49.06
20,366,ESSARSHPNG,EQ,27044,20532,75.92
20,367,ESSDEE,EQ,142912,55043,38.52
20,368,ESSELPACK,EQ,38160,34960,91.61
20,369,ESTER,EQ,5076,4408,86.84
20,370,EUROCERA,EQ,1703,1356,79.62
20,371,EUROMULTI,EQ,2281,1694,74.27
20,372,EUROTEXIND,EQ,541,539,99.63
20,373,EVEREADY,EQ,213352,147328,69.05
20,374,EVERESTIND,EQ,11162,6666,59.72
20,375,EVERONN,EQ,185114,49592,26.79
20,376,EXCELCROP,EQ,15337,5186,33.81
20,377,EXCELINDUS,EQ,7971,6731,84.44
20,378,EXIDEIND,EQ,1291862,675685,52.30
20,379,FACT,EQ,305003,90622,29.71
20,380,FAGBEARING,EQ,11911,7015,58.90
20,381,FARMAXIND,EQ,933227,763683,81.83
20,382,FCH,EQ,37187,32357,87.01
20,383,FCSSOFT,EQ,482516,358718,74.34
20,384,FDC,EQ,67900,43609,64.23
20,385,FEDDERLOYD,EQ,14414,6861,47.60
20,386,FEDERALBNK,EQ,565719,373574,66.04
20,387,FIEMIND,EQ,13143,6349,48.31
20,388,FILATEX,EQ,11551,1525,13.20
20,389,FINANTECH,EQ,258319,81574,31.58
20,390,FINCABLES,EQ,141589,61919,43.73
20,391,FINPIPE,EQ,97484,48357,49.61
20,392,FIRSTLEASE,EQ,8631,8021,92.93
20,393,FIRSTWIN,EQ,724,704,97.24
20,394,FKONCO,EQ,61933,28484,45.99
20,395,FLEXITUFF,EQ,33146,12510,37.74
20,396,FMGOETZE,EQ,3131,2278,72.76
20,397,FMNL,EQ,746,602,80.70
20,398,FORTIS,EQ,1739472,1447075,83.19
20,399,FOSECOIND,EQ,210,105,50.00
20,400,FSL,EQ,1270355,682414,53.72
20,401,FUTUREVENT,EQ,305602,249795,81.74
20,402,GABRIEL,EQ,49590,37125,74.86
20,403,GAEL,EQ,35288,29419,83.37
20,404,GAIL,EQ,1105816,853646,77.20
20,405,GAL,EQ,4817,3870,80.34
20,406,GALLANTT,EQ,80073,61753,77.12
