Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10042018,480109501,0001723
Trade Date <10-APR-2018>,Settlement Type <N>,Settlement No <2018067>,Settlement Date <12-APR-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,46053,26544,57.64
20,2,21STCENMGM,EQ,106,106,100.00
20,3,3IINFOTECH,EQ,4038686,2773777,68.68
20,4,3MINDIA,EQ,571,429,75.13
20,5,63MOONS,EQ,263184,108423,41.20
20,6,8KMILES,EQ,305356,79390,26.00
20,7,A2ZINFRA,EQ,384431,178452,46.42
20,8,AARTIDRUGS,EQ,5682,2893,50.92
20,9,AARTIIND,EQ,39345,26350,66.97
20,10,AARVEEDEN,EQ,9975,8286,83.07
20,11,AARVI,SM,2000,2000,100.00
20,12,ABAN,EQ,1435938,315962,22.00
20,13,ABB,EQ,34975,21099,60.33
20,14,ABBOTINDIA,EQ,1285,1160,90.27
20,15,ABCAPITAL,EQ,1461610,810335,55.44
20,16,ABFRL,EQ,156138,110248,70.61
20,17,ACC,EQ,112086,25639,22.87
20,18,ACCELYA,EQ,4292,3140,73.16
20,19,ACE,EQ,337338,143802,42.63
20,20,ADANIENT,EQ,4948074,832059,16.82
20,21,ADANIPORTS,EQ,3493681,909075,26.02
20,22,ADANIPOWER,EQ,24460341,8220352,33.61
20,23,ADANITRANS,EQ,1964532,972190,49.49
20,24,ADFFOODS,EQ,290808,120276,41.36
20,25,ADHUNIK,EQ,87667,65670,74.91
20,26,ADLABS,EQ,48336,24713,51.13
20,27,ADORWELD,EQ,13311,6188,46.49
20,28,ADSL,EQ,7757,6682,86.14
20,29,ADVANIHOTR,EQ,11409,8558,75.01
20,30,ADVENZYMES,EQ,135531,66651,49.18
20,31,AEGISCHEM,EQ,74290,37295,50.20
20,32,AFL,EQ,1204,749,62.21
20,33,AGCNET,EQ,2014,1488,73.88
20,34,AGLSL,EQ,1177,638,54.21
20,35,AGRITECH,EQ,91560,35579,38.86
20,36,AGROPHOS,SM,78000,54000,69.23
20,37,AHLUCONT,EQ,43142,34395,79.73
20,38,AHLWEST,EQ,2726,2438,89.44
20,39,AIAENG,EQ,47379,34720,73.28
20,40,AIFL,EQ,332842,142087,42.69
20,41,AIRAN,SM,55500,29500,53.15
20,42,AIROLAM,SM,3000,3000,100.00
20,43,AISL,SM,13200,13200,100.00
20,44,AJANTPHARM,EQ,81574,24916,30.54
20,45,AJMERA,EQ,80904,38823,47.99
20,46,AJOONI,SM,4000,4000,100.00
20,47,AKASH,SM,3000,0,0.00
20,48,AKSHARCHEM,EQ,4389,2545,57.99
20,49,AKSHOPTFBR,EQ,595101,271349,45.60
20,50,AKZOINDIA,EQ,5683,4522,79.57
20,51,ALANKIT,EQ,92587,63612,68.71
20,52,ALBK,EQ,6002668,494277,8.23
20,53,ALEMBICLTD,EQ,3122828,756924,24.24
20,54,ALICON,EQ,1636,876,53.55
20,55,ALKALI,EQ,15065,5216,34.62
20,56,ALKEM,EQ,29669,17496,58.97
20,57,ALKYLAMINE,EQ,1030,912,88.54
20,58,ALLCARGO,EQ,561156,258536,46.07
20,59,ALLSEC,EQ,4744,4170,87.90
20,60,ALMONDZ,EQ,2130,1953,91.69
20,61,ALOKTEXT,EQ,39272606,15863055,40.39
20,62,ALPA,EQ,18839,14102,74.86
20,63,ALPHAGEO,EQ,19404,10084,51.97
20,64,AMARAJABAT,EQ,500324,297967,59.55
20,65,AMBER,EQ,14872,7065,47.51
20,66,AMBIKCO,EQ,14261,6415,44.98
20,67,AMBUJACEM,EQ,899391,379507,42.20
20,68,AMJLAND,EQ,6276,3746,59.69
20,69,AMJUMBO,SM,42000,42000,100.00
20,70,AMRUTANJAN,EQ,4065,3165,77.86
20,71,ANANTRAJ,EQ,934973,416891,44.59
20,72,ANDHRABANK,EQ,7007046,513624,7.33
20,73,ANDHRACEMT,EQ,987692,672606,68.10
20,74,ANDHRSUGAR,EQ,56251,19773,35.15
20,75,ANIKINDS,EQ,2678,1767,65.98
20,76,ANSALAPI,EQ,233369,171186,73.35
20,77,ANSALHSG,EQ,42832,27669,64.60
20,78,APARINDS,EQ,67196,63319,94.23
20,79,APCL,EQ,3938,2214,56.22
20,80,APCOTEXIND,EQ,2581,2028,78.57
20,81,APEX,EQ,420253,108886,25.91
20,82,APLAPOLLO,EQ,328812,304656,92.65
20,83,APLLTD,EQ,47957,17985,37.50
20,84,APOLLO,EQ,28882,14818,51.31
20,85,APOLLOHOSP,EQ,344748,120657,35.00
20,86,APOLLOTYRE,EQ,1881153,401727,21.36
20,87,APOLSINHOT,EQ,232,224,96.55
20,88,APTECHT,EQ,329305,112245,34.09
20,89,ARCHIDPLY,EQ,21546,12907,59.90
20,90,ARCHIES,EQ,108425,55140,50.86
20,91,ARCOTECH,EQ,154304,89391,57.93
20,92,ARIES,EQ,20109,10023,49.84
20,93,ARIHANTSUP,EQ,197311,39700,20.12
20,94,ARMANFIN,EQ,4284,3245,75.75
20,95,AROGRANITE,EQ,21008,14521,69.12
20,96,ARROWGREEN,EQ,12526,7772,62.05
20,97,ARROWTEX,EQ,23148,7730,33.39
20,98,ARSHIYA,EQ,40342,20980,52.01
20,99,ARVIND,EQ,716895,153901,21.47
20,100,ARVSMART,EQ,16624,11317,68.08
20,101,ASAHIINDIA,EQ,59407,25518,42.95
20,102,ASAHISONG,EQ,4326,3325,76.86
20,103,ASAL,EQ,3925,2332,59.41
20,104,ASHAPURMIN,EQ,106555,60068,56.37
20,105,ASHIANA,EQ,31948,24290,76.03
20,106,ASHIMASYN,EQ,337008,208205,61.78
20,107,ASHOKA,EQ,274442,192322,70.08
20,108,ASHOKLEY,EQ,14915410,8047723,53.96
20,109,ASIANPAINT,EQ,546269,299002,54.74
20,110,ASIANTILES,EQ,37104,29985,80.81
20,111,ASPINWALL,EQ,978,865,88.45
20,112,ASSAMCO,EQ,116518,94660,81.24
20,113,ASTEC,EQ,11335,7289,64.31
20,114,ASTERDM,EQ,55293,36463,65.95
20,115,ASTRAL,EQ,316885,270775,85.45
20,116,ASTRAMICRO,EQ,498783,268786,53.89
20,117,ASTRAZEN,EQ,2981,2507,84.10
20,118,ASTRON,EQ,180417,113382,62.84
20,119,ATFL,EQ,6075,5401,88.91
20,120,ATLANTA,EQ,78461,42394,54.03
20,121,ATUL,EQ,3054,1644,53.83
20,122,ATULAUTO,EQ,36367,22449,61.73
20,123,AUBANK,EQ,275018,234014,85.09
20,124,AURIONPRO,EQ,36519,16989,46.52
20,125,AUROPHARMA,EQ,1773269,589894,33.27
20,126,AUSOMENT,EQ,334486,79319,23.71
20,127,AUTOAXLES,EQ,8584,3467,40.39
20,128,AUTOIND,EQ,39604,22601,57.07
20,129,AUTOLITIND,EQ,53652,22700,42.31
20,130,AVADHSUGAR,EQ,346617,86336,24.91
20,131,AVANTIFEED,EQ,67408,36581,54.27
20,132,AVTNPL,EQ,111118,69612,62.65
20,133,AXISBANK,EQ,21689156,6069270,27.98
20,134,AXISCADES,EQ,694677,157913,22.73
20,135,AXISGOLD,EQ,328,218,66.46
20,136,AXISNIFTY,EQ,39,36,92.31
20,137,AYMSYNTEX,EQ,8851,5231,59.10
20,138,BAFNAPHARM,EQ,7029,5902,83.97
20,139,BAGFILMS,EQ,292926,177955,60.75
20,140,BAJAJ-AUTO,EQ,298049,199968,67.09
20,141,BAJAJCORP,EQ,32524,10680,32.84
20,142,BAJAJELEC,EQ,467916,101478,21.69
20,143,BAJAJFINSV,EQ,157907,81093,51.35
20,144,BAJAJHIND,EQ,6650940,2888761,43.43
20,145,BAJAJHLDNG,EQ,6541,4516,69.04
20,146,BAJFINANCE,EQ,1013811,424099,41.83
20,147,BALAJITELE,EQ,44413,29846,67.20
20,148,BALAMINES,EQ,58658,24320,41.46
20,149,BALKRISHNA,EQ,16480,10235,62.11
20,150,BALKRISIND,EQ,839200,389961,46.47
20,151,BALLARPUR,EQ,1035171,536483,51.83
20,152,BALMLAWRIE,EQ,47769,27759,58.11
20,153,BALPHARMA,EQ,18262,7682,42.07
20,154,BALRAMCHIN,EQ,21121727,3650995,17.29
20,155,BANARBEADS,EQ,399,330,82.71
20,156,BANARISUG,EQ,669,543,81.17
20,157,BANCOINDIA,EQ,56273,26476,47.05
20,158,BANDHANBNK,EQ,1731872,573438,33.11
20,159,BANG,EQ,3061,2112,69.00
20,160,BANKBARODA,EQ,14260591,2933269,20.57
20,161,BANKBEES,EQ,18429,13794,74.85
20,162,BANKINDIA,EQ,10714939,652617,6.09
20,163,BANSAL,SM,64000,48000,75.00
20,164,BANSWRAS,EQ,15002,7404,49.35
20,165,BARTRONICS,EQ,29093,18427,63.34
20,166,BASF,EQ,4741,3336,70.36
20,167,BASML,EQ,5599,2618,46.76
20,168,BATAINDIA,EQ,425721,105316,24.74
20,169,BAYERCROP,EQ,11084,4561,41.15
20,170,BBL,EQ,11220,6819,60.78
20,171,BBTC,EQ,202494,78409,38.72
20,172,BCONCEPTS,SM,3000,3000,100.00
20,173,BDL,EQ,50055,31214,62.36
20,174,BEARDSELL,EQ,2233,1590,71.20
20,175,BEDMUTHA,EQ,4082,3476,85.15
20,176,BEL,EQ,2264315,972766,42.96
20,177,BEML,EQ,451708,32112,7.11
20,178,BEPL,EQ,2964379,1178449,39.75
20,179,BERGEPAINT,EQ,259454,115888,44.67
20,180,BETA,SM,3200,3200,100.00
20,181,BFINVEST,EQ,76324,24570,32.19
20,182,BFUTILITIE,EQ,346535,94317,27.22
20,183,BGRENERGY,EQ,52565,22660,43.11
20,184,BHAGERIA,EQ,23525,14452,61.43
20,185,BHAGYANGR,EQ,58435,28985,49.60
20,186,BHAGYAPROP,EQ,1154,1008,87.35
20,187,BHANDARI,EQ,112743,81026,71.87
20,188,BHARATFIN,EQ,204610,79222,38.72
