Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06042016,309239495,0001569
Trade Date <06-APR-2016>,Settlement Type <N>,Settlement No <2016065>,Settlement Date <11-APR-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,21527,13480,62.62
20,2,3IINFOTECH,EQ,1120806,439007,39.17
20,3,3MINDIA,EQ,2272,2137,94.06
20,4,8KMILES,EQ,26084,8439,32.35
20,5,A2ZINFRA,EQ,991888,474180,47.81
20,6,AARTIDRUGS,EQ,9805,5876,59.93
20,7,AARTIIND,EQ,39260,10527,26.81
20,8,AARVEEDEN,EQ,8301,3715,44.75
20,9,ABAN,EQ,632913,113498,17.93
20,10,ABB,EQ,39838,10053,25.23
20,11,ABBOTINDIA,EQ,17996,17712,98.42
20,12,ABFRL,EQ,869763,672247,77.29
20,13,ABGSHIP,EQ,1484779,700395,47.17
20,14,ABIRLANUVO,EQ,268991,166435,61.87
20,15,ACC,EQ,395582,184775,46.71
20,16,ACCELYA,EQ,573,478,83.42
20,17,ACE,EQ,53428,30039,56.22
20,18,ACROPETAL,EQ,15780,14680,93.03
20,19,ADANIENT,EQ,4516196,1773028,39.26
20,20,ADANIPORTS,EQ,6273776,3643506,58.08
20,21,ADANIPOWER,EQ,8286632,1318665,15.91
20,22,ADANITRANS,EQ,621540,346983,55.83
20,23,ADFFOODS,EQ,49653,36475,73.46
20,24,ADHUNIK,EQ,17340,11775,67.91
20,25,ADI,EQ,21120,12916,61.16
20,26,ADLABS,EQ,51365,24859,48.40
20,27,ADORWELD,EQ,1477,805,54.50
20,28,ADSL,EQ,70999,49386,69.56
20,29,ADVANIHOTR,EQ,2001,2000,99.95
20,30,ADVANTA,EQ,4318,1317,30.50
20,31,AEGISCHEM,EQ,74154,32727,44.13
20,32,AFL,EQ,9213,6345,68.87
20,33,AGARIND,EQ,9028,7499,83.06
20,34,AGCNET,EQ,9376,6421,68.48
20,35,AGRITECH,EQ,54,27,50.00
20,36,AGRODUTCH,EQ,3236,3236,100.00
20,37,AHLEAST,EQ,589,307,52.12
20,38,AHLUCONT,EQ,2447,1280,52.31
20,39,AHLWEST,EQ,47,45,95.74
20,40,AIAENG,EQ,10759,7860,73.06
20,41,AIFL,EQ,15620,4743,30.36
20,42,AIL,EQ,50202,48505,96.62
20,43,AJANTPHARM,EQ,167377,27638,16.51
20,44,AJMERA,EQ,37790,21703,57.43
20,45,AKSHOPTFBR,EQ,1870337,785417,41.99
20,46,AKZOINDIA,EQ,7111,6004,84.43
20,47,ALANKIT,EQ,554361,128015,23.09
20,48,ALBK,EQ,2141777,500818,23.38
