Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29042016,399129602,0001580
Trade Date <29-APR-2016>,Settlement Type <N>,Settlement No <2016079>,Settlement Date <03-MAY-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,36877,34612,93.86
20,2,3IINFOTECH,EQ,1181442,632149,53.51
20,3,3MINDIA,EQ,400,254,63.50
20,4,8KMILES,EQ,25610,6586,25.72
20,5,A2ZINFRA,EQ,174579,111020,63.59
20,6,AARTIDRUGS,EQ,4840,2907,60.06
20,7,AARTIIND,EQ,11706,8043,68.71
20,8,AARVEEDEN,EQ,1175,805,68.51
20,9,ABAN,EQ,6491994,780429,12.02
20,10,ABB,EQ,56836,27361,48.14
20,11,ABBOTINDIA,EQ,1098,681,62.02
20,12,ABFRL,EQ,286462,187761,65.54
20,13,ABGSHIP,EQ,502737,137569,27.36
20,14,ABIRLANUVO,EQ,117658,63374,53.86
20,15,ACC,EQ,283005,66491,23.49
20,16,ACCELYA,EQ,1517,1101,72.58
20,17,ACE,EQ,165275,84025,50.84
20,18,ACROPETAL,EQ,6633,6633,100.00
20,19,ADANIENT,EQ,3789412,652831,17.23
20,20,ADANIPORTS,EQ,2160232,1067791,49.43
20,21,ADANIPOWER,EQ,9979453,6072163,60.85
20,22,ADANITRANS,EQ,562433,357978,63.65
20,23,ADFFOODS,EQ,90459,41317,45.67
20,24,ADHUNIK,EQ,50922,40853,80.23
20,25,ADI,EQ,4616,2890,62.61
20,26,ADLABS,EQ,71448,31581,44.20
20,27,ADORWELD,EQ,2223,893,40.17
20,28,ADSL,EQ,109540,38778,35.40
20,29,ADVANIHOTR,EQ,650,650,100.00
20,30,ADVANTA,EQ,18169,8314,45.76
20,31,AEGISCHEM,EQ,524365,384642,73.35
20,32,AFL,EQ,165688,60761,36.67
20,33,AGARIND,EQ,1094,602,55.03
20,34,AGCNET,EQ,1304,904,69.33
20,35,AGRITECH,EQ,500,500,100.00
20,36,AGRODUTCH,EQ,3401,3400,99.97
20,37,AHLEAST,EQ,213,163,76.53
20,38,AHLUCONT,EQ,8649,5761,66.61
20,39,AIAENG,EQ,95367,76746,80.47
20,40,AIFL,EQ,36923,14389,38.97
20,41,AIL,EQ,5321,3265,61.36
20,42,AJANTPHARM,EQ,459584,71655,15.59
20,43,AJMERA,EQ,195137,53212,27.27
20,44,AKSHOPTFBR,EQ,648908,269437,41.52
20,45,AKZOINDIA,EQ,2614,1774,67.87
20,46,ALANKIT,EQ,436141,70981,16.27
20,47,ALBK,EQ,3008041,226671,7.54
20,48,ALCHEM,EQ,28640,9458,33.02
20,49,ALEMBICLTD,EQ,107978,63054,58.40
20,50,ALICON,EQ,2272,913,40.18
20,51,ALKALI,EQ,2721,2609,95.88
20,52,ALKEM,EQ,42594,22229,52.19
20,53,ALKYLAMINE,EQ,1368,1252,91.52
20,54,ALLCARGO,EQ,56047,40581,72.41
20,55,ALLSEC,EQ,18007,12229,67.91
20,56,ALMONDZ,EQ,10240,2795,27.29
20,57,ALOKTEXT,EQ,3173305,1104403,34.80
20,58,ALPHAGEO,EQ,3866,2295,59.36
20,59,ALPSINDUS,EQ,32242,22010,68.26
20,60,ALSTOMT&D,EQ,36787,27159,73.83
20,61,AMARAJABAT,EQ,177683,75632,42.57
20,62,AMBIKCO,EQ,2703,1688,62.45
20,63,AMBUJACEM,EQ,2815037,1418524,50.39
20,64,AMDIND,EQ,4523,4405,97.39
20,65,AMRUTANJAN,EQ,2809,1551,55.22
20,66,AMTEKAUTO,EQ,1900030,816265,42.96
20,67,AMTL,EQ,1000,1000,100.00
20,68,ANANDAMRUB,EQ,237,237,100.00
20,69,ANANTRAJ,EQ,856121,276677,32.32
20,70,ANDHRABANK,EQ,2199704,855804,38.91
20,71,ANDHRACEMT,EQ,97687,73777,75.52
20,72,ANDHRSUGAR,EQ,37945,8970,23.64
20,73,ANGIND,EQ,124213,67895,54.66
20,74,ANKITMETAL,EQ,98414,78048,79.31
20,75,ANSALAPI,EQ,68716,32561,47.38
20,76,ANSALHSG,EQ,13145,8582,65.29
20,77,APARINDS,EQ,17570,16834,95.81
20,78,APCOTEXIND,EQ,13078,7498,57.33
20,79,APLAPOLLO,EQ,16704,9061,54.24
20,80,APLLTD,EQ,95406,42003,44.03
20,81,APOLLOHOSP,EQ,181374,95466,52.63
20,82,APOLLOTYRE,EQ,1821818,694329,38.11
20,83,APOLSINHOT,EQ,138,138,100.00
20,84,APTECHT,EQ,116796,51822,44.37
20,85,ARCHIDPLY,EQ,22526,13955,61.95
20,86,ARCHIES,EQ,62693,41664,66.46
20,87,ARCOTECH,EQ,192106,13208,6.88
20,88,ARIES,EQ,55826,24979,44.74
20,89,ARIHANT,EQ,23,18,78.26
20,90,AROGRANITE,EQ,1386,1340,96.68
20,91,ARROWCOAT,EQ,8044,4379,54.44
20,92,ARROWTEX,EQ,133974,75716,56.52
20,93,ARSHIYA,EQ,136419,67309,49.34
20,94,ARSSINFRA,EQ,816307,307835,37.71
20,95,ARVIND,EQ,2101127,654330,31.14
20,96,ARVINFRA,EQ,21581,14736,68.28
20,97,ASAHIINDIA,EQ,21567,18115,83.99
20,98,ASAHISONG,EQ,4789,2905,60.66
20,99,ASAL,EQ,12786,7740,60.53
20,100,ASHAPURMIN,EQ,193332,67383,34.85
20,101,ASHIANA,EQ,22746,15033,66.09
