Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23052014,739655331,0001379
Trade Date <23-MAY-2014>,Settlement Type <N>,Settlement No <2014096>,Settlement Date <27-MAY-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,91009,53569,58.86
20,2,3IINFOTECH,EQ,8499408,4035648,47.48
20,3,3MINDIA,EQ,192,168,87.50
20,4,8KMILES,EQ,13897,12756,91.79
20,5,A2ZMES,EQ,1598507,1071888,67.06
20,6,AARTIDRUGS,EQ,17276,12320,71.31
20,7,AARTIIND,EQ,85095,63368,74.47
20,8,AARVEEDEN,EQ,13866,11221,80.92
20,9,ABAN,EQ,3650511,484206,13.26
20,10,ABB,EQ,112763,44637,39.58
20,11,ABBOTINDIA,EQ,2692,1608,59.73
20,12,ABCIL,EQ,26324,14815,56.28
20,13,ABGSHIP,EQ,162994,78496,48.16
20,14,ABIRLANUVO,EQ,217737,69087,31.73
20,15,ACC,EQ,541425,397817,73.48
20,16,ACCELYA,EQ,29802,24228,81.30
20,17,ACE,EQ,1015625,622092,61.25
20,18,ACROPETAL,EQ,390364,280216,71.78
20,19,ADANIENT,EQ,3735200,817304,21.88
20,20,ADANIPORTS,EQ,3328418,1715051,51.53
20,21,ADANIPOWER,EQ,13170763,4126674,31.33
20,22,ADFFOODS,EQ,104159,64175,61.61
20,23,ADHUNIK,EQ,351090,201866,57.50
20,24,ADORWELD,EQ,10957,6879,62.78
20,25,ADSL,EQ,428315,287431,67.11
20,26,ADVANIHOTR,EQ,13468,11498,85.37
20,27,ADVANTA,EQ,470253,141507,30.09
20,28,AEGISCHEM,EQ,108138,59866,55.36
20,29,AFL,EQ,8851,6672,75.38
20,30,AGCNET,EQ,42182,21903,51.92
20,31,AGRODUTCH,EQ,505,505,100.00
20,32,AHLEAST,EQ,4006,3155,78.76
20,33,AHLUCONT,EQ,121232,75076,61.93
20,34,AHLWEST,EQ,2836,2012,70.94
20,35,AHMEDFORGE,EQ,100207,58236,58.12
20,36,AIAENG,EQ,402088,329829,82.03
20,37,AIL,EQ,54407,24304,44.67
20,38,AJANTPHARM,EQ,139586,123257,88.30
20,39,AKZOINDIA,EQ,181012,166269,91.86
20,40,ALBK,EQ,6621258,1629872,24.62
20,41,ALCHEM,EQ,21189,9423,44.47
20,42,ALEMBICLTD,EQ,1746659,961065,55.02
20,43,ALICON,EQ,8031,4924,61.31
20,44,ALKALI,EQ,59174,34689,58.62
20,45,ALKYLAMINE,EQ,1594,1093,68.57
20,46,ALLCARGO,EQ,18886,11287,59.76
20,47,ALLSEC,EQ,5461,2546,46.62
20,48,ALOKTEXT,EQ,35997007,16262469,45.18
20,49,ALPSINDUS,EQ,1500,1500,100.00
20,50,ALSTOMT&D,EQ,76602,59088,77.14
20,51,AMARAJABAT,EQ,165451,119332,72.13
20,52,AMARJOTHI,EQ,975,518,53.13
20,53,AMBIKCO,EQ,22141,12344,55.75
20,54,AMBUJACEM,EQ,2285243,910218,39.83
20,55,AMDIND,EQ,17530,13777,78.59
20,56,AMRUTANJAN,EQ,173944,63471,36.49
20,57,AMTEKAUTO,EQ,2515511,1196165,47.55
20,58,AMTEKINDIA,EQ,1052876,449424,42.69
20,59,AMTL,EQ,639,534,83.57
20,60,ANANTRAJ,EQ,3442777,1456233,42.30
20,61,ANDHRABANK,EQ,12777966,5994522,46.91
20,62,ANDHRACEMT,EQ,298257,249906,83.79
20,63,ANDHRSUGAR,EQ,124353,63137,50.77
20,64,ANKITMETAL,EQ,274107,174428,63.64
20,65,ANSALAPI,EQ,838406,536955,64.04
20,66,ANSALHSG,EQ,248591,162498,65.37
20,67,ANTGRAPHIC,EQ,2000,2000,100.00
20,68,APARINDS,EQ,124908,105659,84.59
20,69,APCOTEXIND,EQ,20276,11291,55.69
20,70,APLAPOLLO,EQ,63397,54756,86.37
20,71,APLLTD,EQ,207823,148423,71.42
20,72,APOLLOHOSP,EQ,476667,312638,65.59
20,73,APOLLOTYRE,EQ,3710273,1512756,40.77
20,74,APTECHT,EQ,718583,234757,32.67
20,75,ARCHIES,EQ,657668,342072,52.01
20,76,ARCOTECH,EQ,10977,2003,18.25
20,77,ARIES,EQ,384038,171081,44.55
20,78,AROGRANITE,EQ,3023,2645,87.50
20,79,ARROWTEX,EQ,5023,5023,100.00
20,80,ARVIND,EQ,4183998,988364,23.62
20,81,ARVINDREM,EQ,574488,340584,59.28
20,82,ASAHIINDIA,EQ,119931,46521,38.79
20,83,ASAHISONG,EQ,19661,16387,83.35
20,84,ASHAPURMIN,EQ,1934298,783087,40.48
20,85,ASHIANA,EQ,20521,14496,70.64
20,86,ASHOKA,EQ,212274,134298,63.27
20,87,ASHOKLEY,EQ,91793267,25828739,28.14
20,88,ASIANHOTNR,EQ,3299,3167,96.00
20,89,ASIANPAINT,EQ,495348,273804,55.28
20,90,ASIANTILES,EQ,22377,13134,58.69
20,91,ASSAMCO,EQ,5251580,2260646,43.05
20,92,ASTEC,EQ,5947,5947,100.00
20,93,ASTRAL,EQ,47097,29234,62.07
20,94,ASTRAMICRO,EQ,939430,465524,49.55
20,95,ASTRAZEN,EQ,7276,3564,48.98
20,96,ATFL,EQ,8135,4691,57.66
20,97,ATLANTA,EQ,504813,132156,26.18
20,98,ATLASCYCLE,EQ,130719,47145,36.07
20,99,ATUL,EQ,172824,74596,43.16
20,100,ATULAUTO,EQ,21801,14830,68.02
20,101,AURIONPRO,EQ,26765,20606,76.99
20,102,AUROPHARMA,EQ,903828,378404,41.87
20,103,AUSOMENT,EQ,2090,2090,100.00
20,104,AUTOAXLES,EQ,6155,3886,63.14
20,105,AUTOIND,EQ,257737,123638,47.97
20,106,AUTOLITIND,EQ,1155,1143,98.96
20,107,AVTNPL,EQ,140343,92260,65.74
20,108,AXIS-IT&T,EQ,8990,3818,42.47
20,109,AXISBANK,EQ,1170628,466542,39.85
20,110,AXISGOLD,EQ,1121,843,75.20
20,111,BAFNAPHARM,EQ,218637,193553,88.53
20,112,BAGFILMS,EQ,727098,589110,81.02
20,113,BAJAJ-AUTO,EQ,172627,93106,53.93
20,114,BAJAJCORP,EQ,342764,316983,92.48
20,115,BAJAJELEC,EQ,200653,118544,59.08
20,116,BAJAJFINSV,EQ,76993,67318,87.43
20,117,BAJAJHIND,EQ,10023838,4773074,47.62
20,118,BAJAJHLDNG,EQ,45224,35945,79.48
20,119,BAJFINANCE,EQ,28478,17550,61.63
20,120,BALAJITELE,EQ,798366,474789,59.47
20,121,BALAMINES,EQ,24304,19021,78.26
20,122,BALKRISIND,EQ,94334,80666,85.51
20,123,BALLARPUR,EQ,1781648,975753,54.77
20,124,BALMLAWRIE,EQ,234057,146337,62.52
20,125,BALPHARMA,EQ,12817,8743,68.21
20,126,BALRAMCHIN,EQ,1414014,915097,64.72
20,127,BANARBEADS,EQ,1000,1000,100.00
20,128,BANARISUG,EQ,635,525,82.68
20,129,BANCOINDIA,EQ,463303,236293,51.00
20,130,BANG,EQ,2691,2683,99.70
20,131,BANKBARODA,EQ,2244075,707400,31.52
20,132,BANKBARODA,IL,143499,143499,100.00
20,133,BANKBEES,EQ,3966,1764,44.48
20,134,BANKINDIA,EQ,6511166,966194,14.84
20,135,BANSWRAS,EQ,6377,3598,56.42
20,136,BARTRONICS,EQ,22904,22901,99.99
20,137,BASF,EQ,299733,241567,80.59
