Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27062014,342456658,0001224
Trade Date <27-JUN-2014>,Settlement Type <N>,Settlement No <2014121>,Settlement Date <02-JUL-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,100653,68218,67.78
20,2,3IINFOTECH,EQ,1946158,1205309,61.93
20,3,3MINDIA,EQ,47478,47415,99.87
20,4,8KMILES,EQ,19400,7906,40.75
20,5,AARTIDRUGS,EQ,8461,6125,72.39
20,6,AARTIIND,EQ,28011,13877,49.54
20,7,AARVEEDEN,EQ,54661,33258,60.84
20,8,ABAN,EQ,1394022,281748,20.21
20,9,ABB,EQ,121933,68811,56.43
20,10,ABBOTINDIA,EQ,3424,2175,63.52
20,11,ABCIL,EQ,7778,5248,67.47
20,12,ABGSHIP,EQ,108163,41786,38.63
20,13,ABIRLANUVO,EQ,62924,23135,36.77
20,14,ACC,EQ,166024,51417,30.97
20,15,ACCELYA,EQ,34782,21821,62.74
20,16,ADANIENT,EQ,2671655,923129,34.55
20,17,ADANIPORTS,EQ,3496814,1639542,46.89
20,18,ADANIPOWER,EQ,4732412,1116549,23.59
20,19,ADFFOODS,EQ,52721,35554,67.44
20,20,ADHUNIK,EQ,40614,29774,73.31
20,21,ADVANIHOTR,EQ,7994,6879,86.05
20,22,ADVANTA,EQ,28758,13083,45.49
20,23,AEGISCHEM,EQ,33056,18115,54.80
20,24,AGARIND,EQ,185,176,95.14
20,25,AGCNET,EQ,10066,5906,58.67
20,26,AHLEAST,EQ,503,403,80.12
20,27,AHLUCONT,EQ,53295,30057,56.40
20,28,AHLWEST,EQ,1015,378,37.24
20,29,AHMEDFORGE,EQ,83249,37650,45.23
20,30,AIAENG,EQ,14908,9637,64.64
20,31,AIL,EQ,38344,27536,71.81
20,32,AJANTPHARM,EQ,82588,37845,45.82
20,33,AJMERA,EQ,8634,7137,82.66
20,34,AKSHOPTFBR,EQ,56681,42922,75.73
20,35,AKZOINDIA,EQ,4834,4197,86.82
20,36,ALBK,EQ,2773594,385615,13.90
20,37,ALCHEM,EQ,11615,6811,58.64
20,38,ALEMBICLTD,EQ,667779,363963,54.50
20,39,ALICON,EQ,6325,4254,67.26
20,40,ALKYLAMINE,EQ,8638,8310,96.20
20,41,ALLCARGO,EQ,7359,5631,76.52
20,42,ALLSEC,EQ,1917,1725,89.98
20,43,ALMONDZ,EQ,5323,4697,88.24
20,44,ALOKTEXT,EQ,19034510,5263134,27.65
20,45,ALSTOMT&D,EQ,42558,26342,61.90
20,46,AMARAJABAT,EQ,67766,46919,69.24
20,47,AMARJOTHI,EQ,701,652,93.01
20,48,AMBIKCO,EQ,1894,1403,74.08
20,49,AMBUJACEM,EQ,1591965,922702,57.96
20,50,AMRUTANJAN,EQ,46285,29561,63.87
20,51,AMTEKAUTO,EQ,1115324,677268,60.72
20,52,AMTEKINDIA,EQ,1658410,792807,47.81
20,53,ANANTRAJ,EQ,1056095,295401,27.97
20,54,ANDHRABANK,EQ,2762897,787057,28.49
20,55,ANDHRSUGAR,EQ,29913,15608,52.18
20,56,ANKITMETAL,EQ,45041,39294,87.24
20,57,ANSALHSG,EQ,99933,52288,52.32
20,58,ANTGRAPHIC,EQ,11830,11830,100.00
20,59,APARINDS,EQ,148537,81814,55.08
20,60,APCOTEXIND,EQ,6534,5203,79.63
20,61,APLAPOLLO,EQ,32621,20975,64.30
20,62,APLLTD,EQ,90406,58363,64.56
20,63,APOLLOHOSP,EQ,125651,76213,60.65
