Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15012013,280793289,0001480
Trade Date <15-JAN-2013>,Settlement Type <N>,Settlement No <2013011>,Settlement Date <17-JAN-2013>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,599108,164405,27.44
20,2,3MINDIA,EQ,1661,1592,95.85
20,3,A2ZMES,EQ,365016,143618,39.35
20,4,AANJANEYA,EQ,113429,40364,35.59
20,5,AARTIIND,EQ,18388,14006,76.17
20,6,AARVEEDEN,EQ,11053,8409,76.08
20,7,ABAN,EQ,234226,70521,30.11
20,8,ABB,EQ,28768,9903,34.42
20,9,ABBOTINDIA,EQ,1325,1205,90.94
20,10,ABCIL,EQ,17481,9445,54.03
20,11,ABGSHIP,EQ,56161,29575,52.66
20,12,ABHISHEK,EQ,888,440,49.55
20,13,ABIRLANUVO,EQ,321709,207291,64.43
20,14,ACC,EQ,448304,309943,69.14
20,15,ACE,EQ,131579,87166,66.25
20,16,ACROPETAL,EQ,53714,33686,62.71
20,17,ADANIENT,EQ,1310527,386871,29.52
20,18,ADANIPORTS,EQ,611458,202904,33.18
20,19,ADANIPOWER,EQ,3236222,1608141,49.69
20,20,ADFFOODS,EQ,6742,5129,76.08
20,21,ADHUNIK,EQ,150327,62381,41.50
20,22,ADORWELD,EQ,3614,2704,74.82
20,23,ADSL,EQ,56934,29672,52.12
20,24,ADVANIHOTR,EQ,4399,4339,98.64
20,25,ADVANTA,EQ,4766,1062,22.28
20,26,AEGISCHEM,EQ,9433,6463,68.51
20,27,AFL,EQ,22024,5031,22.84
20,28,AFTEK,EQ,1238117,669241,54.05
20,29,AGCNET,EQ,18566,9959,53.64
20,30,AGRODUTCH,EQ,3228,2301,71.28
20,31,AHLEAST,EQ,1510,1088,72.05
20,32,AHLUCONT,EQ,4052,4051,99.98
20,33,AHLWEST,EQ,680,464,68.24
20,34,AHMEDFORGE,EQ,9118,5542,60.78
20,35,AIAENG,EQ,3729,3405,91.31
20,36,AIL,EQ,185745,165874,89.30
20,37,AJANTPHARM,EQ,7737,4262,55.09
20,38,AJMERA,EQ,18719,8676,46.35
20,39,AKSHOPTFBR,EQ,29708,19143,64.44
20,40,AKZOINDIA,EQ,41715,37125,89.00
20,41,ALBK,EQ,3758575,1951748,51.93
