Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31052016,754784085,0001587
Trade Date <31-MAY-2016>,Settlement Type <N>,Settlement No <2016101>,Settlement Date <02-JUN-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,21378,14546,68.04
20,2,3IINFOTECH,EQ,1475976,909500,61.62
20,3,3MINDIA,EQ,1191,904,75.90
20,4,8KMILES,EQ,29495,5337,18.09
20,5,A2ZINFRA,EQ,157413,95369,60.59
20,6,AARTIDRUGS,EQ,4884,2764,56.59
20,7,AARTIIND,EQ,9748,6276,64.38
20,8,AARVEEDEN,EQ,4540,3330,73.35
20,9,ABAN,EQ,536085,132984,24.81
20,10,ABB,EQ,40248,16397,40.74
20,11,ABBOTINDIA,EQ,543,237,43.65
20,12,ABFRL,EQ,3100153,2837726,91.54
20,13,ABGSHIP,EQ,629890,237139,37.65
20,14,ABIRLANUVO,EQ,283375,98286,34.68
20,15,ACC,EQ,447261,191920,42.91
20,16,ACCELYA,EQ,3197,2448,76.57
20,17,ACE,EQ,36429,25357,69.61
20,18,ADANIENT,EQ,3439525,1057160,30.74
20,19,ADANIPORTS,EQ,6758009,3425816,50.69
20,20,ADANIPOWER,EQ,4604628,963738,20.93
20,21,ADANITRANS,EQ,3253179,1998001,61.42
20,22,ADFFOODS,EQ,29929,21944,73.32
20,23,ADHUNIK,EQ,48616,33929,69.79
20,24,ADI,EQ,1608,1221,75.93
20,25,ADLABS,EQ,60293,38097,63.19
20,26,ADORWELD,EQ,5706,4256,74.59
20,27,ADSL,EQ,142988,69528,48.63
20,28,ADVANIHOTR,EQ,1777,1577,88.75
20,29,ADVANTA,EQ,252591,168359,66.65
20,30,AEGISCHEM,EQ,930680,686353,73.75
20,31,AFL,EQ,6367,3345,52.54
20,32,AGARIND,EQ,4011,3338,83.22
20,33,AGCNET,EQ,1843,1773,96.20
20,34,AGRITECH,EQ,522,522,100.00
20,35,AGRODUTCH,EQ,1865,1465,78.55
20,36,AHLEAST,EQ,646,552,85.45
20,37,AHLUCONT,EQ,3019,1865,61.78
20,38,AHLWEST,EQ,428,256,59.81
20,39,AIAENG,EQ,34745,24417,70.27
20,40,AIFL,EQ,54158,12898,23.82
20,41,AIL,EQ,7603,3698,48.64
20,42,AJANTPHARM,EQ,61080,18392,30.11
20,43,AJMERA,EQ,146060,57462,39.34
20,44,AKSHOPTFBR,EQ,592910,250415,42.23
20,45,AKZOINDIA,EQ,31299,20651,65.98
20,46,ALANKIT,EQ,237474,39888,16.80
20,47,ALBK,EQ,3665744,705065,19.23
20,48,ALCHEM,EQ,3446,3305,95.91
20,49,ALEMBICLTD,EQ,51397,33347,64.88
20,50,ALICON,EQ,1282,1139,88.85
20,51,ALKALI,EQ,16746,16422,98.07
20,52,ALKEM,EQ,22541,11935,52.95
20,53,ALKYLAMINE,EQ,865,650,75.14
20,54,ALLCARGO,EQ,226617,89189,39.36
20,55,ALLSEC,EQ,19139,15835,82.74
20,56,ALMONDZ,EQ,5289,3819,72.21
20,57,ALOKTEXT,EQ,2890237,1100180,38.07
20,58,ALPHAGEO,EQ,5974,3890,65.12
20,59,ALPSINDUS,EQ,125030,87715,70.16
20,60,ALSTOMT&D,EQ,29133,21029,72.18
20,61,AMARAJABAT,EQ,289086,176585,61.08
20,62,AMBIKCO,EQ,7619,6618,86.86
20,63,AMBUJACEM,EQ,4144610,2101494,50.70
20,64,AMDIND,EQ,1542,1485,96.30
20,65,AMRUTANJAN,EQ,3074,1805,58.72
20,66,AMTEKAUTO,EQ,2438419,1253624,51.41
20,67,AMTL,EQ,3705,3000,80.97
20,68,ANANTRAJ,EQ,753930,247830,32.87
20,69,ANDHRABANK,EQ,3004166,720872,24.00
20,70,ANDHRACEMT,EQ,130726,113769,87.03
20,71,ANDHRSUGAR,EQ,165180,64963,39.33
20,72,ANGIND,EQ,32559,32557,99.99
20,73,ANKITMETAL,EQ,245571,72376,29.47
20,74,ANSALAPI,EQ,51292,44874,87.49
20,75,ANSALHSG,EQ,20709,17138,82.76
20,76,APARINDS,EQ,12838,9762,76.04
20,77,APCOTEXIND,EQ,165403,44186,26.71
20,78,APLAPOLLO,EQ,49369,22989,46.57
20,79,APLLTD,EQ,145534,97756,67.17
20,80,APOLLOHOSP,EQ,519143,294791,56.78
20,81,APOLLOTYRE,EQ,1125847,524851,46.62
20,82,APTECHT,EQ,196151,112840,57.53
20,83,ARCHIDPLY,EQ,24122,15897,65.90
20,84,ARCHIES,EQ,33960,21317,62.77
20,85,ARCOTECH,EQ,200458,8897,4.44
20,86,ARIES,EQ,249212,113794,45.66
20,87,ARIHANT,EQ,12,10,83.33
20,88,AROGRANITE,EQ,3889,2881,74.08
20,89,ARROWGREEN,EQ,1456,1027,70.54
20,90,ARROWTEX,EQ,25705,17207,66.94
20,91,ARSHIYA,EQ,50808,38545,75.86
20,92,ARSSINFRA,EQ,105025,49162,46.81
20,93,ARVIND,EQ,1318102,297377,22.56
20,94,ARVINFRA,EQ,27968,21709,77.62
20,95,ASAHIINDIA,EQ,20096,16993,84.56
20,96,ASAHISONG,EQ,10090,6281,62.25
20,97,ASAL,EQ,1569,1569,100.00
20,98,ASHAPURMIN,EQ,112825,85468,75.75
20,99,ASHIANA,EQ,11240,5069,45.10
20,100,ASHIMASYN,EQ,75581,46633,61.70
20,101,ASHOKA,EQ,492672,390242,79.21
20,102,ASHOKLEY,EQ,14266518,5582915,39.13
20,103,ASIANHOTNR,EQ,868,580,66.82
20,104,ASIANPAINT,EQ,1151373,775499,67.35
20,105,ASIANTILES,EQ,23176,17136,73.94
20,106,ASSAMCO,EQ,416226,254282,61.09
20,107,ASTEC,EQ,28727,21258,74.00
20,108,ASTRAL,EQ,25300,14478,57.23
20,109,ASTRAMICRO,EQ,199313,92188,46.25
20,110,ASTRAZEN,EQ,4686,3944,84.17
20,111,ATFL,EQ,684,625,91.37
20,112,ATLANTA,EQ,111087,38031,34.24
20,113,ATLASCYCLE,EQ,4179,3211,76.84
20,114,ATUL,EQ,7377,4543,61.58
20,115,ATULAUTO,EQ,33353,21452,64.32
20,116,AURIONPRO,EQ,34492,24100,69.87
20,117,AUROPHARMA,EQ,4146659,1049202,25.30
20,118,AUSOMENT,EQ,600,600,100.00
20,119,AUSTRAL,EQ,191158,164158,85.88
20,120,AUTOAXLES,EQ,6522,4021,61.65
20,121,AUTOIND,EQ,9318,6717,72.09
20,122,AUTOLITIND,EQ,3628,2169,59.79
20,123,AVANTIFEED,EQ,17641,10036,56.89
20,124,AVTNPL,EQ,181540,110522,60.88
20,125,AXISBANK,EQ,5706744,2938332,51.49
20,126,AXISCADES,EQ,80753,33178,41.09
20,127,AXISGOLD,EQ,131,95,72.52
20,128,AYMSYNTEX,EQ,13220,7462,56.44
20,129,BAFNAPHARM,EQ,35616,14023,39.37
