Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28082017,432128442,0001687
Trade Date <28-AUG-2017>,Settlement Type <N>,Settlement No <2017162>,Settlement Date <30-AUG-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,20015,10458,52.25
20,2,3IINFOTECH,EQ,1825509,1372614,75.19
20,3,3MINDIA,EQ,1577,1364,86.49
20,4,63MOONS,EQ,68527,35658,52.03
20,5,8KMILES,EQ,100588,41969,41.72
20,6,A2ZINFRA,EQ,484989,337228,69.53
20,7,AARTIDRUGS,EQ,6717,4719,70.25
20,8,AARTIIND,EQ,27934,18465,66.10
20,9,AARVEEDEN,EQ,53443,44543,83.35
20,10,ABAN,EQ,928992,167594,18.04
20,11,ABB,EQ,42283,31762,75.12
20,12,ABBOTINDIA,EQ,1603,1386,86.46
20,13,ABFRL,EQ,125642,72498,57.70
20,14,ACC,EQ,512719,134483,26.23
20,15,ACCELYA,EQ,13694,4371,31.92
20,16,ACCORD,SM,2000,2000,100.00
20,17,ACE,EQ,201428,102692,50.98
20,18,ACEINTEG,SM,6000,6000,100.00
20,19,ADANIENT,EQ,16245306,1667901,10.27
20,20,ADANIPORTS,EQ,3245331,1833961,56.51
20,21,ADANIPOWER,EQ,24596908,5922156,24.08
20,22,ADANITRANS,EQ,913866,354834,38.83
20,23,ADFFOODS,EQ,130005,33739,25.95
20,24,ADHUNIK,EQ,92950,71597,77.03
20,25,ADLABS,EQ,623921,239997,38.47
20,26,ADORWELD,EQ,3405,2338,68.66
20,27,ADSL,EQ,50603,31933,63.10
20,28,ADVANIHOTR,EQ,4938,3274,66.30
20,29,ADVENZYMES,EQ,84728,47056,55.54
20,30,AEGISCHEM,EQ,174813,89141,50.99
20,31,AGCNET,EQ,1163,1163,100.00
20,32,AGLSL,EQ,20559,16831,81.87
20,33,AGRITECH,EQ,12117,12117,100.00
20,34,AHLEAST,EQ,94,46,48.94
20,35,AHLUCONT,EQ,25947,18567,71.56
20,36,AHLWEST,EQ,884,734,83.03
20,37,AIAENG,EQ,105536,80118,75.92
20,38,AIFL,EQ,257922,137385,53.27
20,39,AIRAN,SM,27000,21000,77.78
20,40,AJANTPHARM,EQ,183164,45225,24.69
20,41,AJMERA,EQ,27627,17980,65.08
20,42,AKASH,SM,105000,99000,94.29
20,43,AKSHARCHEM,EQ,8716,6536,74.99
20,44,AKSHOPTFBR,EQ,1358034,929427,68.44
20,45,AKZOINDIA,EQ,4773,2539,53.20
20,46,ALANKIT,EQ,633668,237822,37.53
20,47,ALBERTDAVD,EQ,3186,1880,59.01
20,48,ALBK,EQ,2239453,443090,19.79
20,49,ALCHEM,EQ,14942,10145,67.90
20,50,ALEMBICLTD,EQ,489204,266176,54.41
20,51,ALICON,EQ,1128,617,54.70
20,52,ALKALI,EQ,97180,42915,44.16
20,53,ALKEM,EQ,54295,33900,62.44
20,54,ALKYLAMINE,EQ,6847,5285,77.19
20,55,ALLCARGO,EQ,79945,59678,74.65
20,56,ALLSEC,EQ,7249,5929,81.79
20,57,ALMONDZ,EQ,27848,19183,68.88
20,58,ALOKTEXT,EQ,2696366,1423776,52.80
20,59,ALPA,EQ,13580,9283,68.36
20,60,ALPHAGEO,EQ,11730,5867,50.02
20,61,ALPSINDUS,EQ,20403,14289,70.03
20,62,AMARAJABAT,EQ,764716,490437,64.13
20,63,AMBIKCO,EQ,1207,969,80.28
20,64,AMBUJACEM,EQ,2031129,1039278,51.17
20,65,AMDIND,EQ,90404,45859,50.73
20,66,AMRUTANJAN,EQ,1574,932,59.21
20,67,AMTEKAUTO,EQ,438899,158257,36.06
20,68,ANANTRAJ,EQ,564318,203791,36.11
20,69,ANDHRABANK,EQ,1406981,432111,30.71
20,70,ANDHRACEMT,EQ,244143,215801,88.39
20,71,ANDHRSUGAR,EQ,20734,11652,56.20
20,72,ANGIND,EQ,21715,14094,64.90
20,73,ANIKINDS,EQ,5195,3518,67.72
20,74,ANSALAPI,EQ,351135,132651,37.78
20,75,ANSALHSG,EQ,738707,213822,28.95
20,76,APARINDS,EQ,9406,5764,61.28
20,77,APCL,EQ,6731,4416,65.61
20,78,APCOTEXIND,EQ,15035,12304,81.84
20,79,APLAPOLLO,EQ,5195,3418,65.79
20,80,APLLTD,EQ,29304,18555,63.32
20,81,APOLLOHOSP,EQ,224857,100825,44.84
20,82,APOLLOTYRE,EQ,5360565,3318236,61.90
20,83,APOLSINHOT,EQ,34,33,97.06
20,84,APTECHT,EQ,2858254,593279,20.76
20,85,ARCHIDPLY,EQ,30267,21463,70.91
20,86,ARCHIES,EQ,57892,25395,43.87
20,87,ARCOTECH,EQ,604895,166491,27.52
20,88,ARIES,EQ,26026,15820,60.79
20,89,ARIHANTSUP,EQ,462836,110612,23.90
20,90,ARMANFIN,EQ,2703,1692,62.60
20,91,AROGRANITE,EQ,22837,14072,61.62
20,92,ARROWGREEN,EQ,50123,27739,55.34
20,93,ARROWTEX,EQ,5116,3216,62.86
20,94,ARSHIYA,EQ,15133,10103,66.76
20,95,ARVIND,EQ,771770,141640,18.35
20,96,ARVSMART,EQ,15730,13428,85.37
20,97,ASAHIINDIA,EQ,1206323,330025,27.36
20,98,ASAHISONG,EQ,36997,23157,62.59
20,99,ASAL,EQ,5137,3546,69.03
20,100,ASHAPURMIN,EQ,136338,89561,65.69
20,101,ASHIANA,EQ,11204,8163,72.86
20,102,ASHIMASYN,EQ,411736,207114,50.30
20,103,ASHOKA,EQ,24869,15856,63.76
20,104,ASHOKLEY,EQ,11192216,5113266,45.69
20,105,ASIANHOTNR,EQ,7101,5862,82.55
20,106,ASIANPAINT,EQ,751938,452672,60.20
20,107,ASIANTILES,EQ,112152,66460,59.26
20,108,ASLIND,SM,4000,4000,100.00
20,109,ASPINWALL,EQ,14300,13532,94.63
20,110,ASSAMCO,EQ,1378118,927864,67.33
20,111,ASTEC,EQ,8582,4897,57.06
20,112,ASTRAL,EQ,14375,9126,63.49
20,113,ASTRAMICRO,EQ,78113,50055,64.08
20,114,ASTRAZEN,EQ,11418,8841,77.43
20,115,ATFL,EQ,4770,3619,75.87
20,116,ATLANTA,EQ,429314,236399,55.06
20,117,ATUL,EQ,12075,7228,59.86
20,118,ATULAUTO,EQ,79727,47445,59.51
20,119,AUBANK,EQ,500688,211805,42.30
20,120,AURDIS,SM,6000,4000,66.67
20,121,AURIONPRO,EQ,33614,17725,52.73
20,122,AUROPHARMA,EQ,2297583,661050,28.77
20,123,AUSOMENT,EQ,14006,12475,89.07
20,124,AUTOAXLES,EQ,6541,3896,59.56
20,125,AUTOLITIND,EQ,18251,11736,64.30
20,126,AVANTIFEED,EQ,96460,65491,67.89
20,127,AVTNPL,EQ,34564,27237,78.80
20,128,AXISBANK,EQ,3724389,2410354,64.72
