Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31052012,455382239,0001447
Trade Date <31-MAY-2012>,Settlement Type <N>,Settlement No <2012103>,Settlement Date <04-JUN-2012>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,75578,34992,46.30
20,2,3IINFOTECH,EQ,2408960,1243170,51.61
20,3,3MINDIA,EQ,189,117,61.90
20,4,A2ZMES,EQ,130798,50851,38.88
20,5,AANJANEYA,EQ,22915,15033,65.60
20,6,AARTIDRUGS,EQ,502,346,68.92
20,7,AARTIIND,EQ,8119,5052,62.22
20,8,AARVEEDEN,EQ,670,655,97.76
20,9,ABAN,EQ,840753,110194,13.11
20,10,ABB,EQ,46894,23580,50.28
20,11,ABBOTINDIA,EQ,29443,23666,80.38
20,12,ABCIL,EQ,987,666,67.48
20,13,ABGSHIP,EQ,166515,114510,68.77
20,14,ABHISHEK,EQ,2291,1790,78.13
20,15,ABIRLANUVO,EQ,436860,322770,73.88
20,16,ACC,EQ,907234,423370,46.67
20,17,ACE,EQ,16962,9873,58.21
20,18,ACROPETAL,EQ,113968,81132,71.19
20,19,ADANIENT,EQ,1357298,769052,56.66
20,20,ADANIPORTS,EQ,3592822,2326790,64.76
20,21,ADANIPOWER,EQ,5437454,3313794,60.94
20,22,ADFFOODS,EQ,1467,1287,87.73
20,23,ADHUNIK,EQ,21941,14474,65.97
20,24,ADORWELD,EQ,2871,2211,77.01
20,25,ADSL,EQ,34391,23097,67.16
20,26,ADVANTA,EQ,118053,33506,28.38
20,27,AEGISCHEM,EQ,3553,2962,83.37
20,28,AFL,EQ,829,750,90.47
20,29,AFTEK,EQ,72845,49273,67.64
20,30,AGCNET,EQ,916,685,74.78
20,31,AGRODUTCH,EQ,7700,6426,83.45
20,32,AHLEAST,EQ,72,50,69.44
20,33,AHLUCONT,EQ,756,705,93.25
20,34,AHLWEST,EQ,1464,870,59.43
20,35,AHMEDFORGE,EQ,6080,2132,35.07
20,36,AIAENG,EQ,10376,6681,64.39
20,37,AJANTPHARM,EQ,819026,90090,11.00
20,38,AJMERA,EQ,2948,670,22.73
20,39,AKZOINDIA,EQ,3740,2822,75.45
20,40,ALBK,EQ,2642093,1171937,44.36
20,41,ALCHEM,EQ,809,783,96.79
20,42,ALEMBICLTD,EQ,34928,19411,55.57
20,43,ALICON,EQ,3178,702,22.09
20,44,ALKALI,EQ,4135,3158,76.37
20,45,ALKYLAMINE,EQ,200,200,100.00
20,46,ALLCARGO,EQ,1269,705,55.56
20,47,ALMONDZ,EQ,925,920,99.46
20,48,ALOKTEXT,EQ,7338246,4272778,58.23
20,49,ALPA,EQ,1905,955,50.13
20,50,ALPHAGEO,EQ,3172,853,26.89
20,51,ALPINEHOU,EQ,276,275,99.64
20,52,ALPSINDUS,EQ,28714,24266,84.51
