Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27112014,417073348,0001527
Trade Date <27-NOV-2014>,Settlement Type <N>,Settlement No <2014220>,Settlement Date <01-DEC-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,53867,27792,51.59
20,2,3IINFOTECH,EQ,908989,493931,54.34
20,3,3MINDIA,EQ,7152,6821,95.37
20,4,8KMILES,EQ,216481,54071,24.98
20,5,A2ZMES,EQ,60040,42470,70.74
20,6,AARTIDRUGS,EQ,4322,3194,73.90
20,7,AARTIIND,EQ,128162,103422,80.70
20,8,AARVEEDEN,EQ,10892,3667,33.67
20,9,ABAN,EQ,852234,374180,43.91
20,10,ABB,EQ,17784,4404,24.76
20,11,ABBOTINDIA,EQ,22253,9879,44.39
20,12,ABCIL,EQ,11949,9078,75.97
20,13,ABGSHIP,EQ,150149,93826,62.49
20,14,ABIRLANUVO,EQ,259366,123704,47.69
20,15,ACC,EQ,440612,199685,45.32
20,16,ACCELYA,EQ,9145,3967,43.38
20,17,ACE,EQ,197839,87622,44.29
20,18,ADANIENT,EQ,1084143,269639,24.87
20,19,ADANIPORTS,EQ,2123941,917840,43.21
20,20,ADANIPOWER,EQ,3288129,999137,30.39
20,21,ADFFOODS,EQ,42758,22758,53.23
20,22,ADHUNIK,EQ,48498,25407,52.39
20,23,ADORWELD,EQ,3007,2715,90.29
20,24,ADSL,EQ,21551,19987,92.74
20,25,ADVANIHOTR,EQ,2170,1860,85.71
20,26,ADVANTA,EQ,38303,13433,35.07
20,27,AEGISCHEM,EQ,185970,114419,61.53
20,28,AFL,EQ,21848,15006,68.68
20,29,AGARIND,EQ,3097,2310,74.59
20,30,AGCNET,EQ,9136,7170,78.48
20,31,AGRODUTCH,EQ,13063,11435,87.54
20,32,AHLEAST,EQ,1504,1170,77.79
20,33,AHLUCONT,EQ,344032,313365,91.09
