Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30112011,386738892,0001478
Trade Date <30-NOV-2011>,Settlement Type <N>,Settlement No <2011226>,Settlement Date <02-DEC-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,66133,4098,6.20
20,2,3IINFOTECH,EQ,861275,403788,46.88
20,3,3MINDIA,EQ,25,20,80.00
20,4,A2ZMES,EQ,87435,20476,23.42
20,5,AANJANEYA,EQ,25427,3106,12.22
20,6,AARTIDRUGS,EQ,1602,980,61.17
20,7,AARTIIND,EQ,22183,16912,76.24
20,8,AARVEEDEN,EQ,322,114,35.40
20,9,ABAN,EQ,686735,46964,6.84
20,10,ABB,EQ,99439,22363,22.49
20,11,ABBOTINDIA,EQ,463,344,74.30
20,12,ABCIL,EQ,239,236,98.74
20,13,ABGSHIP,EQ,40136,21917,54.61
20,14,ABHISHEK,EQ,997,995,99.80
20,15,ABIRLANUVO,EQ,51769,28617,55.28
20,16,ACC,EQ,263791,123137,46.68
20,17,ACE,EQ,219550,151936,69.20
20,18,ACROPETAL,EQ,19679,15489,78.71
20,19,ADANIENT,EQ,910863,341562,37.50
20,20,ADANIPOWER,EQ,326237,106605,32.68
20,21,ADFFOODS,EQ,41328,10402,25.17
20,22,ADHUNIK,EQ,481444,268378,55.74
20,23,ADORWELD,EQ,5100,3669,71.94
20,24,ADSL,EQ,37980,25210,66.38
20,25,ADVANIHOTR,EQ,6,6,100.00
20,26,ADVANTA,EQ,33452,9476,28.33
20,27,AEGISCHEM,EQ,6447,2472,38.34
20,28,AFL,EQ,31933,19239,60.25
20,29,AFTEK,EQ,84907,62924,74.11
20,30,AGCNET,EQ,2480,2360,95.16
20,31,AGRE,EQ,15685,10412,66.38
20,32,AGRODUTCH,EQ,18438,5979,32.43
20,33,AHLEAST,EQ,513,341,66.47
20,34,AHLUCONT,EQ,372,247,66.40
20,35,AHLWEST,EQ,128,102,79.69
20,36,AHMEDFORGE,EQ,1196,966,80.77
20,37,AIAENG,EQ,170574,131403,77.04
20,38,AJANTPHARM,EQ,22283,5762,25.86
20,39,AJMERA,EQ,936774,68438,7.31
20,40,AKSHOPTFBR,EQ,180710,162553,89.95
20,41,AKZOINDIA,EQ,1855,1209,65.18
20,42,ALBK,EQ,821667,292253,35.57
20,43,ALCHEM,EQ,97403,46871,48.12
20,44,ALEMBICLTD,EQ,17093,12421,72.67
20,45,ALFALAVAL,EQ,868,382,44.01
20,46,ALICON,EQ,32,32,100.00
20,47,ALKALI,EQ,2744,1696,61.81
20,48,ALKYLAMINE,EQ,1000,0,0.00
20,49,ALLCARGO,EQ,743,521,70.12
20,50,ALLSEC,EQ,5069,4055,80.00
