Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30122016,316951273,0001628
Trade Date <30-DEC-2016>,Settlement Type <N>,Settlement No <2016247>,Settlement Date <03-JAN-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,62689,54316,86.64
20,2,3IINFOTECH,EQ,681622,390684,57.32
20,3,3MINDIA,EQ,839,624,74.37
20,4,8KMILES,EQ,26256,10641,40.53
20,5,A2ZINFRA,EQ,994656,315505,31.72
20,6,AARTIDRUGS,EQ,4351,2580,59.30
20,7,AARTIIND,EQ,5960,3925,65.86
20,8,AARVEEDEN,EQ,10580,4540,42.91
20,9,ABAN,EQ,884057,167847,18.99
20,10,ABB,EQ,9832,4452,45.28
20,11,ABBOTINDIA,EQ,2138,1139,53.27
20,12,ABFRL,EQ,178742,96022,53.72
20,13,ABGSHIP,EQ,154111,76843,49.86
20,14,ABIRLANUVO,EQ,1065134,161310,15.14
20,15,ACC,EQ,162248,72577,44.73
20,16,ACCELYA,EQ,544,467,85.85
20,17,ACE,EQ,180507,97022,53.75
20,18,ADANIENT,EQ,5065751,1014687,20.03
20,19,ADANIPORTS,EQ,3744173,1938424,51.77
20,20,ADANIPOWER,EQ,15449242,8084692,52.33
20,21,ADANITRANS,EQ,1100000,675667,61.42
20,22,ADFFOODS,EQ,56870,19099,33.58
20,23,ADHUNIK,EQ,61966,51880,83.72
20,24,ADHUNIKIND,EQ,36412,173,0.48
20,25,ADI,EQ,5082,3247,63.89
20,26,ADLABS,EQ,234641,123921,52.81
20,27,ADORWELD,EQ,598,324,54.18
20,28,ADVANIHOTR,EQ,202,202,100.00
20,29,ADVENZYMES,EQ,82606,24824,30.05
20,30,AEGISCHEM,EQ,211256,154272,73.03
20,31,AFL,EQ,6346,3249,51.20
20,32,AGARIND,EQ,12268,3704,30.19
20,33,AGCNET,EQ,3680,2669,72.53
20,34,AGRITECH,EQ,4635,2717,58.62
20,35,AGROPHOS,SM,12000,12000,100.00
20,36,AHLEAST,EQ,555,505,90.99
20,37,AHLUCONT,EQ,1455,743,51.07
20,38,AHLWEST,EQ,706,144,20.40
20,39,AIAENG,EQ,29201,18203,62.34
20,40,AIFL,EQ,99223,35602,35.88
20,41,AJANTPHARM,EQ,73551,18706,25.43
20,42,AJMERA,EQ,150137,59578,39.68
20,43,AKSHOPTFBR,EQ,1670474,880464,52.71
20,44,AKZOINDIA,EQ,35593,24784,69.63
20,45,ALANKIT,EQ,1903033,216480,11.38
20,46,ALBERTDAVD,EQ,2174,2003,92.13
20,47,ALBK,EQ,2072962,451059,21.76
20,48,ALCHEM,EQ,1415,1100,77.74
20,49,ALEMBICLTD,EQ,134934,98786,73.21
20,50,ALICON,EQ,866,591,68.24
20,51,ALKALI,EQ,7244,5445,75.17
