Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29042014,296613909,0001360
Trade Date <29-APR-2014>,Settlement Type <N>,Settlement No <2014079>,Settlement Date <02-MAY-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,81139,58867,72.55
20,2,3IINFOTECH,EQ,692734,353243,50.99
20,3,3MINDIA,EQ,12846,2177,16.95
20,4,8KMILES,EQ,90884,37397,41.15
20,5,A2ZMES,EQ,291577,212083,72.74
20,6,AARTIDRUGS,EQ,17719,10527,59.41
20,7,AARTIIND,EQ,138867,126525,91.11
20,8,AARVEEDEN,EQ,5768,4515,78.28
20,9,ABAN,EQ,819054,134874,16.47
20,10,ABB,EQ,84935,58421,68.78
20,11,ABBOTINDIA,EQ,4573,3527,77.13
20,12,ABCIL,EQ,37005,22075,59.65
20,13,ABGSHIP,EQ,160209,78946,49.28
20,14,ABIRLANUVO,EQ,113422,67754,59.74
20,15,ACC,EQ,386817,100933,26.09
20,16,ACCELYA,EQ,25615,8228,32.12
20,17,ACE,EQ,471819,279294,59.20
20,18,ACROPETAL,EQ,127873,82334,64.39
20,19,ADANIENT,EQ,6510874,540165,8.30
20,20,ADANIPORTS,EQ,4973177,2094915,42.12
20,21,ADANIPOWER,EQ,10312037,2136881,20.72
20,22,ADFFOODS,EQ,2515,2137,84.97
20,23,ADHUNIK,EQ,26212,20958,79.96
20,24,ADORWELD,EQ,3448,2075,60.18
20,25,ADSL,EQ,14324,9989,69.74
20,26,ADVANIHOTR,EQ,5950,5810,97.65
20,27,ADVANTA,EQ,1445302,252298,17.46
20,28,AEGISCHEM,EQ,56436,39133,69.34
20,29,AFL,EQ,431,410,95.13
20,30,AFTEK,EQ,76340,63561,83.26
20,31,AGCNET,EQ,2167,1857,85.69
20,32,AGRODUTCH,EQ,1760,1760,100.00
20,33,AHLEAST,EQ,2060,1055,51.21
20,34,AHLUCONT,EQ,440379,140530,31.91
20,35,AHLWEST,EQ,7715,7481,96.97
20,36,AHMEDFORGE,EQ,39333,19724,50.15
20,37,AIAENG,EQ,137743,120645,87.59
20,38,AIL,EQ,77350,48447,62.63
20,39,AJANTPHARM,EQ,57901,47824,82.60
20,40,AKZOINDIA,EQ,1529,1022,66.84
20,41,ALBK,EQ,3895134,1332212,34.20
20,42,ALCHEM,EQ,20095,14591,72.61
20,43,ALEMBICLTD,EQ,851946,477708,56.07
20,44,ALICON,EQ,4972,3135,63.05
20,45,ALKALI,EQ,2726,2199,80.67
20,46,ALKYLAMINE,EQ,557,423,75.94
20,47,ALLCARGO,EQ,6324,2507,39.64
20,48,ALLSEC,EQ,4132,3956,95.74
20,49,ALOKTEXT,EQ,3497374,1962302,56.11
20,50,ALPSINDUS,EQ,50,50,100.00
20,51,ALSTOMT&D,EQ,41259,23731,57.52
20,52,AMARAJABAT,EQ,380210,227233,59.77
20,53,AMARJOTHI,EQ,1022,814,79.65
20,54,AMBIKCO,EQ,6790,1942,28.60
20,55,AMBUJACEM,EQ,1824619,566725,31.06
20,56,AMDIND,EQ,287,277,96.52
20,57,AMRUTANJAN,EQ,21468,10989,51.19
20,58,AMTEKAUTO,EQ,1479375,570185,38.54
20,59,AMTEKINDIA,EQ,90962,49578,54.50
20,60,AMTL,EQ,595,580,97.48
20,61,ANANTRAJ,EQ,1254372,278189,22.18
20,62,ANDHRABANK,EQ,3170504,852093,26.88
20,63,ANDHRACEMT,EQ,17143,13587,79.26
20,64,ANDHRSUGAR,EQ,55132,34807,63.13
20,65,ANKITMETAL,EQ,139750,138769,99.30
20,66,ANSALAPI,EQ,267824,157691,58.88
20,67,ANSALHSG,EQ,32899,20122,61.16
20,68,ANTGRAPHIC,EQ,2600,2600,100.00
20,69,APARINDS,EQ,45485,24223,53.25
20,70,APCOTEXIND,EQ,22139,6968,31.47
20,71,APLAPOLLO,EQ,2238,1676,74.89
20,72,APLLTD,EQ,407261,186748,45.85
20,73,APOLLOHOSP,EQ,160588,110913,69.07
20,74,APOLLOTYRE,EQ,2478298,418729,16.90
20,75,APTECHT,EQ,109216,44432,40.68
20,76,ARCHIES,EQ,139398,90094,64.63
20,77,ARCOTECH,EQ,10840,3259,30.06
20,78,ARIES,EQ,18530,9813,52.96
20,79,AROGRANITE,EQ,700,695,99.29
20,80,ARROWTEX,EQ,1112,1013,91.10
20,81,ARVIND,EQ,1477009,349744,23.68
20,82,ARVINDREM,EQ,438227,214801,49.02
20,83,ASAHIINDIA,EQ,24473,22648,92.54
20,84,ASAHISONG,EQ,32850,20567,62.61
20,85,ASHAPURMIN,EQ,81692,50699,62.06
20,86,ASHIANA,EQ,11476,7866,68.54
20,87,ASHOKA,EQ,11791,7316,62.05
20,88,ASHOKLEY,EQ,4925141,2153848,43.73
20,89,ASIANHOTNR,EQ,8549,3405,39.83
20,90,ASIANPAINT,EQ,871746,560256,64.27
20,91,ASIANTILES,EQ,201,201,100.00
20,92,ASSAMCO,EQ,382608,230164,60.16
20,93,ASTEC,EQ,12369,11137,90.04
20,94,ASTRAL,EQ,8126,5199,63.98
20,95,ASTRAMICRO,EQ,1063961,723716,68.02
20,96,ASTRAZEN,EQ,34974,11489,32.85
20,97,ATFL,EQ,15467,12709,82.17
20,98,ATLANTA,EQ,105428,85724,81.31
20,99,ATLASCYCLE,EQ,33186,5705,17.19
20,100,ATUL,EQ,91014,48734,53.55
20,101,ATULAUTO,EQ,2427,1395,57.48
20,102,AURIONPRO,EQ,2142,1928,90.01
20,103,AUROPHARMA,EQ,2002005,585481,29.24
20,104,AUTOAXLES,EQ,6551,2700,41.22
20,105,AUTOIND,EQ,86883,63058,72.58
20,106,AUTOLITIND,EQ,848,450,53.07
20,107,AVTNPL,EQ,43189,35868,83.05
20,108,AXIS-IT&T,EQ,172,171,99.42
20,109,AXISBANK,EQ,1196919,262733,21.95
20,110,AXISGOLD,EQ,160,107,66.88
20,111,BAFNAPHARM,EQ,32664,30284,92.71
20,112,BAGFILMS,EQ,93947,80935,86.15
20,113,BAJAJ-AUTO,EQ,399483,272343,68.17
20,114,BAJAJCORP,EQ,218151,178648,81.89
20,115,BAJAJELEC,EQ,98741,42309,42.85
20,116,BAJAJFINSV,EQ,31219,22496,72.06
20,117,BAJAJHIND,EQ,1788381,867217,48.49
20,118,BAJAJHLDNG,EQ,38535,30911,80.22
20,119,BAJFINANCE,EQ,29549,27081,91.65
20,120,BALAJITELE,EQ,300601,133965,44.57
20,121,BALAMINES,EQ,10002,7175,71.74
20,122,BALKRISIND,EQ,30350,22408,73.83
20,123,BALLARPUR,EQ,788186,447851,56.82
20,124,BALMLAWRIE,EQ,16397,9551,58.25
20,125,BALPHARMA,EQ,2943,2480,84.27
20,126,BALRAMCHIN,EQ,525858,297719,56.62
20,127,BANARISUG,EQ,12,6,50.00
20,128,BANCOINDIA,EQ,42504,24927,58.65
20,129,BANG,EQ,433,433,100.00
20,130,BANKBARODA,EQ,1275258,330764,25.94
20,131,BANKBEES,EQ,1190,865,72.69
20,132,BANKINDIA,EQ,3635200,918768,25.27
20,133,BANSWRAS,EQ,1631,1083,66.40
20,134,BARTRONICS,EQ,28156,22281,79.13
20,135,BASF,EQ,11294,7446,65.93
20,136,BASML,EQ,350,250,71.43
20,137,BATAINDIA,EQ,61154,24763,40.49
20,138,BAYERCROP,EQ,36262,33238,91.66
20,139,BBTC,EQ,24193,16790,69.40
20,140,BEDMUTHA,EQ,2502,2502,100.00
20,141,BEL,EQ,62801,45160,71.91
20,142,BEML,EQ,560443,70229,12.53
20,143,BEPL,EQ,1020,1020,100.00
20,144,BERGEPAINT,EQ,52737,40075,75.99
20,145,BFINVEST,EQ,31415,19459,61.94
20,146,BFUTILITIE,EQ,89341,40955,45.84
20,147,BGRENERGY,EQ,282417,79646,28.20
20,148,BHAGYNAGAR,EQ,6001,5900,98.32
20,149,BHARATFORG,EQ,568030,244549,43.05
20,150,BHARATGEAR,EQ,1182,852,72.08
20,151,BHARATRAS,EQ,2276,2263,99.43
20,152,BHARTIARTL,EQ,4399124,1881586,42.77
20,153,BHEL,EQ,4876153,350340,7.18
20,154,BHUSANSTL,EQ,26091,1445,5.54
20,155,BIL,EQ,11606,1999,17.22
20,156,BILENERGY,EQ,1700,1700,100.00
20,157,BIMETAL,EQ,387,183,47.29
20,158,BINDALAGRO,EQ,34822,17696,50.82
20,159,BIOCON,EQ,1025293,266206,25.96
20,160,BIRLACORPN,EQ,6733,5146,76.43
20,161,BIRLAMONEY,EQ,11517,7177,62.32
20,162,BLISSGVS,EQ,20922,15564,74.39
20,163,BLKASHYAP,EQ,34033,22910,67.32
20,164,BLUEDART,EQ,5469,3672,67.14
20,165,BLUESTARCO,EQ,253422,229889,90.71
20,166,BLUESTINFO,EQ,7555,4105,54.33
20,167,BOMDYEING,EQ,1835379,629526,34.30
20,168,BOSCHLTD,EQ,2480,1779,71.73
20,169,BPCL,EQ,951211,457948,48.14
20,170,BPL,EQ,267053,149541,56.00
20,171,BRANDHOUSE,EQ,29493,28322,96.03
20,172,BRFL,EQ,5876,3905,66.46
20,173,BRIGADE,EQ,142348,68200,47.91
20,174,BRITANNIA,EQ,34200,24415,71.39
20,175,BROOKS,EQ,134164,57052,42.52
20,176,BSL,EQ,9906,7192,72.60
20,177,BSLGOLDETF,EQ,86,61,70.93
20,178,BSLIMITED,EQ,688564,156775,22.77
20,179,BSLNIFTY,EQ,3353,1885,56.22
20,180,BURNPUR,EQ,17308,13118,75.79
20,181,BUTTERFLY,EQ,42,42,100.00
20,182,CADILAHC,EQ,43647,29538,67.67
20,183,CAIRN,EQ,3725841,3382138,90.78
20,184,CANBK,EQ,3179988,806756,25.37
20,185,CANFINHOME,EQ,25750,18137,70.43
20,186,CANTABIL,EQ,1693,1132,66.86
20,187,CAPF,EQ,32269,27444,85.05
20,188,CARBORUNIV,EQ,19672,9276,47.15
20,189,CARERATING,EQ,16472,13858,84.13
20,190,CASTROLIND,EQ,99784,80963,81.14
20,191,CCL,EQ,266644,177948,66.74
20,192,CEATLTD,EQ,1198672,274272,22.88
20,193,CEBBCO,EQ,46668,34631,74.21
20,194,CELESTIAL,EQ,43351,36939,85.21
20,195,CENTENKA,EQ,249714,83746,33.54
20,196,CENTRALBK,EQ,458654,180226,39.29
20,197,CENTUM,EQ,5629,4153,73.78
20,198,CENTURYPLY,EQ,4025623,2000453,49.69
20,199,CENTURYTEX,EQ,542329,158628,29.25
20,200,CERA,EQ,35536,27264,76.72
20,201,CEREBRAINT,EQ,5827,5323,91.35
20,202,CESC,EQ,342626,194218,56.69
20,203,CGCL,EQ,1972,562,28.50
20,204,CHAMBLFERT,EQ,278963,147215,52.77
20,205,CHEMFALKAL,EQ,21478,5402,25.15
20,206,CHENNPETRO,EQ,302731,166370,54.96
20,207,CHESLINTEX,EQ,23100,14900,64.50
20,208,CHOLAFIN,EQ,24165,16204,67.06
20,209,CHROMATIC,EQ,6535,6535,100.00
20,210,CINELINE,EQ,1304,943,72.32
20,211,CINEVISTA,EQ,9749,7849,80.51
20,212,CIPLA,EQ,1115634,662051,59.34
20,213,CLNINDIA,EQ,12080,9285,76.86
20,214,CLUTCHAUTO,EQ,9602,7136,74.32
20,215,CMAHENDRA,EQ,144912,66261,45.72
20,216,CMC,EQ,8440,4341,51.43
20,217,CNOVAPETRO,EQ,500,500,100.00
