Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10052018,490164776,0001717
Trade Date <10-MAY-2018>,Settlement Type <N>,Settlement No <2018088>,Settlement Date <14-MAY-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,74550,45652,61.24
20,2,21STCENMGM,EQ,1905,1455,76.38
20,3,3IINFOTECH,EQ,1715544,904627,52.73
20,4,3MINDIA,EQ,916,685,74.78
20,5,3PLAND,EQ,1341,1340,99.93
20,6,5PAISA,EQ,10835,6699,61.83
20,7,63MOONS,EQ,154768,57593,37.21
20,8,8KMILES,EQ,140151,57945,41.34
20,9,A2ZINFRA,EQ,473860,212157,44.77
20,10,AARTIDRUGS,EQ,1741,1106,63.53
20,11,AARTIIND,EQ,24573,18002,73.26
20,12,AARVEEDEN,EQ,12867,8803,68.42
20,13,AARVI,SM,4000,4000,100.00
20,14,ABAN,EQ,1472950,312320,21.20
20,15,ABB,EQ,81074,60881,75.09
20,16,ABBOTINDIA,EQ,8278,6767,81.75
20,17,ABCAPITAL,EQ,1767847,1028532,58.18
20,18,ABFRL,EQ,968777,315645,32.58
20,19,ACC,EQ,241543,69241,28.67
20,20,ACCELYA,EQ,2281,1826,80.05
20,21,ACCORD,SM,4000,2000,50.00
20,22,ACE,EQ,288289,77788,26.98
20,23,ADANIENT,EQ,4815033,617586,12.83
20,24,ADANIPORTS,EQ,1552936,648719,41.77
20,25,ADANIPOWER,EQ,17829555,5633975,31.60
20,26,ADANITRANS,EQ,2608475,461485,17.69
20,27,ADFFOODS,EQ,85206,36569,42.92
20,28,ADHUNIK,EQ,31172,19576,62.80
20,29,ADHUNIKIND,EQ,38770,17419,44.93
20,30,ADLABS,EQ,32211,11265,34.97
20,31,ADORWELD,EQ,7603,4363,57.39
20,32,ADROITINFO,EQ,3994,3659,91.61
20,33,ADSL,EQ,8988,7270,80.89
20,34,ADVANIHOTR,EQ,15158,9778,64.51
20,35,ADVENZYMES,EQ,101585,43826,43.14
20,36,AEGISCHEM,EQ,157760,94113,59.66
20,37,AFL,EQ,8295,7409,89.32
20,38,AGCNET,EQ,5113,4526,88.52
20,39,AGLSL,EQ,163417,77173,47.22
20,40,AGRITECH,EQ,10564,8344,78.99
20,41,AGROPHOS,SM,54000,30000,55.56
20,42,AHLEAST,EQ,2110,1547,73.32
