Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09052014,354861658,0001359
Trade Date <09-MAY-2014>,Settlement Type <N>,Settlement No <2014086>,Settlement Date <13-MAY-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,99603,22574,22.66
20,2,3IINFOTECH,EQ,679613,379362,55.82
20,3,3MINDIA,EQ,184,137,74.46
20,4,8KMILES,EQ,1455,1120,76.98
20,5,A2ZMES,EQ,209534,116166,55.44
20,6,AARTIDRUGS,EQ,39673,14920,37.61
20,7,AARTIIND,EQ,98626,57414,58.21
20,8,AARVEEDEN,EQ,3588,2214,61.71
20,9,ABAN,EQ,891164,247872,27.81
20,10,ABB,EQ,101998,41258,40.45
20,11,ABBOTINDIA,EQ,1092,888,81.32
20,12,ABCIL,EQ,159433,43859,27.51
20,13,ABGSHIP,EQ,115282,76797,66.62
20,14,ABIRLANUVO,EQ,128526,56034,43.60
20,15,ACC,EQ,305740,135825,44.43
20,16,ACCELYA,EQ,8331,5893,70.74
20,17,ACE,EQ,417751,241545,57.82
20,18,ACROPETAL,EQ,118455,68770,58.06
20,19,ADANIENT,EQ,6460335,2036371,31.52
20,20,ADANIPORTS,EQ,8272339,2833036,34.25
20,21,ADANIPOWER,EQ,13392390,4081414,30.48
20,22,ADFFOODS,EQ,3518,2149,61.09
20,23,ADHUNIK,EQ,35656,22106,62.00
20,24,ADORWELD,EQ,3741,2317,61.94
20,25,ADSL,EQ,23930,20912,87.39
20,26,ADVANIHOTR,EQ,3590,3520,98.05
20,27,ADVANTA,EQ,151150,41214,27.27
20,28,AEGISCHEM,EQ,75999,36511,48.04
20,29,AFL,EQ,2280,1855,81.36
20,30,AFTEK,EQ,394256,278055,70.53
20,31,AGCNET,EQ,2458,1780,72.42
20,32,AGRODUTCH,EQ,1115,1115,100.00
20,33,AHLEAST,EQ,182,91,50.00
20,34,AHLUCONT,EQ,53506,39098,73.07
20,35,AHLWEST,EQ,1172,867,73.98
20,36,AHMEDFORGE,EQ,1102440,250537,22.73
20,37,AIAENG,EQ,21975,11822,53.80
20,38,AIL,EQ,89338,62436,69.89
20,39,AJANTPHARM,EQ,113327,65277,57.60
20,40,AKZOINDIA,EQ,1799,1225,68.09
20,41,ALBK,EQ,8132246,2077646,25.55
20,42,ALCHEM,EQ,33006,19531,59.17
20,43,ALEMBICLTD,EQ,319339,167206,52.36
20,44,ALICON,EQ,9639,7893,81.89
20,45,ALKALI,EQ,3369,2884,85.60
20,46,ALKYLAMINE,EQ,3602,3129,86.87
20,47,ALLCARGO,EQ,8233,6692,81.28
20,48,ALLSEC,EQ,1996,1330,66.63
20,49,ALOKTEXT,EQ,3274667,1541833,47.08
20,50,ALPSINDUS,EQ,50,50,100.00
20,51,ALSTOMT&D,EQ,51821,28313,54.64
20,52,AMARAJABAT,EQ,100424,85621,85.26
20,53,AMBIKCO,EQ,1597,1229,76.96
20,54,AMBUJACEM,EQ,2239453,879283,39.26
20,55,AMDIND,EQ,10612,10102,95.19
20,56,AMRUTANJAN,EQ,15615,12095,77.46
20,57,AMTEKAUTO,EQ,1692313,682742,40.34
20,58,AMTEKINDIA,EQ,712145,252622,35.47
20,59,AMTL,EQ,4269,4265,99.91
20,60,ANANTRAJ,EQ,1387487,537682,38.75
20,61,ANDHRABANK,EQ,6154405,1208337,19.63
20,62,ANDHRACEMT,EQ,4577,4435,96.90
20,63,ANDHRSUGAR,EQ,34367,21664,63.04
20,64,ANKITMETAL,EQ,4116,2101,51.04
20,65,ANSALAPI,EQ,212633,138341,65.06
