Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04012017,365143774,0001633
Trade Date <04-JAN-2017>,Settlement Type <N>,Settlement No <2017003>,Settlement Date <06-JAN-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,56908,50758,89.19
20,2,3IINFOTECH,EQ,579890,321167,55.38
20,3,3MINDIA,EQ,892,567,63.57
20,4,8KMILES,EQ,84066,38898,46.27
20,5,A2ZINFRA,EQ,1287356,365886,28.42
20,6,AARTIDRUGS,EQ,3228,2571,79.65
20,7,AARTIIND,EQ,131937,116507,88.31
20,8,AARVEEDEN,EQ,58605,24775,42.27
20,9,ABAN,EQ,3793051,639487,16.86
20,10,ABB,EQ,14219,9546,67.14
20,11,ABBOTINDIA,EQ,1012,579,57.21
20,12,ABFRL,EQ,327354,238535,72.87
20,13,ABGSHIP,EQ,376370,103406,27.47
20,14,ABIRLANUVO,EQ,202979,69678,34.33
20,15,ACC,EQ,204877,77055,37.61
20,16,ACCELYA,EQ,1658,1575,94.99
20,17,ACE,EQ,289070,118445,40.97
20,18,ADANIENT,EQ,2179592,490008,22.48
20,19,ADANIPORTS,EQ,2741205,1634460,59.63
20,20,ADANIPOWER,EQ,9124470,2672866,29.29
20,21,ADANITRANS,EQ,862886,413518,47.92
20,22,ADFFOODS,EQ,79225,29837,37.66
20,23,ADHUNIK,EQ,30491,23328,76.51
20,24,ADHUNIKIND,EQ,44509,230,0.52
20,25,ADI,EQ,13288,8840,66.53
20,26,ADLABS,EQ,229902,122320,53.21
20,27,ADORWELD,EQ,2581,1978,76.64
20,28,ADVANIHOTR,EQ,555,313,56.40
20,29,ADVENZYMES,EQ,114550,53137,46.39
20,30,AEGISCHEM,EQ,197580,131132,66.37
20,31,AFL,EQ,9673,4389,45.37
20,32,AGARIND,EQ,4182,3165,75.68
20,33,AGCNET,EQ,5107,3722,72.88
20,34,AGRITECH,EQ,1796,1600,89.09
20,35,AGROPHOS,SM,336000,294000,87.50
20,36,AHLEAST,EQ,582,280,48.11
20,37,AHLUCONT,EQ,11078,6721,60.67
20,38,AHLWEST,EQ,1260,1226,97.30
20,39,AIAENG,EQ,66996,49281,73.56
20,40,AIFL,EQ,45583,11303,24.80
20,41,AJANTPHARM,EQ,78876,21262,26.96
20,42,AJMERA,EQ,47935,30561,63.76
20,43,AKSHOPTFBR,EQ,2364874,903119,38.19
20,44,AKZOINDIA,EQ,3027,2333,77.07
20,45,ALANKIT,EQ,1265539,184767,14.60
20,46,ALBERTDAVD,EQ,2929,2339,79.86
20,47,ALBK,EQ,2436310,546452,22.43
20,48,ALCHEM,EQ,6317,3990,63.16
20,49,ALEMBICLTD,EQ,130506,74898,57.39
20,50,ALICON,EQ,2744,1847,67.31
20,51,ALKALI,EQ,11498,6659,57.91
20,52,ALKEM,EQ,14271,9776,68.50
20,53,ALKYLAMINE,EQ,9183,7349,80.03
20,54,ALLCARGO,EQ,53627,23242,43.34
20,55,ALLSEC,EQ,57044,25744,45.13
20,56,ALMONDZ,EQ,2649,2421,91.39
20,57,ALOKTEXT,EQ,2746665,1012631,36.87
20,58,ALPHAGEO,EQ,6626,3547,53.53
20,59,ALPSINDUS,EQ,50471,35296,69.93
20,60,AMARAJABAT,EQ,372046,172592,46.39
20,61,AMBIKCO,EQ,1893,1131,59.75
20,62,AMBUJACEM,EQ,2063229,1137241,55.12
20,63,AMDIND,EQ,12629,8371,66.28
20,64,AMRUTANJAN,EQ,3410,2407,70.59
20,65,AMTEKAUTO,EQ,1347946,466338,34.60
20,66,AMTL,EQ,132700,47482,35.78
20,67,ANANTRAJ,EQ,1124827,410899,36.53
20,68,ANDHRABANK,EQ,1491105,468237,31.40
20,69,ANDHRACEMT,EQ,227508,157688,69.31
20,70,ANDHRSUGAR,EQ,64084,28771,44.90
20,71,ANGIND,EQ,11610,9508,81.89
20,72,ANKITMETAL,EQ,52214,48426,92.75
20,73,ANSALAPI,EQ,216699,165743,76.49
20,74,ANSALHSG,EQ,105953,41607,39.27
