Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29092017,476674905,0001648
Trade Date <29-SEP-2017>,Settlement Type <N>,Settlement No <2017186>,Settlement Date <04-OCT-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,834826,237178,28.41
20,2,3IINFOTECH,EQ,589878,382048,64.77
20,3,3MINDIA,EQ,1021,935,91.58
20,4,63MOONS,EQ,202118,81653,40.40
20,5,8KMILES,EQ,196809,60776,30.88
20,6,A2ZINFRA,EQ,1142102,409348,35.84
20,7,AARTIDRUGS,EQ,2321,1854,79.88
20,8,AARTIIND,EQ,33705,16592,49.23
20,9,ABAN,EQ,1003544,154659,15.41
20,10,ABB,EQ,28770,13110,45.57
20,11,ABBOTINDIA,EQ,5468,4166,76.19
20,12,ABCAPITAL,EQ,4999893,2106637,42.13
20,13,ABFRL,EQ,386454,264184,68.36
20,14,ACC,EQ,642879,213625,33.23
20,15,ACCELYA,EQ,5170,2860,55.32
20,16,ACCORD,SM,2000,2000,100.00
20,17,ACE,EQ,412929,182956,44.31
20,18,ACEINTEG,SM,3000,3000,100.00
20,19,ADANIENT,EQ,2668774,462948,17.35
20,20,ADANIPORTS,EQ,2109890,1010609,47.90
20,21,ADANIPOWER,EQ,5518065,1120099,20.30
20,22,ADANITRANS,EQ,1647445,642682,39.01
20,23,ADFFOODS,EQ,133682,54535,40.79
20,24,ADHUNIK,EQ,39265,29482,75.08
20,25,ADHUNIKIND,EQ,995,995,100.00
20,26,ADLABS,EQ,217332,70957,32.65
20,27,ADORWELD,EQ,45653,12121,26.55
20,28,ADSL,EQ,38337,32712,85.33
20,29,ADVANIHOTR,EQ,5910,3904,66.06
20,30,ADVENZYMES,EQ,157751,50651,32.11
20,31,AEGISCHEM,EQ,746023,304653,40.84
20,32,AGCNET,EQ,1374,973,70.82
20,33,AGLSL,EQ,2920,1666,57.05
20,34,AGRITECH,EQ,32926,19429,59.01
20,35,AHLEAST,EQ,242,222,91.74
20,36,AHLUCONT,EQ,72420,52878,73.02
20,37,AHLWEST,EQ,3746,3177,84.81
20,38,AIAENG,EQ,18128,13766,75.94
20,39,AIFL,EQ,73209,36740,50.19
20,40,AIRAN,SM,6000,4000,66.67
20,41,AJANTPHARM,EQ,145715,40504,27.80
20,42,AJMERA,EQ,84559,60364,71.39
20,43,AKASH,SM,1000,1000,100.00
20,44,AKSHARCHEM,EQ,5495,2867,52.17
20,45,AKSHOPTFBR,EQ,1033148,707524,68.48
20,46,AKZOINDIA,EQ,42686,30757,72.05
20,47,ALANKIT,EQ,2628945,200758,7.64
20,48,ALBERTDAVD,EQ,2105,996,47.32
20,49,ALBK,EQ,1491317,194977,13.07
20,50,ALCHEM,EQ,30098,19467,64.68
20,51,ALEMBICLTD,EQ,319037,161557,50.64
20,52,ALICON,EQ,716,503,70.25
20,53,ALKEM,EQ,25694,14224,55.36
20,54,ALKYLAMINE,EQ,2552,2046,80.17
20,55,ALLCARGO,EQ,43973,22970,52.24
20,56,ALLSEC,EQ,6713,5321,79.26
20,57,ALMONDZ,EQ,2768,1970,71.17
20,58,ALOKTEXT,EQ,2960996,1611746,54.43
20,59,ALPA,EQ,31609,23698,74.97
20,60,ALPHAGEO,EQ,9644,4941,51.23
20,61,ALPSINDUS,EQ,20340,15438,75.90
20,62,AMARAJABAT,EQ,960223,827979,86.23
20,63,AMBIKCO,EQ,4734,3248,68.61
20,64,AMBUJACEM,EQ,2334479,756250,32.39
20,65,AMDIND,EQ,70934,37747,53.21
20,66,AMRUTANJAN,EQ,2209,1928,87.28
20,67,AMTEKAUTO,EQ,790950,299301,37.84
20,68,ANANTRAJ,EQ,818366,267631,32.70
20,69,ANDHRABANK,EQ,3628484,451583,12.45
20,70,ANDHRSUGAR,EQ,16655,10991,65.99
20,71,ANIKINDS,EQ,14833,14833,100.00
20,72,ANSALAPI,EQ,193223,101585,52.57
20,73,ANSALHSG,EQ,32405,12565,38.77
20,74,APARINDS,EQ,11944,8643,72.36
20,75,APCL,EQ,626,329,52.56
20,76,APCOTEXIND,EQ,4401,2439,55.42
20,77,APEX,EQ,164324,69265,42.15
20,78,APLAPOLLO,EQ,13184,6823,51.75
20,79,APLLTD,EQ,41596,31344,75.35
20,80,APOLLOHOSP,EQ,282914,140762,49.75
20,81,APOLLOTYRE,EQ,2881800,742874,25.78
20,82,APOLSINHOT,EQ,1113,767,68.91
20,83,APTECHT,EQ,312932,60767,19.42
20,84,ARCHIDPLY,EQ,28985,13029,44.95
20,85,ARCHIES,EQ,59669,38491,64.51
20,86,ARCOTECH,EQ,413370,194122,46.96
20,87,ARIES,EQ,24483,13796,56.35
20,88,ARIHANTSUP,EQ,560667,153967,27.46
20,89,ARMANFIN,EQ,5235,4089,78.11
20,90,AROGRANITE,EQ,9317,7827,84.01
20,91,ARROWGREEN,EQ,13278,6172,46.48
20,92,ARROWTEX,EQ,9722,6291,64.71
20,93,ARSHIYA,EQ,84229,70181,83.32
20,94,ARSSINFRA,EQ,364107,117214,32.19
20,95,ARVIND,EQ,911931,250208,27.44
20,96,ARVSMART,EQ,50453,26331,52.19
20,97,ASAHIINDIA,EQ,57088,40372,70.72
20,98,ASAHISONG,EQ,4996,4311,86.29
20,99,ASAL,EQ,240401,72702,30.24
20,100,ASHAPURMIN,EQ,73446,58842,80.12
20,101,ASHIANA,EQ,23123,16626,71.90
20,102,ASHIMASYN,EQ,132102,104145,78.84
20,103,ASHOKA,EQ,37581,20728,55.16
20,104,ASHOKLEY,EQ,25414993,9719591,38.24
20,105,ASIANHOTNR,EQ,244,140,57.38
20,106,ASIANPAINT,EQ,791548,418425,52.86
20,107,ASIANTILES,EQ,212778,185104,86.99
20,108,ASPINWALL,EQ,1370,1284,93.72
20,109,ASSAMCO,EQ,239721,154260,64.35
20,110,ASTEC,EQ,28226,15090,53.46
20,111,ASTRAL,EQ,28567,17880,62.59
20,112,ASTRAMICRO,EQ,104252,42493,40.76
20,113,ASTRAZEN,EQ,3758,2587,68.84
20,114,ATFL,EQ,3151,1806,57.32
20,115,ATLANTA,EQ,246912,84696,34.30
20,116,ATUL,EQ,33321,28910,86.76
20,117,ATULAUTO,EQ,48422,22122,45.69
20,118,AUBANK,EQ,396142,168728,42.59
20,119,AURIONPRO,EQ,30668,19296,62.92
20,120,AUROPHARMA,EQ,5459838,2058250,37.70
20,121,AUSOMENT,EQ,175680,66785,38.02
20,122,AUTOAXLES,EQ,24752,10693,43.20
20,123,AVANTIFEED,EQ,59800,32689,54.66
20,124,AVTNPL,EQ,115292,72880,63.21
20,125,AXISBANK,EQ,11578743,8627869,74.51
20,126,AXISCADES,EQ,61384,39636,64.57
20,127,AXISGOLD,EQ,171,163,95.32
20,128,AXISNIFTY,EQ,103,73,70.87
20,129,AYMSYNTEX,EQ,13659,10996,80.50
20,130,BAGFILMS,EQ,84553,40601,48.02
20,131,BAJAJ-AUTO,EQ,368325,139875,37.98
20,132,BAJAJCORP,EQ,114485,86320,75.40
20,133,BAJAJELEC,EQ,136218,48498,35.60
