Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31102017,669698712,0001662
Trade Date <31-OCT-2017>,Settlement Type <N>,Settlement No <2017206>,Settlement Date <02-NOV-2017>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,228471,117315,51.35
20,2,3IINFOTECH,EQ,939695,595227,63.34
20,3,3MINDIA,EQ,1354,1187,87.67
20,4,63MOONS,EQ,1521336,289931,19.06
20,5,8KMILES,EQ,1460394,310220,21.24
20,6,A2ZINFRA,EQ,635712,331428,52.13
20,7,AARTIDRUGS,EQ,3398,2044,60.15
20,8,AARTIIND,EQ,53840,44622,82.88
20,9,AARVI,SM,6000,4000,66.67
20,10,ABAN,EQ,1640318,323179,19.70
20,11,ABB,EQ,120291,74409,61.86
20,12,ABBOTINDIA,EQ,428,282,65.89
20,13,ABCAPITAL,EQ,1587498,1129536,71.15
20,14,ABFRL,EQ,602557,436619,72.46
20,15,ACC,EQ,230679,81999,35.55
20,16,ACCELYA,EQ,3033,2745,90.50
20,17,ACCORD,SM,6000,4000,66.67
20,18,ACE,EQ,442214,207181,46.85
20,19,ACEINTEG,SM,33000,33000,100.00
20,20,ADANIENT,EQ,2930305,618855,21.12
20,21,ADANIPORTS,EQ,3418248,2609911,76.35
20,22,ADANIPOWER,EQ,12858464,4094794,31.85
20,23,ADANITRANS,EQ,602860,375902,62.35
20,24,ADFFOODS,EQ,536006,181367,33.84
20,25,ADHUNIK,EQ,101798,89580,88.00
20,26,ADLABS,EQ,791514,400181,50.56
20,27,ADORWELD,EQ,86395,24720,28.61
20,28,ADSL,EQ,54926,35260,64.20
20,29,ADVANIHOTR,EQ,23985,19460,81.13
20,30,ADVENZYMES,EQ,400452,164445,41.06
20,31,AEGISCHEM,EQ,332130,180424,54.32
20,32,AGCNET,EQ,10970,10601,96.64
20,33,AGLSL,EQ,11555,6566,56.82
20,34,AGRITECH,EQ,141498,69721,49.27
20,35,AGROPHOS,SM,630000,582000,92.38
20,36,AHLEAST,EQ,1174,1138,96.93
20,37,AHLUCONT,EQ,56295,42556,75.59
20,38,AHLWEST,EQ,1726,1253,72.60
20,39,AIAENG,EQ,24477,16804,68.65
20,40,AIFL,EQ,60294,12292,20.39
20,41,AIRAN,SM,4000,4000,100.00
20,42,AIROLAM,SM,30000,27000,90.00
20,43,AJANTPHARM,EQ,907627,181211,19.97
20,44,AJMERA,EQ,131583,48482,36.85
20,45,AKASH,SM,5000,0,0.00
20,46,AKSHARCHEM,EQ,15089,8026,53.19
20,47,AKSHOPTFBR,EQ,4384159,1823103,41.58
20,48,AKZOINDIA,EQ,8060,3977,49.34
20,49,ALANKIT,EQ,1530038,255208,16.68
20,50,ALBERTDAVD,EQ,4029,3164,78.53
20,51,ALBK,EQ,2873568,370824,12.90
20,52,ALCHEM,EQ,78120,53498,68.48
20,53,ALEMBICLTD,EQ,449324,250393,55.73
20,54,ALICON,EQ,19393,10115,52.16
20,55,ALKEM,EQ,27963,7995,28.59
20,56,ALKYLAMINE,EQ,65481,39495,60.32
20,57,ALLCARGO,EQ,544736,310620,57.02
20,58,ALLSEC,EQ,14243,8533,59.91
20,59,ALMONDZ,EQ,28812,20432,70.91
20,60,ALOKTEXT,EQ,10917987,6572704,60.20
20,61,ALPA,EQ,24530,18856,76.87
20,62,ALPHAGEO,EQ,22128,15990,72.26
20,63,ALPSINDUS,EQ,37568,29902,79.59
20,64,AMARAJABAT,EQ,1073743,430325,40.08
20,65,AMBIKCO,EQ,2721,2034,74.75
20,66,AMBUJACEM,EQ,3084319,1309357,42.45
20,67,AMDIND,EQ,37855,22151,58.52
20,68,AMRUTANJAN,EQ,2453,1403,57.20
20,69,AMTEKAUTO,EQ,1545442,331691,21.46
20,70,ANANTRAJ,EQ,1333037,528415,39.64
20,71,ANDHRABANK,EQ,3539056,402911,11.38
20,72,ANDHRSUGAR,EQ,506937,159891,31.54
20,73,ANIKINDS,EQ,36450,32055,87.94
20,74,ANSALAPI,EQ,128187,86215,67.26
20,75,ANSALHSG,EQ,22650,11928,52.66
20,76,APARINDS,EQ,18239,14427,79.10
20,77,APCL,EQ,4514,2466,54.63
20,78,APCOTEXIND,EQ,4480,2842,63.44
20,79,APEX,EQ,108783,47026,43.23
20,80,APLAPOLLO,EQ,7613,5131,67.40
20,81,APLLTD,EQ,10138,4911,48.44
20,82,APOLLOHOSP,EQ,169921,94740,55.76
20,83,APOLLOTYRE,EQ,1474552,492300,33.39
20,84,APOLSINHOT,EQ,1747,1491,85.35
20,85,APTECHT,EQ,472360,115294,24.41
20,86,ARCHIDPLY,EQ,48958,30702,62.71
20,87,ARCHIES,EQ,187373,90401,48.25
20,88,ARCOTECH,EQ,3400596,1531100,45.02
20,89,ARIES,EQ,844616,225433,26.69
20,90,ARIHANTSUP,EQ,181253,54839,30.26
20,91,ARMANFIN,EQ,16156,13847,85.71
20,92,AROGRANITE,EQ,37038,24031,64.88
20,93,ARROWGREEN,EQ,7858,4003,50.94
20,94,ARROWTEX,EQ,28226,15494,54.89
20,95,ARSHIYA,EQ,76397,56079,73.40
20,96,ARSSINFRA,EQ,72824,37177,51.05
20,97,ARVIND,EQ,575387,111451,19.37
20,98,ARVSMART,EQ,57155,36903,64.57
20,99,ASAHIINDIA,EQ,65664,40286,61.35
