Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29042011,321232846,0001406
Trade Date <29-APR-2011>,Settlement Type <N>,Settlement No <2011080>,Settlement Date <03-MAY-2011>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,1551,1089,70.21
20,2,3IINFOTECH,EQ,4481199,1000707,22.33
20,3,3MINDIA,EQ,674,426,63.20
20,4,A2ZMES,EQ,32169,17702,55.03
20,5,AARTIDRUGS,EQ,6056,2960,48.88
20,6,AARTIIND,EQ,210641,73929,35.10
20,7,AARVEEDEN,EQ,3341,2070,61.96
20,8,ABAN,EQ,833213,160103,19.22
20,9,ABB,EQ,116682,32672,28.00
20,10,ABBOTINDIA,EQ,3276,1969,60.10
20,11,ABCIL,EQ,13852,9191,66.35
20,12,ABGSHIP,EQ,149487,21675,14.50
20,13,ABHISHEK,EQ,16308,4254,26.09
20,14,ABIRLANUVO,EQ,94497,75885,80.30
20,15,ABSHEKINDS,EQ,95171,54754,57.53
20,16,ACC,EQ,1735515,1518599,87.50
20,17,ACE,EQ,49511,29446,59.47
20,18,ACKRUTI,EQ,27127,17810,65.65
20,19,ACROPETAL,EQ,409769,200184,48.85
20,20,ADANIENT,EQ,381900,246290,64.49
20,21,ADANIPOWER,EQ,415841,285336,68.62
20,22,ADFFOODS,EQ,5826,4845,83.16
20,23,ADHUNIK,EQ,198625,80469,40.51
20,24,ADORWELD,EQ,7057,3723,52.76
20,25,ADSL,EQ,28396,28396,100.00
20,26,ADVANIHOTR,EQ,8091,5450,67.36
20,27,ADVANTA,EQ,30783,13293,43.18
20,28,AEGISCHEM,EQ,54282,6192,11.41
20,29,AFL,EQ,5203,3462,66.54
20,30,AFTEK,EQ,139492,78332,56.16
20,31,AGCNET,EQ,1001,926,92.51
20,32,AHLEAST,EQ,2906,2905,99.97
20,33,AHLUCONT,EQ,14811,11032,74.49
20,34,AHLWEST,EQ,2837,2665,93.94
20,35,AHMEDFORGE,EQ,68830,42171,61.27
20,36,AIAENG,EQ,40667,38989,95.87
20,37,AJANTPHARM,EQ,88675,30722,34.65
20,38,AJMERA,EQ,26057,15155,58.16
20,39,AKZOINDIA,EQ,8539,7708,90.27
20,40,ALBK,EQ,1234147,750385,60.80
20,41,ALCHEM,EQ,87288,50695,58.08
20,42,ALEMBICLTD,EQ,576259,315877,54.82
20,43,ALFALAVAL,EQ,2549,1781,69.87
20,44,ALKALI,EQ,28711,15813,55.08
20,45,ALKYLAMINE,EQ,119,89,74.79
20,46,ALLCARGO,EQ,4192,2738,65.31
20,47,ALLSEC,EQ,954,658,68.97
20,48,ALMONDZ,EQ,5615,3446,61.37
20,49,ALOKTEXT,EQ,29517520,6975048,23.63
20,50,ALPA,EQ,3291,3291,100.00
20,51,ALPHAGEO,EQ,4108,2315,56.35
20,52,AMAR,EQ,41169,24936,60.57
20,53,AMARAJABAT,EQ,22369,14563,65.10
20,54,AMARJOTHI,EQ,13602,10031,73.75
20,55,AMBIKCO,EQ,36238,20375,56.23
20,56,AMBUJACEM,EQ,63715525,54827953,86.05
20,57,AMDIND,EQ,13036,11862,90.99
20,58,AMLSTEEL,EQ,647,646,99.85
20,59,AMRUTANJAN,EQ,1095392,51556,4.71
20,60,AMTEKAUTO,EQ,182424,73625,40.36
20,61,AMTEKINDIA,EQ,254587,123082,48.35
20,62,ANANTRAJ,EQ,291540,148054,50.78
20,63,ANDHRABANK,EQ,514603,216242,42.02
20,64,ANDHRACEMT,EQ,70022,43700,62.41
20,65,ANDHRSUGAR,EQ,14784,11877,80.34
20,66,ANIKINDS,EQ,7043,6090,86.47
20,67,ANKURDRUGS,EQ,49759,29950,60.19
20,68,ANSALAPI,EQ,507390,323664,63.79
20,69,ANSALHSG,EQ,11485,6760,58.86
20,70,ANTGRAPHIC,EQ,152184,147184,96.71
20,71,APARINDS,EQ,2149,1567,72.92
20,72,APCOTEXIND,EQ,673,513,76.23
20,73,APIL,EQ,630647,114760,18.20
20,74,APLAB,EQ,250,250,100.00
20,75,APOLLOHOSP,EQ,22994,11628,50.57
20,76,APOLLOTYRE,EQ,2137333,925334,43.29
20,77,APPAPER,EQ,56157,44718,79.63
20,78,APTECHT,EQ,257747,60231,23.37
20,79,AQUA,EQ,133198,94499,70.95
20,80,ARCHIDPLY,EQ,15986,7215,45.13
20,81,ARCHIES,EQ,146506,99670,68.03
20,82,AREVAT&D,EQ,144505,60615,41.95
20,83,ARIES,EQ,4966,3095,62.32
20,84,ARIHANT,EQ,769,222,28.87
20,85,ARL,EQ,118647,85139,71.76
20,86,AROGRANITE,EQ,4583,4401,96.03
20,87,ARROWTEX,EQ,2884,2872,99.58
20,88,ARSHIYA,EQ,6547,4520,69.04
20,89,ARSSINFRA,EQ,223191,57575,25.80
20,90,ARVIND,EQ,2050413,407066,19.85
20,91,ASAHIINDIA,EQ,66805,51633,77.29
20,92,ASAL,EQ,14535,5170,35.57
20,93,ASHAPURMIN,EQ,77171,47922,62.10
20,94,ASHIMASYN,EQ,8752,7301,83.42
20,95,ASHOKA,EQ,2217,1807,81.51
20,96,ASHOKLEY,EQ,4416779,2353815,53.29
20,97,ASIANELEC,EQ,61396,33255,54.16
20,98,ASIANHOTNR,EQ,1204,904,75.08
20,99,ASIANPAINT,EQ,203523,155251,76.28
20,100,ASIANTILES,EQ,768,641,83.46
20,101,ASSAMCO,EQ,263956,181948,68.93
20,102,ASTEC,EQ,9529,4919,51.62
20,103,ASTRAL,EQ,13079,11784,90.10
20,104,ASTRAMICRO,EQ,140966,95292,67.60
20,105,ASTRAZEN,EQ,91,76,83.52
20,106,ATFL,EQ,2367,1942,82.04
20,107,ATLANTA,EQ,262316,146188,55.73
20,108,ATLASCYCLE,EQ,26009,7073,27.19
20,109,ATNINTER,EQ,6356,6347,99.86
20,110,ATUL,EQ,14721,10298,69.95
20,111,AURIONPRO,EQ,229,172,75.11
20,112,AUROPHARMA,EQ,477581,173450,36.32
20,113,AUSOMENT,EQ,1006,600,59.64
20,114,AUSTRAL,EQ,367480,223669,60.87
20,115,AUTOAXLES,EQ,6268,4110,65.57
20,116,AUTOIND,EQ,29962,18621,62.15
20,117,AUTOLITIND,EQ,12690,12479,98.34
20,118,AVANTI,EQ,177,141,79.66
20,119,AVENTIS,EQ,7081,6305,89.04
20,120,AVTNPL,EQ,44796,17738,39.60
20,121,AXIS-IT&T,EQ,3047,2401,78.80
20,122,AXISBANK,EQ,3098248,1726875,55.74
20,123,AXISGOLD,EQ,358,227,63.41
20,124,BAJAJ-AUTO,EQ,477427,277626,58.15
20,125,BAJAJCORP,EQ,33482,9276,27.70
20,126,BAJAJELEC,EQ,62258,49933,80.20
20,127,BAJAJFINSV,EQ,152408,59752,39.21
20,128,BAJAJHIND,EQ,990568,301800,30.47
20,129,BAJAJHLDNG,EQ,155620,138621,89.08
20,130,BAJFINANCE,EQ,11328,8486,74.91
20,131,BALAJITELE,EQ,360259,118693,32.95
20,132,BALAMINES,EQ,224361,102846,45.84
20,133,BALKRISIND,EQ,43814,26304,60.04
20,134,BALLARPUR,EQ,317250,191343,60.31
20,135,BALMLAWRIE,EQ,8450,5476,64.80
20,136,BALPHARMA,EQ,1435,934,65.09
20,137,BALRAMCHIN,EQ,644838,465266,72.15
20,138,BANARISUG,EQ,202,169,83.66
20,139,BANCOINDIA,EQ,9937,7388,74.35
20,140,BANG,EQ,5782,3470,60.01
20,141,BANKBARODA,EQ,810984,313811,38.70
20,142,BANKBARODA,IL,42354,42354,100.00
20,143,BANKBEES,EQ,1346,1122,83.36
20,144,BANKINDIA,EQ,593128,256487,43.24
20,145,BANSWRAS,EQ,9380,7540,80.38
20,146,BARTRONICS,EQ,108348,49160,45.37
20,147,BASF,EQ,14099,7156,50.76
20,148,BASML,EQ,2671,2035,76.19
20,149,BATAINDIA,EQ,1019517,131205,12.87
20,150,BATLIBOI,EQ,969,935,96.49
20,151,BAYERCROP,EQ,12609,11023,87.42
20,152,BBL,EQ,4475,2794,62.44
20,153,BBTC,EQ,8183,3601,44.01
20,154,BEDMUTHA,EQ,255889,120672,47.16
20,155,BEL,EQ,98465,33417,33.94
20,156,BELLCERATL,EQ,686,407,59.33
20,157,BEML,EQ,30652,12831,41.86
20,158,BEPL,EQ,64865,62845,96.89
20,159,BERGEPAINT,EQ,145348,67961,46.76
20,160,BFINVEST,EQ,28075,17463,62.20
20,161,BFUTILITIE,EQ,306603,65140,21.25
20,162,BGRENERGY,EQ,556150,147238,26.47
20,163,BHAGWATIHO,EQ,3466,3402,98.15
20,164,BHAGYNAGAR,EQ,79949,59863,74.88
20,165,BHARATFORG,EQ,125882,68682,54.56
20,166,BHARATGEAR,EQ,19228,8000,41.61
20,167,BHARATRAS,EQ,21323,2514,11.79
20,168,BHARTIARTL,EQ,3131520,1911709,61.05
