Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18072016,405218044,0001629
Trade Date <18-JUL-2016>,Settlement Type <N>,Settlement No <2016134>,Settlement Date <20-JUL-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,14699,11049,75.17
20,2,3IINFOTECH,EQ,1390525,816548,58.72
20,3,3MINDIA,EQ,437,364,83.30
20,4,8KMILES,EQ,15131,6149,40.64
20,5,A2ZINFRA,EQ,780698,258868,33.16
20,6,AARTIDRUGS,EQ,10473,5587,53.35
20,7,AARTIIND,EQ,264041,125300,47.45
20,8,AARVEEDEN,EQ,3814,2926,76.72
20,9,ABAN,EQ,745982,198966,26.67
20,10,ABB,EQ,62985,28407,45.10
20,11,ABBOTINDIA,EQ,627,398,63.48
20,12,ABFRL,EQ,3147501,2842127,90.30
20,13,ABGSHIP,EQ,494551,267199,54.03
20,14,ABIRLANUVO,EQ,682669,377843,55.35
20,15,ACC,EQ,182531,107665,58.98
20,16,ACCELYA,EQ,5530,5008,90.56
20,17,ACE,EQ,85421,48007,56.20
20,18,ADANIENT,EQ,3433362,524115,15.27
20,19,ADANIPORTS,EQ,3449057,1096389,31.79
20,20,ADANIPOWER,EQ,5761433,1978701,34.34
20,21,ADANITRANS,EQ,510951,327917,64.18
20,22,ADFFOODS,EQ,55461,40398,72.84
20,23,ADHUNIK,EQ,85667,62728,73.22
20,24,ADHUNIKIND,EQ,30685,206,0.67
20,25,ADI,EQ,13453,8318,61.83
20,26,ADLABS,EQ,88499,58748,66.38
20,27,ADORWELD,EQ,1100,956,86.91
20,28,ADSL,EQ,96778,29136,30.11
20,29,ADVANIHOTR,EQ,1305,969,74.25
20,30,ADVANTA,EQ,4761,1787,37.53
20,31,AEGISCHEM,EQ,539293,278392,51.62
20,32,AFL,EQ,5735,3548,61.87
20,33,AGARIND,EQ,27662,12032,43.50
20,34,AGCNET,EQ,4965,2488,50.11
20,35,AGRITECH,EQ,899,899,100.00
20,36,AGRODUTCH,EQ,9392,8252,87.86
20,37,AHLEAST,EQ,1099,617,56.14
20,38,AHLUCONT,EQ,9906,6744,68.08
20,39,AHLWEST,EQ,1277,982,76.90
20,40,AIAENG,EQ,37912,23289,61.43
20,41,AIFL,EQ,79272,19728,24.89
20,42,AIL,EQ,6421,5847,91.06
20,43,AJANTPHARM,EQ,405984,155879,38.40
20,44,AJMERA,EQ,25448,14575,57.27
20,45,AKSHOPTFBR,EQ,680500,406875,59.79
20,46,AKZOINDIA,EQ,19157,14897,77.76
20,47,ALANKIT,EQ,126604,46637,36.84
20,48,ALBERTDAVD,EQ,363,298,82.09
20,49,ALBK,EQ,5011238,1392800,27.79
20,50,ALCHEM,EQ,20474,10132,49.49
20,51,ALEMBICLTD,EQ,95638,54095,56.56
20,52,ALICON,EQ,966,822,85.09
20,53,ALKALI,EQ,5716,5245,91.76
20,54,ALKEM,EQ,14881,10849,72.91
20,55,ALKYLAMINE,EQ,5483,4292,78.28
20,56,ALLCARGO,EQ,244705,99218,40.55
20,57,ALLSEC,EQ,130529,54499,41.75
20,58,ALMONDZ,EQ,3070,1820,59.28
20,59,ALOKTEXT,EQ,3273674,1881814,57.48
20,60,ALPHAGEO,EQ,29782,15302,51.38
20,61,ALPSINDUS,EQ,107229,73531,68.57
20,62,ALSTOMT&D,EQ,21328,13807,64.74
20,63,AMARAJABAT,EQ,129407,51958,40.15
20,64,AMBIKCO,EQ,8391,5030,59.95
