Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13102016,514067495,0001643
Trade Date <13-OCT-2016>,Settlement Type <N>,Settlement No <2016192>,Settlement Date <17-OCT-2016>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,176642,125315,70.94
20,2,3IINFOTECH,EQ,1807675,967226,53.51
20,3,3MINDIA,EQ,1309,1146,87.55
20,4,8KMILES,EQ,52952,18874,35.64
20,5,A2ZINFRA,EQ,548837,232078,42.29
20,6,AARTIDRUGS,EQ,69615,30844,44.31
20,7,AARTIIND,EQ,169170,93509,55.28
20,8,AARVEEDEN,EQ,19545,11494,58.81
20,9,ABAN,EQ,10616644,1252130,11.79
20,10,ABB,EQ,70415,36915,52.42
20,11,ABBOTINDIA,EQ,769,490,63.72
20,12,ABFRL,EQ,509553,376104,73.81
20,13,ABGSHIP,EQ,872420,399835,45.83
20,14,ABIRLANUVO,EQ,286868,68041,23.72
20,15,ACC,EQ,216022,82976,38.41
20,16,ACCELYA,EQ,2524,2012,79.71
20,17,ACE,EQ,122214,71234,58.29
20,18,ADANIENT,EQ,2189833,649839,29.68
20,19,ADANIPORTS,EQ,5621911,3405454,60.57
20,20,ADANIPOWER,EQ,4404589,1356363,30.79
20,21,ADANITRANS,EQ,1016274,629853,61.98
20,22,ADFFOODS,EQ,34612,18753,54.18
20,23,ADHUNIK,EQ,56995,37561,65.90
20,24,ADHUNIKIND,EQ,27591,1186,4.30
20,25,ADI,EQ,10994,6133,55.78
20,26,ADLABS,EQ,438835,208319,47.47
20,27,ADORWELD,EQ,2366,1872,79.12
20,28,ADSL,EQ,133314,52812,39.61
20,29,ADVANIHOTR,EQ,1312,880,67.07
20,30,ADVENZYMES,EQ,194340,72029,37.06
20,31,AEGISCHEM,EQ,162958,113235,69.49
20,32,AFL,EQ,13696,9873,72.09
20,33,AGARIND,EQ,51561,28170,54.63
20,34,AGCNET,EQ,9279,5194,55.98
20,35,AGRITECH,EQ,2736,2736,100.00
20,36,AHLEAST,EQ,1416,1201,84.82
20,37,AHLUCONT,EQ,7960,5080,63.82
20,38,AHLWEST,EQ,24716,23083,93.39
20,39,AIAENG,EQ,46345,29929,64.58
20,40,AIFL,EQ,91376,27161,29.72
20,41,AJANTPHARM,EQ,84143,28999,34.46
20,42,AJMERA,EQ,11476,9168,79.89
20,43,AKSHOPTFBR,EQ,2512776,1113812,44.33
20,44,AKZOINDIA,EQ,6497,5154,79.33
20,45,ALANKIT,EQ,521634,173586,33.28
20,46,ALBERTDAVD,EQ,5790,4263,73.63
20,47,ALBK,EQ,3993830,855259,21.41
20,48,ALCHEM,EQ,4372,3132,71.64
20,49,ALEMBICLTD,EQ,1877195,759375,40.45
20,50,ALICON,EQ,19362,13830,71.43
20,51,ALKALI,EQ,530881,152730,28.77
20,52,ALKEM,EQ,76837,68895,89.66
20,53,ALKYLAMINE,EQ,6880,4621,67.17
20,54,ALLCARGO,EQ,106353,71574,67.30
20,55,ALLSEC,EQ,14050,9695,69.00
20,56,ALMONDZ,EQ,7245,5100,70.39
20,57,ALOKTEXT,EQ,1151795,534341,46.39
20,58,ALPHAGEO,EQ,39208,21555,54.98
20,59,ALPSINDUS,EQ,59034,44641,75.62
20,60,AMARAJABAT,EQ,214513,108837,50.74
20,61,AMBIKCO,EQ,7497,4419,58.94
20,62,AMBUJACEM,EQ,1326731,626592,47.23
20,63,AMDIND,EQ,134634,95815,71.17
20,64,AMRUTANJAN,EQ,24040,9465,39.37
20,65,AMTEKAUTO,EQ,1721832,684956,39.78
20,66,AMTL,EQ,1230,1230,100.00
20,67,ANANTRAJ,EQ,517864,316200,61.06
20,68,ANDHRABANK,EQ,2654253,1173048,44.20
20,69,ANDHRACEMT,EQ,277579,173977,62.68
20,70,ANDHRSUGAR,EQ,57257,27956,48.83
20,71,ANGIND,EQ,37540,32193,85.76
20,72,ANKITMETAL,EQ,1324399,712235,53.78
20,73,ANSALAPI,EQ,49294,38942,79.00
20,74,ANSALHSG,EQ,45809,36307,79.26
20,75,APARINDS,EQ,13271,11000,82.89
20,76,APCOTEXIND,EQ,21625,11911,55.08
20,77,APLAPOLLO,EQ,8946,6170,68.97
20,78,APLLTD,EQ,170164,113731,66.84
20,79,APOLLOHOSP,EQ,228691,162163,70.91
20,80,APOLLOTYRE,EQ,3176077,369309,11.63
20,81,APTECHT,EQ,481169,217346,45.17
20,82,ARCHIDPLY,EQ,1596092,436910,27.37
20,83,ARCHIES,EQ,124461,80613,64.77
20,84,ARCOTECH,EQ,47503,18332,38.59
20,85,ARIES,EQ,207271,89073,42.97
20,86,ARIHANT,EQ,623,613,98.39
20,87,ARMANFIN,EQ,22610,15900,70.32
20,88,AROGRANITE,EQ,80154,45333,56.56
20,89,ARROWGREEN,EQ,12030,7288,60.58
20,90,ARROWTEX,EQ,47939,36961,77.10
20,91,ARSHIYA,EQ,42737,35093,82.11
20,92,ARSSINFRA,EQ,173710,80482,46.33
20,93,ARVIND,EQ,819998,176313,21.50
20,94,ARVINFRA,EQ,152468,101275,66.42
20,95,ASAHIINDIA,EQ,46633,36042,77.29
20,96,ASAHISONG,EQ,64844,30899,47.65
20,97,ASAL,EQ,4632,3125,67.47
20,98,ASHAPURMIN,EQ,146121,119527,81.80
20,99,ASHIANA,EQ,10311,7997,77.56
20,100,ASHIMASYN,EQ,188892,129741,68.69
20,101,ASHOKA,EQ,749533,718223,95.82
20,102,ASHOKLEY,EQ,9111707,3970178,43.57
20,103,ASIANHOTNR,EQ,2457,1647,67.03
20,104,ASIANPAINT,EQ,1391322,929475,66.81
20,105,ASIANTILES,EQ,435600,341743,78.45
20,106,ASSAMCO,EQ,3290609,2157825,65.58
20,107,ASTEC,EQ,316482,49164,15.53
20,108,ASTRAL,EQ,13065,7146,54.70
20,109,ASTRAMICRO,EQ,128270,60045,46.81
20,110,ASTRAZEN,EQ,8723,5063,58.04
20,111,ATFL,EQ,4775,3347,70.09
20,112,ATLANTA,EQ,540786,160622,29.70
20,113,ATLASCYCLE,EQ,238294,40983,17.20
20,114,ATUL,EQ,15795,8607,54.49
20,115,ATULAUTO,EQ,33490,16621,49.63
20,116,AURIONPRO,EQ,17426,12784,73.36
20,117,AUROPHARMA,EQ,2225473,987940,44.39
20,118,AUSOMENT,EQ,412,211,51.21
20,119,AUSTRAL,EQ,241056,181748,75.40
20,120,AUTOAXLES,EQ,9978,5951,59.64
20,121,AUTOIND,EQ,62010,45261,72.99
20,122,AUTOLITIND,EQ,24067,18457,76.69
20,123,AVANTIFEED,EQ,21200,15919,75.09
20,124,AVSL,SM,3000,3000,100.00
20,125,AVTNPL,EQ,249718,146359,58.61
20,126,AXISBANK,EQ,10008090,6161927,61.57
20,127,AXISCADES,EQ,151367,73182,48.35
20,128,AXISGOLD,EQ,90,53,58.89
20,129,AYMSYNTEX,EQ,10057,7121,70.81
20,130,BAFNAPHARM,EQ,24566,15492,63.06
20,131,BAGFILMS,EQ,209058,160568,76.81
20,132,BAJAJ-AUTO,EQ,185672,93063,50.12
20,133,BAJAJCORP,EQ,57435,34163,59.48
20,134,BAJAJELEC,EQ,43186,22433,51.95
20,135,BAJAJFINSV,EQ,147343,95847,65.05
20,136,BAJAJHIND,EQ,1659627,730545,44.02
20,137,BAJAJHLDNG,EQ,27137,16617,61.23
20,138,BAJFINANCE,EQ,969024,553645,57.13
20,139,BALAJITELE,EQ,105327,56058,53.22
20,140,BALAMINES,EQ,9600,6299,65.61
20,141,BALKRISHNA,EQ,1251933,300695,24.02
20,142,BALKRISIND,EQ,103892,46191,44.46
20,143,BALLARPUR,EQ,7513123,2753319,36.65
20,144,BALMLAWRIE,EQ,25602,16766,65.49
20,145,BALPHARMA,EQ,166463,86442,51.93
20,146,BALRAMCHIN,EQ,2211857,755626,34.16
20,147,BANARBEADS,EQ,4634,3497,75.46
20,148,BANARISUG,EQ,1067,642,60.17
20,149,BANCOINDIA,EQ,283902,106771,37.61
20,150,BANG,EQ,18400,18200,98.91
20,151,BANKBARODA,EQ,12034390,4604696,38.26
20,152,BANKBEES,EQ,3116,2423,77.76
20,153,BANKINDIA,EQ,5859136,1670945,28.52
20,154,BANSWRAS,EQ,20959,11334,54.08
20,155,BARTRONICS,EQ,67613,42470,62.81
20,156,BASF,EQ,8905,5204,58.44
20,157,BASML,EQ,6081,3955,65.04
20,158,BATAINDIA,EQ,536169,212633,39.66
20,159,BAYERCROP,EQ,44042,41971,95.30
20,160,BBL,EQ,9476,7211,76.10
20,161,BBTC,EQ,105767,37036,35.02
20,162,BEDMUTHA,EQ,40597,23004,56.66
20,163,BEL,EQ,209682,130020,62.01
20,164,BEML,EQ,263105,70856,26.93
20,165,BEPL,EQ,180812,146567,81.06
20,166,BERGEPAINT,EQ,326625,209642,64.18
20,167,BFINVEST,EQ,84975,36306,42.73
20,168,BFUTILITIE,EQ,278880,87355,31.32
20,169,BGRENERGY,EQ,86476,54485,63.01
20,170,BHAGERIA,EQ,50683,29151,57.52
20,171,BHAGYNAGAR,EQ,10770,5105,47.40
20,172,BHARATFIN,EQ,1377886,423380,30.73
20,173,BHARATFORG,EQ,902204,283549,31.43
20,174,BHARATGEAR,EQ,52674,31919,60.60
20,175,BHARATIDIL,EQ,105846,73087,69.05
20,176,BHARATRAS,EQ,1026,704,68.62
20,177,BHARATWIRE,EQ,57514,35957,62.52
20,178,BHARTIARTL,EQ,3100457,1963986,63.35
20,179,BHEL,EQ,6260360,2498844,39.92
20,180,BHUSANSTL,EQ,89051,50972,57.24
20,181,BIGBLOC,EQ,77383,37892,48.97
20,182,BIL,EQ,2640,1930,73.11
20,183,BILENERGY,EQ,5474,5474,100.00
20,184,BINANIIND,EQ,114310,65638,57.42
20,185,BINDALAGRO,EQ,84544,49674,58.76
20,186,BIOCON,EQ,963854,346604,35.96
20,187,BIRLACORPN,EQ,284818,251954,88.46
20,188,BIRLAMONEY,EQ,17090,14321,83.80
20,189,BLBLIMITED,EQ,26817,26817,100.00
20,190,BLISSGVS,EQ,178633,74933,41.95
20,191,BLKASHYAP,EQ,125781,100638,80.01
20,192,BLUEBLENDS,EQ,40631,20446,50.32
20,193,BLUECHIP,EQ,6350,6250,98.43
20,194,BLUEDART,EQ,13097,7485,57.15
20,195,BLUEDART,N1,693,693,100.00
20,196,BLUEDART,N2,396,396,100.00
20,197,BLUEDART,N3,297,297,100.00
20,198,BLUESTARCO,EQ,35577,25075,70.48
20,199,BODALCHEM,EQ,731089,347119,47.48
20,200,BOMDYEING,EQ,6558844,2650210,40.41
20,201,BOSCHLTD,EQ,17617,9322,52.91
20,202,BPCL,EQ,3260331,1668792,51.18
20,203,BPL,EQ,669079,248523,37.14
20,204,BRFL,EQ,3746,3238,86.44
20,205,BRIGADE,EQ,23104,20743,89.78
20,206,BRITANNIA,EQ,161322,99738,61.83
20,207,BROOKS,EQ,149913,71949,47.99
20,208,BSELINFRA,EQ,42388,36366,85.79
20,209,BSL,EQ,14370,5904,41.09
20,210,BSLGOLDETF,EQ,14,7,50.00
20,211,BSLIMITED,EQ,4668089,1909677,40.91
20,212,BSLNIFTY,EQ,381,342,89.76
20,213,BURNPUR,EQ,1127849,560616,49.71
20,214,BUTTERFLY,EQ,16424,10003,60.90
20,215,BVCL,EQ,9437,7014,74.32
20,216,BYKE,EQ,102736,32100,31.25
20,217,CADILAHC,EQ,540050,323084,59.82
20,218,CAIRN,EQ,2143055,859385,40.10
20,219,CAMLINFINE,EQ,178591,131589,73.68
20,220,CANBK,EQ,4099951,705775,17.21
20,221,CANDC,EQ,80126,49358,61.60
20,222,CANFINHOME,EQ,21305,12257,57.53
20,223,CANTABIL,EQ,3622,2765,76.34
20,224,CAPF,EQ,251481,94870,37.72
20,225,CAPLIPOINT,EQ,7554,4990,66.06
20,226,CARBORUNIV,EQ,258662,192899,74.58
20,227,CAREERP,EQ,58234,34418,59.10
20,228,CARERATING,EQ,140031,84173,60.11
20,229,CASTEXTECH,EQ,2258459,1395802,61.80
20,230,CASTROLIND,EQ,1238460,582422,47.03
20,231,CCCL,EQ,26084,18021,69.09
20,232,CCHHL,EQ,63213,43487,68.79
20,233,CCL,EQ,113371,92330,81.44
20,234,CEATLTD,EQ,1196365,176045,14.71
20,235,CEBBCO,EQ,399427,215227,53.88
20,236,CELEBRITY,EQ,123748,93663,75.69
20,237,CELESTIAL,EQ,781704,203720,26.06
20,238,CENTENKA,EQ,215380,97229,45.14
20,239,CENTEXT,EQ,91915,91915,100.00
20,240,CENTRALBK,EQ,478066,319840,66.90
20,241,CENTUM,EQ,1800,1080,60.00
20,242,CENTURYPLY,EQ,131229,82789,63.09
20,243,CENTURYTEX,EQ,1368170,254422,18.60
20,244,CERA,EQ,66598,10736,16.12
20,245,CEREBRAINT,EQ,1197940,775725,64.75
20,246,CESC,EQ,573809,329696,57.46
20,247,CGCL,EQ,58644,32794,55.92
20,248,CHAMBLFERT,EQ,494325,383010,77.48
20,249,CHEMFALKAL,EQ,51237,22026,42.99
20,250,CHENNPETRO,EQ,606535,210732,34.74
20,251,CHOLAFIN,EQ,150210,113533,75.58
20,252,CHROMATIC,EQ,323618,222075,68.62
20,253,CIGNITITEC,EQ,26316,13790,52.40
20,254,CIMMCO,EQ,9549,8215,86.03
20,255,CINELINE,EQ,41041,27062,65.94
20,256,CINEVISTA,EQ,198058,134803,68.06
20,257,CIPLA,EQ,3834775,1899920,49.54
20,258,CLNINDIA,EQ,21107,16250,76.99
20,259,CNOVAPETRO,EQ,150,150,100.00
20,260,COALINDIA,EQ,3543786,2553538,72.06
20,261,COFFEEDAY,EQ,27698,23084,83.34
20,262,COLPAL,EQ,424819,275138,64.77
20,263,COMPINFO,EQ,13475,517,3.84
20,264,COMPUSOFT,EQ,120483,94891,78.76
20,265,CONCOR,EQ,126134,93035,73.76
20,266,CONSOFINVT,EQ,8162,4438,54.37
20,267,CONTROLPR,EQ,92256,87901,95.28
20,268,CORDSCABLE,EQ,13314,13084,98.27
20,269,COROMANDEL,EQ,858821,547843,63.79
20,270,CORPBANK,EQ,314890,172864,54.90
20,271,COSMOFILMS,EQ,101076,46443,45.95
20,272,COUNCODOS,EQ,56070,47774,85.20
20,273,COX&KINGS,EQ,378254,226784,59.96
20,274,CPSEETF,EQ,125227,115222,92.01
20,275,CREST,EQ,4596,3743,81.44
20,276,CRISIL,EQ,9556,5713,59.78
20,277,CRMFGETF,EQ,34,34,100.00
20,278,CROMPGREAV,EQ,2413277,507647,21.04
20,279,CROMPTON,EQ,3443468,3142964,91.27
20,280,CROWN,SM,3000,3000,100.00
20,281,CTE,EQ,12254,7805,63.69
20,282,CUB,EQ,737332,572001,77.58
20,283,CUMMINSIND,EQ,121427,60374,49.72
