Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29052014,524847689,0001374
Trade Date <29-MAY-2014>,Settlement Type <N>,Settlement No <2014100>,Settlement Date <02-JUN-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,87778,24131,27.49
20,2,3IINFOTECH,EQ,3013036,1520654,50.47
20,3,3MINDIA,EQ,635,466,73.39
20,4,8KMILES,EQ,9553,8131,85.11
20,5,A2ZMES,EQ,847249,504813,59.58
20,6,AARTIDRUGS,EQ,5846,4374,74.82
20,7,AARTIIND,EQ,22560,15314,67.88
20,8,AARVEEDEN,EQ,5778,5146,89.06
20,9,ABAN,EQ,1819116,301457,16.57
20,10,ABB,EQ,63279,30309,47.90
20,11,ABBOTINDIA,EQ,497,258,51.91
20,12,ABCIL,EQ,8484,7662,90.31
20,13,ABGSHIP,EQ,743401,187946,25.28
20,14,ABIRLANUVO,EQ,99406,49162,49.46
20,15,ACC,EQ,426725,231795,54.32
20,16,ACCELYA,EQ,12705,9387,73.88
20,17,ACE,EQ,809752,400628,49.48
20,18,ACROPETAL,EQ,88598,58400,65.92
20,19,ADANIENT,EQ,3376783,954074,28.25
20,20,ADANIPORTS,EQ,3058419,1440587,47.10
20,21,ADANIPOWER,EQ,7884495,2152989,27.31
20,22,ADFFOODS,EQ,22490,16330,72.61
20,23,ADHUNIK,EQ,132137,112318,85.00
20,24,ADORWELD,EQ,10562,7638,72.32
20,25,ADSL,EQ,77287,39795,51.49
20,26,ADVANIHOTR,EQ,1811,1250,69.02
20,27,ADVANTA,EQ,521666,93508,17.92
20,28,AEGISCHEM,EQ,36530,22840,62.52
20,29,AFL,EQ,6413,5103,79.57
20,30,AGARIND,EQ,3789,3730,98.44
20,31,AGCNET,EQ,3786,3546,93.66
20,32,AGRODUTCH,EQ,165,165,100.00
20,33,AHLEAST,EQ,457,442,96.72
20,34,AHLUCONT,EQ,208198,127843,61.40
20,35,AHLWEST,EQ,513,259,50.49
20,36,AHMEDFORGE,EQ,163341,83357,51.03
20,37,AIAENG,EQ,29915,21348,71.36
20,38,AIL,EQ,64457,22183,34.42
20,39,AJANTPHARM,EQ,17047,12238,71.79
20,40,AKZOINDIA,EQ,5282,3400,64.37
20,41,ALBK,EQ,6830421,988455,14.47
20,42,ALCHEM,EQ,4422,2926,66.17
20,43,ALEMBICLTD,EQ,303294,144023,47.49
20,44,ALICON,EQ,8131,2618,32.20
