Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03062014,494165425,0001361
Trade Date <03-JUN-2014>,Settlement Type <N>,Settlement No <2014103>,Settlement Date <05-JUN-2014>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,168481,67455,40.04
20,2,3IINFOTECH,EQ,1321824,701282,53.05
20,3,3MINDIA,EQ,511,412,80.63
20,4,8KMILES,EQ,4528,504,11.13
20,5,A2ZMES,EQ,424922,253460,59.65
20,6,AARTIDRUGS,EQ,10412,8171,78.48
20,7,AARTIIND,EQ,22748,18282,80.37
20,8,AARVEEDEN,EQ,4011,3022,75.34
20,9,ABAN,EQ,1378603,310183,22.50
20,10,ABB,EQ,93815,34941,37.24
20,11,ABBOTINDIA,EQ,1214,793,65.32
20,12,ABCIL,EQ,21833,12646,57.92
20,13,ABGSHIP,EQ,184747,67809,36.70
20,14,ABIRLANUVO,EQ,176201,100183,56.86
20,15,ACC,EQ,389987,141639,36.32
20,16,ACCELYA,EQ,18420,14467,78.54
20,17,ACE,EQ,377440,243785,64.59
20,18,ACROPETAL,EQ,68956,58172,84.36
20,19,ADANIENT,EQ,6034424,1807111,29.95
20,20,ADANIPORTS,EQ,6583611,1948265,29.59
20,21,ADANIPOWER,EQ,9328541,1694889,18.17
20,22,ADFFOODS,EQ,91930,47827,52.03
20,23,ADHUNIK,EQ,119110,82540,69.30
20,24,ADORWELD,EQ,19161,12843,67.03
20,25,ADSL,EQ,64017,48504,75.77
20,26,ADVANIHOTR,EQ,728,640,87.91
20,27,ADVANTA,EQ,385901,107566,27.87
20,28,AEGISCHEM,EQ,22492,14611,64.96
20,29,AFL,EQ,1265,1060,83.79
20,30,AGARIND,EQ,293,289,98.63
20,31,AGCNET,EQ,22455,17076,76.05
20,32,AGRODUTCH,EQ,400,400,100.00
20,33,AHLEAST,EQ,1203,1192,99.09
20,34,AHLUCONT,EQ,113720,89454,78.66
20,35,AHLWEST,EQ,303,153,50.50
20,36,AHMEDFORGE,EQ,209775,93284,44.47
20,37,AIAENG,EQ,59850,40638,67.90
20,38,AIL,EQ,72221,51717,71.61
20,39,AJANTPHARM,EQ,112631,91467,81.21
20,40,AKZOINDIA,EQ,22099,20270,91.72
20,41,ALBK,EQ,7438162,1628618,21.90
20,42,ALCHEM,EQ,17231,13241,76.84
20,43,ALEMBICLTD,EQ,377032,191682,50.84
20,44,ALICON,EQ,3561,2562,71.95
20,45,ALKALI,EQ,7265,4658,64.12
20,46,ALKYLAMINE,EQ,570,545,95.61
20,47,ALLCARGO,EQ,12507,11170,89.31
20,48,ALLSEC,EQ,9844,7978,81.04
20,49,ALOKTEXT,EQ,14365530,5096603,35.48
20,50,ALPSINDUS,EQ,3299,3299,100.00
20,51,ALSTOMT&D,EQ,283834,273894,96.50
20,52,AMARAJABAT,EQ,719145,633672,88.11
20,53,AMARJOTHI,EQ,4194,2628,62.66
20,54,AMBIKCO,EQ,3661,2236,61.08
20,55,AMBUJACEM,EQ,4695297,2686459,57.22
20,56,AMDIND,EQ,55646,31162,56.00
20,57,AMLSTEEL,EQ,3393,3393,100.00
20,58,AMRUTANJAN,EQ,38128,26533,69.59
20,59,AMTEKAUTO,EQ,1328167,642772,48.40
20,60,AMTEKINDIA,EQ,3077912,995807,32.35
20,61,AMTL,EQ,4446,4446,100.00
20,62,ANANTRAJ,EQ,2626384,1067054,40.63
20,63,ANDHRABANK,EQ,10715845,2590807,24.18
20,64,ANDHRACEMT,EQ,121711,92098,75.67
20,65,ANDHRSUGAR,EQ,228838,108669,47.49
20,66,ANKITMETAL,EQ,44323,28185,63.59
20,67,ANSALAPI,EQ,918439,454056,49.44
20,68,ANSALHSG,EQ,72410,52329,72.27
20,69,ANTGRAPHIC,EQ,5580,5580,100.00
20,70,APARINDS,EQ,69344,48090,69.35
20,71,APCOTEXIND,EQ,10606,8068,76.07
20,72,APLAPOLLO,EQ,26539,18350,69.14
20,73,APLLTD,EQ,101432,57653,56.84
20,74,APOLLOHOSP,EQ,117570,87358,74.30
20,75,APOLLOTYRE,EQ,3260964,1464665,44.92
20,76,APTECHT,EQ,1478938,461952,31.24
20,77,ARCHIES,EQ,116892,86132,73.69
20,78,ARCOTECH,EQ,5970,2225,37.27
20,79,ARIES,EQ,61854,37940,61.34
20,80,AROGRANITE,EQ,7720,5459,70.71
20,81,ARROWTEX,EQ,5102,4703,92.18
20,82,ARVIND,EQ,2378480,698544,29.37
20,83,ARVINDREM,EQ,690473,433082,62.72
20,84,ASAHIINDIA,EQ,54685,34326,62.77
20,85,ASAHISONG,EQ,15743,11048,70.18
20,86,ASHAPURMIN,EQ,214442,110613,51.58
20,87,ASHIANA,EQ,13473,9765,72.48
20,88,ASHOKA,EQ,64702,30540,47.20
20,89,ASHOKLEY,EQ,22222387,8187649,36.84
20,90,ASIANHOTNR,EQ,19698,15158,76.95
20,91,ASIANPAINT,EQ,586753,406830,69.34
20,92,ASIANTILES,EQ,85102,69830,82.05
20,93,ASSAMCO,EQ,1087571,513258,47.19
20,94,ASTEC,EQ,12965,11030,85.08
20,95,ASTRAL,EQ,32568,29367,90.17
20,96,ASTRAMICRO,EQ,2996313,722905,24.13
20,97,ASTRAZEN,EQ,2851,2020,70.85
20,98,ATFL,EQ,11626,10429,89.70
20,99,ATLANTA,EQ,528734,119873,22.67
20,100,ATLASCYCLE,EQ,102722,20307,19.77
20,101,ATUL,EQ,82345,32063,38.94
20,102,ATULAUTO,EQ,32514,24001,73.82
20,103,AURIONPRO,EQ,7471,6177,82.68
20,104,AUROPHARMA,EQ,2220679,778129,35.04
20,105,AUTOAXLES,EQ,2810,505,17.97
20,106,AUTOIND,EQ,89471,44373,49.59
20,107,AUTOLITIND,EQ,1815,1750,96.42
20,108,AVTNPL,EQ,123691,81150,65.61
20,109,AXIS-IT&T,EQ,45988,26857,58.40
20,110,AXISBANK,EQ,1200037,211145,17.59
20,111,AXISGOLD,EQ,301,241,80.07
20,112,BAFNAPHARM,EQ,80255,49458,61.63
20,113,BAGFILMS,EQ,390732,246211,63.01
20,114,BAJAJ-AUTO,EQ,149881,67658,45.14
20,115,BAJAJCORP,EQ,104699,74533,71.19
20,116,BAJAJELEC,EQ,160651,98574,61.36
20,117,BAJAJFINSV,EQ,123670,109393,88.46
20,118,BAJAJHIND,EQ,12081543,4179824,34.60
20,119,BAJAJHLDNG,EQ,13917,9729,69.91
20,120,BAJFINANCE,EQ,37621,26267,69.82
20,121,BALAJITELE,EQ,260862,142614,54.67
20,122,BALAMINES,EQ,375162,138467,36.91
20,123,BALKRISIND,EQ,118351,67526,57.06
20,124,BALLARPUR,EQ,2121053,771693,36.38
20,125,BALMLAWRIE,EQ,47057,25668,54.55
20,126,BALPHARMA,EQ,6637,5055,76.16
20,127,BALRAMCHIN,EQ,2795097,889968,31.84
20,128,BANARBEADS,EQ,4689,3001,64.00
20,129,BANARISUG,EQ,631,381,60.38
20,130,BANCOINDIA,EQ,31981,22695,70.96
20,131,BANG,EQ,750,650,86.67
20,132,BANKBARODA,EQ,2248847,706519,31.42
20,133,BANKBEES,EQ,4221,2750,65.15
20,134,BANKINDIA,EQ,5827691,1173372,20.13
20,135,BANSWRAS,EQ,7366,5834,79.20
20,136,BARTRONICS,EQ,28754,28708,99.84
20,137,BASF,EQ,17219,10301,59.82
20,138,BASML,EQ,1753,363,20.71
