Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22122015,364792653,0001563
Trade Date <22-DEC-2015>,Settlement Type <N>,Settlement No <2015241>,Settlement Date <28-DEC-2015>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,158072,120189,76.03
20,2,3IINFOTECH,EQ,1950338,1017944,52.19
20,3,3MINDIA,EQ,619,408,65.91
20,4,8KMILES,EQ,80177,16549,20.64
20,5,A2ZINFRA,EQ,601782,252908,42.03
20,6,AARTIDRUGS,EQ,9969,6359,63.79
20,7,AARTIIND,EQ,92387,55595,60.18
20,8,AARVEEDEN,EQ,4648,4145,89.18
20,9,ABAN,EQ,1000304,247424,24.73
20,10,ABB,EQ,24970,14763,59.12
20,11,ABBOTINDIA,EQ,3612,1928,53.38
20,12,ABCIL,EQ,12860,8895,69.17
20,13,ABGSHIP,EQ,946249,351524,37.15
20,14,ABIRLANUVO,EQ,42539,22964,53.98
20,15,ACC,EQ,115880,52289,45.12
20,16,ACCELYA,EQ,1136,1082,95.25
20,17,ACE,EQ,146889,74463,50.69
20,18,ACROPETAL,EQ,30568,28508,93.26
20,19,ADANIENT,EQ,3157315,642540,20.35
20,20,ADANIPORTS,EQ,1992099,1358271,68.18
20,21,ADANIPOWER,EQ,7011741,1643679,23.44
20,22,ADANITRANS,EQ,1508416,977185,64.78
20,23,ADFFOODS,EQ,96405,40055,41.55
20,24,ADHUNIK,EQ,90910,47502,52.25
20,25,ADI,EQ,3356,2912,86.77
20,26,ADLABS,EQ,66525,35290,53.05
20,27,ADORWELD,EQ,11510,6540,56.82
20,28,ADSL,EQ,303889,148370,48.82
20,29,ADVANIHOTR,EQ,504,451,89.48
20,30,ADVANTA,EQ,17287,10287,59.51
20,31,AEGISCHEM,EQ,262138,145333,55.44
20,32,AFL,EQ,117795,57125,48.50
20,33,AGARIND,EQ,41247,23424,56.79
20,34,AGCNET,EQ,16858,8169,48.46
20,35,AGRITECH,EQ,20,20,100.00
20,36,AGRODUTCH,EQ,103957,92896,89.36
20,37,AHLEAST,EQ,811,809,99.75
20,38,AHLUCONT,EQ,22568,19222,85.17
20,39,AHLWEST,EQ,2445,2230,91.21
20,40,AIAENG,EQ,10540,8984,85.24
20,41,AIFL,EQ,26262,3034,11.55
20,42,AIL,EQ,11387,8567,75.23
20,43,AJANTPHARM,EQ,110335,28909,26.20
20,44,AJMERA,EQ,108162,43668,40.37
20,45,AKSHOPTFBR,EQ,1268272,768058,60.56
20,46,AKZOINDIA,EQ,5409,3695,68.31
20,47,ALANKIT,EQ,433493,105200,24.27
20,48,ALBK,EQ,1062932,311029,29.26
20,49,ALCHEM,EQ,286579,119407,41.67
20,50,ALEMBICLTD,EQ,2061185,781810,37.93
20,51,ALICON,EQ,574,236,41.11
20,52,ALKALI,EQ,87755,61538,70.12
20,53,ALKYLAMINE,EQ,4641,3697,79.66
20,54,ALLCARGO,EQ,209183,105666,50.51
20,55,ALLSEC,EQ,48358,33056,68.36
20,56,ALMONDZ,EQ,8247,8246,99.99
20,57,ALOKTEXT,EQ,8620430,3869971,44.89
20,58,ALPHAGEO,EQ,24191,14203,58.71
20,59,ALPSINDUS,EQ,26504,22994,86.76
20,60,ALSTOMT&D,EQ,17410,8482,48.72
20,61,AMARAJABAT,EQ,196056,163676,83.48
20,62,AMBIKCO,EQ,3072,1951,63.51
20,63,AMBUJACEM,EQ,1053432,711154,67.51
20,64,AMDIND,EQ,14759,9626,65.22
20,65,AMRUTANJAN,EQ,25854,15118,58.47
20,66,AMTEKAUTO,EQ,5419157,1669335,30.80
20,67,AMTL,EQ,51920,37767,72.74
20,68,ANANDAMRUB,EQ,26674,19132,71.73
20,69,ANANTRAJ,EQ,966232,537551,55.63
20,70,ANDHRABANK,EQ,816815,288548,35.33
20,71,ANDHRACEMT,EQ,792549,541023,68.26
20,72,ANDHRSUGAR,EQ,35752,21320,59.63
20,73,ANGIND,EQ,98113,71408,72.78
